Artficial_timestamp,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-04-27 00:00:58,643.02,1590.06,1401.42,554.25,2388.06,9065.5,47.4,521.8,2388.05,8138.81,8.4167,391,38.78,23.4966
2000-04-28 00:00:58,642.7,1580.28,1403.08,553.46,2388.05,9068.65,47.34,521.64,2388.0,8146.26,8.4743,393,38.84,23.3268
2000-04-29 00:00:58,641.81,1586.01,1407.17,553.77,2388.06,9069.51,47.35,521.71,2388.06,8146.35,8.403,392,38.86,23.3627
2000-04-30 00:00:58,642.57,1580.09,1403.03,553.61,2388.07,9060.23,47.2,521.43,2388.08,8147.14,8.4111,393,38.94,23.3352
2000-05-01 00:00:58,642.61,1584.32,1402.83,554.15,2388.02,9066.22,47.41,521.96,2388.1,8144.45,8.3954,392,38.75,23.3814
2000-05-02 00:00:58,642.33,1595.04,1407.11,553.5,2388.04,9062.28,47.37,521.48,2388.03,8145.52,8.418,392,38.7,23.268
2000-05-03 00:00:58,642.51,1585.99,1398.81,553.68,2388.09,9066.98,47.43,522.17,2388.03,8142.96,8.4319,393,38.96,23.3164
2000-05-04 00:00:58,642.32,1585.39,1405.03,553.62,2388.05,9073.21,47.53,521.27,2388.05,8151.02,8.4027,394,39.05,23.2979
2000-05-05 00:00:58,642.83,1582.88,1406.71,553.53,2388.08,9066.12,47.36,521.11,2388.03,8139.72,8.4695,392,38.72,23.2882
2000-05-06 00:00:58,642.13,1587.83,1401.6,554.83,2388.03,9069.45,47.48,521.76,2388.13,8147.05,8.4139,393,39.07,23.3436
2000-05-07 00:00:58,641.96,1592.18,1404.12,553.39,2388.07,9060.62,47.37,521.84,2388.11,8148.12,8.4322,392,38.79,23.3438
2000-05-08 00:00:58,642.62,1584.4,1410.54,553.36,2388.09,9059.86,47.43,522.04,2388.09,8143.5,8.444,393,38.91,23.2584
2000-05-09 00:00:58,642.42,1588.87,1408.74,553.62,2388.03,9068.71,47.48,521.22,2388.03,8146.52,8.4356,391,38.83,23.3679
2000-05-10 00:00:58,642.4,1588.66,1401.18,553.71,2388.1,9062.46,47.45,521.44,2388.08,8143.97,8.4474,391,38.83,23.3751
2000-05-11 00:00:58,642.73,1586.8,1405.52,553.33,2388.05,9064.49,47.45,521.71,2388.04,8136.9,8.427,394,38.63,23.3157
2000-05-12 00:00:58,641.9,1590.93,1410.07,553.57,2388.06,9057.18,47.59,521.74,2388.06,8141.0,8.4142,393,38.97,23.2433
2000-05-13 00:00:58,642.47,1586.83,1405.46,554.13,2388.08,9066.19,47.37,521.81,2388.11,8140.72,8.4635,392,38.94,23.3122
2000-05-14 00:00:58,642.58,1593.98,1402.15,553.54,2388.08,9063.55,47.38,521.62,2387.98,8137.91,8.4199,394,38.87,23.2927
2000-05-15 00:00:58,642.45,1589.15,1409.78,553.83,2388.11,9055.41,47.58,522.02,2388.03,8144.21,8.4251,394,38.8,23.3605
