Artficial_timestamp,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-04-07 00:00:31,642.82,1591.5,1398.79,553.05,2388.14,9036.1,47.32,521.84,2388.15,8119.36,8.4514,393,38.85,23.3641
2000-04-08 00:00:31,642.28,1589.47,1409.32,552.45,2388.12,9037.18,47.66,521.24,2388.1,8123.61,8.4255,394,38.81,23.2446
2000-04-09 00:00:31,642.54,1583.16,1410.48,552.91,2388.13,9045.17,47.5,521.33,2388.14,8130.6,8.4418,393,38.94,23.2468
2000-04-10 00:00:31,642.86,1592.46,1402.03,552.96,2388.13,9041.72,47.36,521.59,2388.07,8119.89,8.3869,392,38.83,23.2679
2000-04-11 00:00:31,642.37,1595.69,1408.8,553.69,2388.12,9040.0,47.5,522.03,2388.14,8117.68,8.4529,392,38.81,23.2289
2000-04-12 00:00:31,642.55,1591.13,1402.56,552.76,2388.12,9039.15,47.73,521.41,2388.12,8117.57,8.4722,394,38.67,23.2788
2000-04-13 00:00:31,642.87,1584.46,1405.86,553.12,2388.08,9039.33,47.28,521.25,2388.17,8124.38,8.4712,392,38.84,23.2846
2000-04-14 00:00:31,642.7,1590.22,1408.1,554.23,2388.13,9040.96,47.37,520.61,2388.11,8125.29,8.4198,393,39.04,23.2506
2000-04-15 00:00:31,642.5,1591.58,1403.81,553.99,2388.19,9043.29,47.58,521.67,2388.12,8123.69,8.4497,393,38.77,23.252
2000-04-16 00:00:31,642.67,1585.89,1408.73,553.67,2388.13,9043.0,47.51,521.71,2388.1,8117.29,8.4456,393,38.8,23.3027
2000-04-17 00:00:31,643.16,1591.57,1409.32,553.65,2388.1,9039.57,47.54,521.36,2388.1,8124.81,8.4254,392,39.08,23.2854
2000-04-18 00:00:31,642.48,1594.26,1401.06,553.28,2388.15,9038.2,47.44,521.71,2388.14,8125.1,8.4613,394,39.03,23.3705
2000-04-19 00:00:31,642.72,1580.11,1413.48,553.87,2388.12,9049.23,47.5,521.44,2388.12,8125.87,8.4385,392,38.99,23.3093
2000-04-20 00:00:31,642.64,1588.3,1407.97,553.67,2388.13,9040.58,47.42,521.57,2388.11,8117.73,8.4497,393,39.12,23.2729
2000-04-21 00:00:31,642.67,1589.02,1404.41,553.48,2388.08,9043.18,47.47,521.58,2388.12,8118.49,8.4436,393,38.64,23.3276
2000-04-22 00:00:31,642.67,1589.03,1403.79,553.68,2388.14,9038.93,47.57,522.38,2388.17,8125.72,8.4312,393,38.9,23.2607
2000-04-23 00:00:31,642.79,1586.19,1403.81,553.41,2388.11,9038.34,47.44,521.65,2388.12,8119.94,8.4269,393,38.92,23.3988
2000-04-24 00:00:31,642.77,1595.19,1405.41,554.2,2388.12,9043.04,47.75,521.3,2388.15,8123.32,8.4168,393,38.81,23.2802
2000-04-25 00:00:31,642.76,1590.69,1402.15,553.75,2388.08,9041.54,47.54,521.59,2388.07,8120.37,8.4466,392,39.09,23.3355
2000-04-26 00:00:31,642.42,1589.27,1407.88,553.51,2388.13,9035.23,47.48,521.53,2388.18,8117.15,8.4552,391,39.0,23.3359
