Artficial_timestamp,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-05-15 00:00:53,642.43,1584.08,1392.4,554.4,2388.05,9044.65,47.3,521.95,2388.05,8137.17,8.4243,394,39.06,23.2487
2000-05-16 00:00:53,642.64,1574.54,1399.94,554.1,2388.03,9045.53,47.38,522.19,2388.08,8133.3,8.4322,392,38.73,23.4579
2000-05-17 00:00:53,642.44,1584.13,1404.31,554.32,2388.09,9046.56,47.19,522.1,2388.03,8133.52,8.4203,393,38.97,23.2938
2000-05-18 00:00:53,642.36,1585.35,1403.0,553.53,2388.01,9048.43,47.44,522.43,2388.03,8138.82,8.4322,391,38.86,23.3938
2000-05-19 00:00:53,642.76,1589.63,1402.9,554.03,2388.02,9043.2,47.45,521.85,2388.1,8132.2,8.4003,392,39.05,23.389
2000-05-20 00:00:53,642.93,1581.16,1396.57,553.85,2388.06,9049.98,47.25,522.37,2388.02,8126.74,8.4222,391,38.83,23.4681
2000-05-21 00:00:53,642.45,1581.51,1396.33,553.39,2388.04,9051.6,47.16,522.37,2388.09,8133.7,8.4427,393,39.07,23.3225
2000-05-22 00:00:53,642.19,1586.29,1402.2,554.18,2388.04,9053.59,47.19,521.8,2388.05,8134.2,8.4031,392,39.12,23.4091
2000-05-23 00:00:53,642.34,1588.77,1396.33,554.96,2388.07,9050.73,47.23,521.97,2388.06,8133.48,8.4205,393,39.03,23.4662
2000-05-24 00:00:53,642.6,1586.5,1396.07,553.78,2388.02,9049.83,47.23,522.61,2388.05,8131.49,8.4261,392,38.93,23.4273
2000-05-25 00:00:53,642.41,1584.35,1407.18,554.43,2388.1,9047.78,47.43,521.98,2388.09,8135.35,8.4018,391,39.01,23.3531
2000-05-26 00:00:53,642.42,1583.72,1401.13,554.04,2388.08,9051.59,47.21,522.38,2388.06,8137.85,8.4069,392,38.91,23.3876
2000-05-27 00:00:53,642.0,1584.15,1394.13,553.9,2388.01,9048.82,47.32,522.62,2388.1,8136.19,8.4386,391,38.91,23.2801
2000-05-28 00:00:53,642.26,1581.14,1398.91,553.02,2388.06,9050.68,47.56,521.8,2388.05,8132.64,8.3906,393,38.97,23.3697
2000-05-29 00:00:53,642.15,1588.12,1403.71,554.39,2388.08,9049.66,47.32,521.99,2388.05,8136.55,8.385,391,38.81,23.3724
2000-05-30 00:00:53,641.77,1585.95,1405.98,554.72,2388.03,9052.3,47.33,521.9,2388.02,8134.76,8.3874,392,39.06,23.4275
2000-05-31 00:00:53,642.12,1579.53,1396.36,554.34,2388.07,9051.62,47.29,521.86,2388.09,8133.82,8.4245,393,39.01,23.3553
2000-06-01 00:00:53,642.37,1583.81,1402.88,554.36,2388.09,9044.31,47.18,521.69,2388.1,8129.8,8.4145,393,38.89,23.4512
2000-06-02 00:00:53,642.27,1591.35,1390.88,553.29,2388.05,9046.68,47.3,522.42,2388.09,8129.31,8.3771,390,38.93,23.4708
2000-06-03 00:00:53,642.37,1588.3,1408.09,554.27,2388.05,9051.43,47.33,522.92,2388.01,8130.28,8.4512,393,38.9,23.3507
2000-06-04 00:00:53,642.31,1577.61,1400.66,554.33,2388.07,9052.19,47.42,522.01,2388.05,8134.18,8.4295,391,38.89,23.3895
2000-06-05 00:00:53,642.2,1582.1,1403.76,554.43,2388.02,9049.08,47.55,521.98,2388.08,8132.29,8.4046,391,39.09,23.3463
2000-06-06 00:00:53,642.66,1588.66,1403.86,554.26,2388.05,9056.61,47.42,522.11,2388.05,8134.46,8.4108,392,38.94,23.3201
2000-06-07 00:00:53,642.6,1578.61,1404.25,554.04,2388.04,9048.27,47.33,522.28,2388.05,8128.85,8.4181,392,38.93,23.3566
2000-06-08 00:00:53,643.1,1584.51,1402.04,553.93,2388.05,9048.2,47.33,521.87,2388.07,8133.29,8.3644,391,39.07,23.3116
2000-06-09 00:00:53,642.3,1590.88,1405.86,554.81,2388.05,9054.69,47.34,522.27,2388.07,8134.38,8.4138,391,38.97,23.3187
2000-06-10 00:00:53,641.98,1582.27,1400.5,553.49,2388.08,9051.97,47.31,521.47,2388.04,8129.52,8.4191,392,38.78,23.2512
2000-06-11 00:00:53,642.04,1589.32,1393.26,553.84,2388.03,9054.16,47.14,521.88,2388.07,8130.74,8.3741,393,39.11,23.5233
2000-06-12 00:00:53,642.64,1582.08,1406.6,554.2,2388.13,9048.26,47.34,521.93,2388.09,8133.49,8.4132,393,38.73,23.3333
2000-06-13 00:00:53,642.38,1591.28,1402.85,554.39,2388.03,9049.06,47.42,522.01,2388.11,8133.49,8.4012,392,38.95,23.3887
2000-06-14 00:00:53,642.22,1584.58,1405.27,554.09,2388.13,9045.76,47.46,521.78,2388.03,8131.04,8.4021,390,38.99,23.3688
2000-06-15 00:00:53,642.36,1591.56,1409.33,554.46,2388.04,9050.71,47.46,522.16,2388.01,8129.27,8.4036,392,38.97,23.4515
2000-06-16 00:00:53,642.42,1588.23,1400.62,554.22,2388.09,9045.69,47.32,521.6,2388.07,8134.43,8.4148,392,38.89,23.3535
2000-06-17 00:00:53,643.04,1588.15,1401.27,554.78,2388.08,9052.03,47.32,522.43,2388.02,8129.35,8.4036,393,38.89,23.3221
2000-06-18 00:00:53,642.43,1586.0,1411.38,554.14,2388.09,9052.1,47.11,521.47,2388.12,8133.11,8.4208,393,38.73,23.2678
2000-06-19 00:00:53,643.28,1583.5,1398.67,553.49,2388.08,9043.43,47.48,522.0,2388.05,8128.8,8.4224,392,38.96,23.3731
2000-06-20 00:00:53,642.63,1580.03,1402.12,553.65,2388.04,9049.24,47.17,521.79,2388.03,8131.2,8.4334,392,38.89,23.3929
2000-06-21 00:00:53,642.64,1591.0,1405.94,553.58,2388.07,9047.46,47.45,521.77,2388.07,8134.5,8.4145,390,39.0,23.3679
2000-06-22 00:00:53,642.49,1580.45,1405.16,554.13,2388.06,9048.0,47.29,521.31,2388.03,8132.88,8.4237,393,38.9,23.4667
2000-06-23 00:00:53,642.65,1588.38,1401.41,553.44,2388.06,9051.78,47.53,521.86,2388.06,8125.68,8.4137,392,38.74,23.2838
2000-06-24 00:00:53,642.63,1582.49,1400.09,554.06,2388.07,9056.03,47.38,522.31,2388.1,8130.76,8.4053,393,39.06,23.2991
2000-06-25 00:00:53,641.8,1588.63,1400.26,553.37,2388.07,9049.05,47.23,521.37,2388.08,8132.69,8.4132,393,39.06,23.3279
2000-06-26 00:00:53,641.95,1587.15,1400.0,554.92,2388.05,9045.56,47.16,521.68,2388.1,8134.26,8.3997,393,39.03,23.2808
2000-06-27 00:00:53,642.63,1586.78,1398.76,553.81,2388.07,9050.09,47.41,522.42,2388.06,8130.07,8.3947,392,38.88,23.3927
2000-06-28 00:00:53,642.26,1584.19,1404.14,554.87,2388.03,9054.29,47.45,522.09,2388.06,8131.28,8.4032,391,38.95,23.3726
2000-06-29 00:00:53,642.75,1591.01,1401.11,553.99,2388.12,9045.58,47.31,522.01,2388.04,8130.33,8.3846,392,38.93,23.3089
2000-06-30 00:00:53,641.9,1586.39,1404.98,553.21,2388.08,9051.31,47.4,522.13,2388.05,8136.82,8.3965,391,38.9,23.4271
2000-07-01 00:00:53,642.51,1589.12,1402.45,554.28,2388.07,9046.13,47.24,522.21,2388.04,8128.54,8.4358,393,38.97,23.3846
