Artficial_timestamp,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-05-15 00:00:44,642.46,1593.86,1416.53,552.75,2388.06,9067.84,47.56,521.79,2388.08,8137.23,8.4093,394,38.7,23.2607
2000-05-16 00:00:44,642.53,1584.72,1410.17,553.32,2388.07,9058.74,47.59,521.17,2388.1,8140.61,8.4726,393,38.68,23.3381
2000-05-17 00:00:44,642.41,1589.04,1410.02,553.09,2388.12,9060.96,47.41,521.53,2388.13,8139.19,8.4263,394,38.84,23.2908
2000-05-18 00:00:44,642.87,1585.69,1413.89,553.2,2388.08,9051.27,47.42,521.79,2388.11,8131.18,8.4153,393,38.75,23.2425
2000-05-19 00:00:44,642.32,1582.64,1406.5,553.7,2388.11,9054.95,47.55,521.44,2388.12,8135.88,8.4291,393,38.88,23.4494
2000-05-20 00:00:44,642.77,1588.12,1412.18,553.39,2388.11,9055.8,47.48,521.21,2388.12,8138.18,8.4213,392,38.73,23.2946
2000-05-21 00:00:44,642.49,1590.93,1406.26,553.76,2388.1,9053.89,47.42,521.2,2388.11,8136.13,8.4173,394,38.89,23.315
2000-05-22 00:00:44,642.09,1587.72,1407.69,553.46,2388.14,9065.86,47.52,521.35,2388.07,8137.48,8.4379,393,38.79,23.3196
2000-05-23 00:00:44,643.26,1588.53,1410.27,553.04,2388.08,9064.41,47.71,521.18,2388.15,8137.37,8.4126,393,38.78,23.2813
2000-05-24 00:00:44,642.85,1585.22,1409.81,553.95,2388.15,9053.6,47.51,521.83,2388.1,8133.85,8.4498,393,38.94,23.2374
2000-05-25 00:00:44,642.51,1590.24,1413.63,552.41,2388.09,9058.66,47.65,521.65,2388.14,8137.9,8.4364,395,38.82,23.1775
2000-05-26 00:00:44,642.8,1596.35,1404.74,552.66,2388.12,9057.69,47.49,521.03,2388.12,8141.06,8.4353,393,38.7,23.291
2000-05-27 00:00:44,642.61,1593.47,1405.34,553.07,2388.1,9059.81,47.62,521.76,2388.19,8139.84,8.477,393,38.7,23.2417
2000-05-28 00:00:44,642.76,1584.38,1411.33,553.87,2388.12,9060.18,47.6,521.73,2388.09,8135.47,8.4176,393,38.89,23.2873
2000-05-29 00:00:44,643.2,1601.14,1415.93,553.67,2388.07,9052.9,47.47,521.8,2388.08,8140.3,8.456,393,38.82,23.1754
2000-05-30 00:00:44,642.93,1594.04,1410.87,553.42,2388.07,9057.51,47.55,521.11,2388.17,8133.72,8.4392,394,38.77,23.296
2000-05-31 00:00:44,642.64,1585.32,1412.1,553.16,2388.17,9061.48,47.76,521.28,2388.14,8138.24,8.4187,393,38.65,23.5665
2000-06-01 00:00:44,642.5,1588.32,1406.13,553.07,2388.09,9061.78,47.46,521.96,2388.16,8136.27,8.4466,393,38.61,23.3172
2000-06-02 00:00:44,642.88,1597.12,1412.58,553.71,2388.08,9059.34,47.56,521.33,2388.07,8138.81,8.454,393,38.79,23.2716
2000-06-03 00:00:44,642.75,1587.4,1411.2,553.08,2388.13,9049.19,47.48,521.2,2388.1,8135.53,8.4375,394,38.87,23.2824
2000-06-04 00:00:44,642.95,1588.36,1404.12,552.92,2388.12,9062.5,47.65,521.36,2388.08,8139.02,8.4647,394,38.51,23.3403
2000-06-05 00:00:44,642.75,1588.2,1404.23,553.38,2388.09,9058.26,47.49,521.38,2388.1,8137.6,8.4282,393,38.81,23.3289
2000-06-06 00:00:44,642.43,1583.3,1408.99,553.17,2388.17,9055.37,47.62,520.79,2388.1,8135.45,8.4658,393,38.67,23.2591
2000-06-07 00:00:44,643.05,1587.14,1412.8,554.23,2388.13,9059.17,47.55,520.96,2388.15,8139.32,8.4502,394,38.85,23.255
2000-06-08 00:00:44,643.3,1592.83,1410.59,553.28,2388.14,9051.78,47.37,521.59,2388.05,8135.35,8.4235,393,38.94,23.3864
2000-06-09 00:00:44,642.41,1591.67,1403.98,553.0,2388.14,9058.56,47.71,521.48,2388.08,8138.69,8.443,391,38.66,23.2622
2000-06-10 00:00:44,642.42,1589.21,1411.38,553.52,2388.15,9062.43,47.37,521.16,2388.13,8138.21,8.4687,393,38.85,23.3046
2000-06-11 00:00:44,642.82,1589.48,1404.6,552.82,2388.09,9057.98,47.69,521.07,2388.12,8136.96,8.4383,393,38.7,23.1969
2000-06-12 00:00:44,642.94,1588.76,1408.09,552.55,2388.09,9070.18,47.64,521.62,2388.13,8140.18,8.4434,394,38.62,23.413
2000-06-13 00:00:44,642.65,1586.66,1419.44,552.76,2388.1,9060.33,47.62,520.9,2388.12,8134.02,8.4493,394,38.95,23.2062
2000-06-14 00:00:44,643.08,1592.43,1417.04,553.28,2388.07,9058.16,47.52,520.97,2388.1,8139.46,8.4284,394,38.89,23.2956
2000-06-15 00:00:44,642.5,1591.13,1415.61,553.27,2388.1,9058.24,47.45,521.55,2388.12,8136.39,8.432,394,38.72,23.3797
2000-06-16 00:00:44,642.53,1591.64,1413.78,553.14,2388.08,9057.33,47.34,521.54,2388.11,8139.86,8.4466,392,38.74,23.2804
2000-06-17 00:00:44,643.2,1588.82,1415.0,553.66,2388.11,9060.78,47.66,521.39,2388.09,8131.18,8.4095,393,38.86,23.2496
2000-06-18 00:00:44,642.26,1587.84,1411.91,552.42,2388.12,9049.39,47.49,522.14,2388.14,8135.93,8.4299,392,38.87,23.346
2000-06-19 00:00:44,642.64,1591.39,1407.08,552.76,2388.05,9053.9,47.43,521.34,2388.07,8141.21,8.4178,393,38.62,23.3477
2000-06-20 00:00:44,643.11,1588.41,1410.25,553.32,2388.18,9049.83,47.54,521.35,2388.1,8140.15,8.4247,392,38.65,23.3673
2000-06-21 00:00:44,642.9,1599.02,1413.79,553.13,2388.14,9060.74,47.48,521.07,2388.11,8137.18,8.4227,394,38.87,23.2
2000-06-22 00:00:44,642.83,1593.65,1399.26,553.19,2388.1,9062.92,47.55,521.57,2388.16,8137.17,8.4288,392,38.84,23.2709
2000-06-23 00:00:44,643.07,1592.38,1411.05,552.99,2388.1,9055.31,47.66,521.61,2388.08,8130.61,8.4538,393,38.74,23.2679
2000-06-24 00:00:44,642.7,1587.77,1407.63,553.32,2388.05,9061.08,47.51,522.17,2388.05,8141.52,8.4451,394,38.86,23.1763
2000-06-25 00:00:44,643.25,1591.8,1410.76,553.36,2388.09,9062.7,47.6,520.99,2388.05,8141.24,8.4678,394,38.75,23.2211
2000-06-26 00:00:44,643.1,1591.77,1411.51,552.72,2388.17,9058.33,47.7,521.22,2388.14,8137.91,8.4741,393,38.76,23.2477
2000-06-27 00:00:44,642.75,1583.67,1419.14,553.81,2388.13,9063.22,47.62,522.08,2388.06,8135.48,8.4026,394,38.59,23.2076
2000-06-28 00:00:44,642.44,1591.04,1413.88,553.53,2388.06,9062.03,47.7,521.54,2388.11,8137.04,8.4709,392,38.69,23.3505
2000-06-29 00:00:44,642.64,1591.03,1410.08,552.89,2388.13,9052.91,47.75,521.22,2388.1,8135.84,8.4624,394,38.95,23.2381
2000-06-30 00:00:44,642.51,1594.57,1410.55,552.77,2388.13,9051.92,47.63,521.47,2388.18,8141.69,8.4738,395,38.64,23.256
2000-07-01 00:00:44,642.92,1590.95,1409.11,553.43,2388.1,9058.57,47.49,521.49,2388.11,8139.05,8.4488,395,38.81,23.2609
2000-07-02 00:00:44,643.17,1592.51,1417.11,553.02,2388.08,9057.88,47.53,521.29,2388.12,8138.6,8.4888,391,38.7,23.2189
2000-07-03 00:00:44,643.03,1590.08,1407.47,552.97,2388.08,9051.34,47.51,521.52,2388.03,8140.08,8.46,394,38.88,23.2022
2000-07-04 00:00:44,642.32,1591.43,1409.12,552.5,2388.11,9059.0,47.47,521.35,2388.12,8139.23,8.4647,393,38.68,23.2595
2000-07-05 00:00:44,642.37,1585.61,1410.99,552.76,2388.12,9053.73,47.6,521.14,2388.15,8138.48,8.4515,393,38.98,23.2958
2000-07-06 00:00:44,642.62,1587.89,1413.6,553.13,2388.1,9048.89,47.54,520.99,2388.13,8135.88,8.4284,394,38.78,23.2766
2000-07-07 00:00:44,642.42,1590.32,1412.07,552.7,2388.12,9055.96,47.44,521.12,2388.12,8139.85,8.3989,393,38.98,23.2101
2000-07-08 00:00:44,642.97,1597.28,1411.44,553.33,2388.09,9057.9,47.59,520.99,2388.1,8134.55,8.4595,394,38.66,23.3358
2000-07-09 00:00:44,642.69,1589.46,1408.18,553.54,2388.12,9056.91,47.69,521.39,2388.12,8137.74,8.4361,395,38.78,23.2749
2000-07-10 00:00:44,642.71,1590.95,1411.28,552.61,2388.13,9056.22,47.74,521.06,2388.07,8140.94,8.4285,392,38.69,23.1879
2000-07-11 00:00:44,642.67,1593.41,1416.02,553.26,2388.09,9060.71,47.65,521.29,2388.13,8138.84,8.4603,392,38.8,23.2966
2000-07-12 00:00:44,642.85,1590.76,1413.78,553.15,2388.1,9058.27,47.46,520.94,2388.14,8131.19,8.4561,394,38.75,23.2597
2000-07-13 00:00:44,642.98,1588.38,1417.76,552.99,2388.12,9055.26,47.61,521.1,2388.12,8140.95,8.4286,394,38.87,23.2047
2000-07-14 00:00:44,642.35,1589.98,1407.21,553.6,2388.11,9055.99,47.7,521.2,2388.11,8139.89,8.4503,395,38.9,23.3188
2000-07-15 00:00:44,642.81,1594.02,1410.28,553.95,2388.14,9064.43,47.81,520.95,2388.1,8139.02,8.4272,395,38.76,23.2639
2000-07-16 00:00:44,642.66,1591.52,1408.99,553.54,2388.13,9058.49,47.72,521.91,2388.09,8135.88,8.4891,393,38.82,23.2658
2000-07-17 00:00:44,642.53,1590.34,1408.42,553.1,2388.13,9061.52,47.67,520.86,2388.12,8141.17,8.4853,393,38.9,23.2325
2000-07-18 00:00:44,642.44,1590.29,1408.37,552.76,2388.12,9062.3,47.65,521.21,2388.09,8138.33,8.4411,392,38.76,23.267
2000-07-19 00:00:44,642.69,1591.12,1411.16,553.45,2388.12,9058.69,47.63,521.6,2388.13,8132.16,8.4425,393,38.79,23.3457
2000-07-20 00:00:44,643.1,1589.88,1414.11,552.87,2388.18,9054.92,47.58,520.81,2388.16,8140.51,8.4575,393,38.79,23.1796
2000-07-21 00:00:44,642.97,1598.82,1411.41,553.16,2388.11,9052.44,47.65,521.12,2388.1,8136.52,8.4964,393,38.84,23.3981
2000-07-22 00:00:44,643.21,1591.92,1415.99,553.36,2388.17,9059.97,47.6,521.53,2388.1,8135.63,8.4199,392,38.77,23.2658
2000-07-23 00:00:44,643.35,1590.74,1403.38,552.59,2388.11,9052.59,47.63,521.24,2388.08,8137.53,8.4624,393,38.9,23.2444
2000-07-24 00:00:44,642.58,1583.62,1407.43,552.32,2388.11,9055.66,47.53,520.91,2388.11,8130.85,8.44,393,38.82,23.3951
2000-07-25 00:00:44,642.63,1596.04,1408.82,552.25,2388.11,9063.05,47.61,520.68,2388.14,8132.62,8.4328,393,38.68,23.2236
2000-07-26 00:00:44,642.6,1597.39,1416.64,552.71,2388.17,9059.04,47.64,521.06,2388.08,8134.44,8.4162,392,38.69,23.2455
2000-07-27 00:00:44,642.78,1588.96,1409.09,553.31,2388.1,9055.73,47.69,521.44,2388.16,8131.6,8.4347,391,38.68,23.2899
2000-07-28 00:00:44,643.09,1591.16,1411.6,553.29,2388.08,9058.54,47.72,521.06,2388.13,8135.85,8.4362,393,38.77,23.2504
2000-07-29 00:00:44,642.91,1599.88,1408.6,553.33,2388.16,9056.02,47.6,520.98,2388.16,8139.05,8.4796,393,38.91,23.2941
2000-07-30 00:00:44,643.03,1582.67,1407.08,553.17,2388.13,9062.2,47.71,521.2,2388.13,8134.8,8.4552,395,38.77,23.3657
2000-07-31 00:00:44,642.78,1588.77,1411.68,553.15,2388.16,9060.99,47.66,521.94,2388.13,8133.59,8.4451,393,38.94,23.2653
2000-08-01 00:00:44,642.3,1592.19,1405.52,552.77,2388.12,9059.37,47.7,521.08,2388.1,8133.75,8.4385,393,38.66,23.3548
2000-08-02 00:00:44,642.78,1592.54,1408.9,553.26,2388.12,9055.9,47.56,521.32,2388.11,8141.96,8.4273,393,38.69,23.3546
2000-08-03 00:00:44,643.19,1592.11,1413.54,552.68,2388.08,9062.64,47.7,521.13,2388.09,8132.3,8.4478,394,38.73,23.1959
2000-08-04 00:00:44,642.61,1590.17,1412.84,552.8,2388.12,9054.6,47.69,520.81,2388.12,8132.58,8.4477,393,38.75,23.255
2000-08-05 00:00:44,642.78,1589.36,1411.77,553.09,2388.09,9054.82,47.65,521.07,2388.11,8141.29,8.4373,394,38.79,23.3202
