Artficial_timestamp,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-01-02 00:00:39,642.24,1575.31,1392.41,554.26,2387.96,9045.03,47.07,522.33,2388.03,8133.45,8.4017,392,38.78,23.2648
2000-01-03 00:00:39,642.04,1584.35,1393.7,554.21,2388.0,9052.39,47.01,521.7,2388.01,8141.6,8.3896,391,38.97,23.3805
2000-01-04 00:00:39,641.71,1583.12,1395.84,553.25,2387.95,9046.83,46.85,521.98,2387.95,8134.34,8.3924,391,38.97,23.3902
2000-01-05 00:00:39,641.98,1590.98,1394.15,554.24,2388.03,9049.41,47.12,522.42,2387.98,8134.54,8.3723,390,39.07,23.4972
2000-01-06 00:00:39,641.46,1578.8,1395.78,554.62,2387.97,9044.39,47.21,522.98,2387.99,8132.56,8.4284,392,39.02,23.3549
2000-01-07 00:00:39,641.96,1582.29,1391.12,553.06,2387.96,9048.1,47.13,522.56,2387.98,8133.35,8.3642,391,39.15,23.444
2000-01-08 00:00:39,642.08,1587.37,1397.84,554.59,2388.0,9046.74,47.01,522.54,2387.97,8132.5,8.3988,391,38.88,23.3841
2000-01-09 00:00:39,641.81,1582.09,1389.69,554.16,2387.97,9055.51,47.18,521.59,2387.96,8135.54,8.4271,391,39.0,23.4251
2000-01-10 00:00:39,642.13,1579.17,1397.2,553.86,2387.97,9053.02,47.02,522.28,2388.0,8133.36,8.4228,391,39.16,23.4013
2000-01-11 00:00:39,642.45,1587.9,1394.16,555.16,2388.0,9049.03,47.14,522.32,2388.05,8136.47,8.4182,392,39.22,23.5242
2000-01-12 00:00:39,642.68,1574.26,1400.01,554.24,2387.98,9054.42,47.23,522.08,2387.95,8131.68,8.4006,389,38.82,23.4231
2000-01-13 00:00:39,642.57,1589.38,1401.23,554.02,2387.97,9048.86,46.85,522.05,2388.0,8132.44,8.4154,391,39.06,23.4147
2000-01-14 00:00:39,642.43,1584.23,1391.27,554.45,2387.96,9055.35,47.13,521.95,2387.98,8135.99,8.4095,391,39.28,23.4867
2000-01-15 00:00:39,642.02,1585.9,1394.02,554.22,2388.0,9048.47,47.13,521.32,2387.99,8135.04,8.4136,389,39.11,23.4466
2000-01-16 00:00:39,642.13,1587.76,1391.33,554.22,2387.96,9041.3,47.06,522.06,2387.91,8135.33,8.3901,392,39.1,23.4022
2000-01-17 00:00:39,641.81,1574.81,1387.07,553.73,2388.06,9051.04,47.17,522.1,2388.0,8134.11,8.3419,391,39.06,23.4693
2000-01-18 00:00:39,642.03,1580.51,1398.11,554.24,2387.93,9042.83,47.15,521.56,2388.01,8135.31,8.3994,390,39.05,23.3956
2000-01-19 00:00:39,641.97,1576.5,1387.55,554.36,2387.97,9051.54,47.11,522.08,2387.93,8133.05,8.3676,390,39.22,23.5547
2000-01-20 00:00:39,642.14,1584.05,1391.64,554.12,2387.97,9051.91,47.19,521.63,2388.0,8133.7,8.3599,390,39.02,23.4863
2000-01-21 00:00:39,641.54,1580.78,1398.31,554.36,2387.95,9042.48,47.21,521.95,2387.98,8134.59,8.3923,391,38.99,23.4737
2000-01-22 00:00:39,641.85,1580.71,1388.55,554.08,2387.93,9046.7,47.07,521.71,2387.92,8139.44,8.3691,390,39.05,23.2922
2000-01-23 00:00:39,641.94,1572.19,1393.76,554.26,2387.99,9052.99,47.25,522.17,2387.94,8135.93,8.4003,392,39.02,23.5353
2000-01-24 00:00:39,642.22,1584.32,1395.56,554.19,2387.96,9052.79,47.26,522.25,2387.97,8132.94,8.4042,390,39.05,23.5572
2000-01-25 00:00:39,642.22,1577.56,1394.12,554.91,2388.02,9048.79,47.12,521.85,2387.99,8137.08,8.3818,392,39.08,23.4775
2000-01-26 00:00:39,641.88,1585.52,1401.0,554.64,2388.0,9042.86,47.13,521.89,2387.95,8135.62,8.4376,390,39.02,23.435
2000-01-27 00:00:39,642.38,1584.2,1390.34,554.54,2388.01,9050.42,47.03,522.49,2387.95,8140.11,8.402,390,39.1,23.5779
2000-01-28 00:00:39,641.88,1585.45,1394.97,554.07,2387.97,9051.03,47.08,522.11,2387.98,8134.93,8.3634,391,39.05,23.4345
2000-01-29 00:00:39,641.99,1582.22,1389.78,553.93,2387.96,9044.59,47.21,521.56,2388.0,8132.02,8.4158,391,39.17,23.347
