Artficial_timestamp,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-05-29 00:01:38,642.27,1578.17,1396.65,554.91,2388.04,9052.24,47.12,522.54,2387.98,8136.72,8.3953,391,38.89,23.3506
2000-05-30 00:01:38,642.21,1581.16,1396.65,554.39,2387.97,9044.46,47.01,522.09,2387.96,8133.9,8.3896,390,39.13,23.336
2000-05-31 00:01:38,642.03,1587.22,1389.84,554.37,2387.96,9050.19,47.12,522.89,2388.01,8136.04,8.379,391,39.0,23.3923
2000-06-01 00:01:38,642.2,1583.13,1396.22,553.88,2387.98,9043.55,47.16,522.21,2388.03,8142.41,8.3574,393,38.98,23.31
2000-06-02 00:01:38,641.8,1583.61,1393.54,554.26,2388.0,9053.05,47.05,522.21,2388.01,8137.72,8.3807,392,38.97,23.4302
2000-06-03 00:01:38,642.29,1576.26,1401.33,553.91,2388.03,9053.46,47.26,522.72,2387.99,8142.14,8.378,391,38.89,23.4627
2000-06-04 00:01:38,642.31,1581.67,1392.0,554.83,2388.01,9053.41,47.2,522.77,2387.99,8137.16,8.3756,393,39.02,23.465
2000-06-05 00:01:38,642.09,1583.46,1404.41,554.64,2388.0,9055.9,47.11,522.08,2388.01,8135.63,8.4254,390,39.15,23.5381
2000-06-06 00:01:38,642.82,1580.46,1389.83,553.96,2388.0,9061.81,46.86,522.08,2387.94,8136.06,8.365,390,39.1,23.4224
2000-06-07 00:01:38,642.59,1581.06,1391.78,554.97,2388.02,9054.17,47.08,523.1,2388.01,8139.05,8.3892,392,39.21,23.4849
2000-06-08 00:01:38,641.79,1581.65,1393.96,553.42,2387.96,9051.95,47.15,522.27,2387.93,8133.78,8.3799,391,39.15,23.4418
2000-06-09 00:01:38,641.74,1580.74,1393.12,553.8,2388.02,9056.72,47.09,522.27,2387.89,8138.02,8.3717,391,39.03,23.3718
2000-06-10 00:01:38,641.77,1583.78,1389.66,554.35,2387.97,9049.35,47.19,521.66,2388.02,8131.19,8.3945,391,39.1,23.2943
2000-06-11 00:01:38,642.13,1588.07,1399.45,554.44,2388.02,9056.24,47.26,522.89,2388.02,8141.2,8.3851,392,39.02,23.4348
2000-06-12 00:01:38,641.58,1583.04,1391.77,554.8,2388.0,9055.79,47.11,522.38,2387.99,8140.34,8.3847,391,39.01,23.5234
2000-06-13 00:01:38,641.86,1579.75,1399.51,554.05,2387.97,9050.65,46.94,521.85,2388.01,8139.44,8.3784,390,38.98,23.415
