Artficial_timestamp,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-01-02 00:00:15,642.51,1589.9,1407.33,552.74,2388.12,9057.17,47.74,521.66,2388.06,8136.59,8.4428,394,38.79,23.2583
2000-01-03 00:00:15,642.47,1591.78,1413.42,553.55,2388.15,9051.46,47.65,521.1,2388.16,8137.52,8.4127,394,38.88,23.192
2000-01-04 00:00:15,642.71,1594.08,1406.59,553.03,2388.08,9059.1,47.64,521.4,2388.12,8137.02,8.478,393,38.68,23.2699
2000-01-05 00:00:15,643.01,1587.71,1414.2,554.0,2388.12,9056.53,47.62,521.34,2388.09,8139.37,8.4513,393,38.52,23.353
2000-01-06 00:00:15,643.05,1587.36,1404.69,553.01,2388.12,9058.03,47.45,521.32,2388.1,8132.02,8.4529,393,38.74,23.2412
2000-01-07 00:00:15,642.44,1588.73,1417.56,553.12,2388.07,9058.41,47.5,520.66,2388.16,8138.18,8.4404,393,38.79,23.3692
2000-01-08 00:00:15,642.6,1592.91,1411.79,552.51,2388.1,9062.55,47.5,521.55,2388.09,8136.57,8.448,394,39.0,23.2617
2000-01-09 00:00:15,642.68,1590.22,1402.52,553.5,2388.1,9059.58,47.52,521.31,2388.12,8137.51,8.4505,395,38.77,23.2676
2000-01-10 00:00:15,642.35,1595.22,1411.18,553.52,2388.12,9050.75,47.48,521.43,2388.07,8138.42,8.4572,392,38.8,23.3025
2000-01-11 00:00:15,643.11,1594.08,1415.99,553.08,2388.09,9063.67,47.51,521.14,2388.13,8139.13,8.4354,394,38.6,23.2165
2000-01-12 00:00:15,642.43,1590.54,1413.38,552.84,2388.1,9056.58,47.65,521.07,2388.14,8138.83,8.4421,393,38.74,23.2988
2000-01-13 00:00:15,642.07,1591.51,1412.65,552.7,2388.17,9064.82,47.46,521.31,2388.1,8139.59,8.4412,394,38.66,23.2339
2000-01-14 00:00:15,642.84,1599.0,1412.77,553.36,2388.11,9054.7,47.77,521.51,2388.11,8135.88,8.4451,394,38.78,23.2599
2000-01-15 00:00:15,642.37,1586.02,1405.02,553.28,2388.13,9059.32,47.35,521.65,2388.14,8138.14,8.4689,394,38.74,23.2551
2000-01-16 00:00:15,642.45,1586.38,1410.45,552.85,2388.12,9054.71,47.63,521.04,2388.12,8135.54,8.4088,393,38.82,23.3263
2000-01-17 00:00:15,642.61,1596.39,1408.61,553.45,2388.13,9052.4,47.66,521.72,2388.1,8135.58,8.4802,394,38.71,23.2571
2000-01-18 00:00:15,643.14,1593.07,1409.92,553.9,2388.15,9057.82,47.57,521.8,2388.11,8142.0,8.444,394,38.76,23.2318
2000-01-19 00:00:15,642.75,1596.05,1409.22,552.92,2388.14,9057.64,47.55,521.65,2388.12,8131.51,8.4644,393,38.76,23.3294
2000-01-20 00:00:15,642.59,1587.44,1406.8,552.87,2388.06,9056.04,47.57,520.97,2388.1,8139.05,8.458,393,38.65,23.1842
2000-01-21 00:00:15,643.17,1595.95,1403.23,552.74,2388.1,9061.58,47.66,521.17,2388.12,8134.1,8.4345,395,38.71,23.365
2000-01-22 00:00:15,643.07,1593.6,1412.48,553.06,2388.12,9060.44,47.74,521.88,2388.13,8140.97,8.4776,394,38.85,23.3033
2000-01-23 00:00:15,642.42,1587.2,1412.99,552.61,2388.16,9060.48,47.65,521.51,2388.13,8135.06,8.4576,393,38.63,23.2599
