Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-05-28 00:03:52,449.44,555.19,1363.16,1117.16,5.48,8.0,194.54,2222.9,8343.3,1.02,41.77,182.76,2387.93,8066.28,9.2935,0.02,334,2223,100.0,14.85,8.9354
2000-05-29 00:03:52,489.05,604.64,1495.22,1307.59,10.52,15.49,394.84,2318.86,8775.76,1.26,45.27,372.16,2388.03,8130.4,8.6392,0.03,369,2319,100.0,28.62,17.0881
2000-05-30 00:03:52,491.19,607.19,1473.82,1245.14,9.35,13.65,334.83,2323.95,8722.99,1.08,44.21,314.79,2388.05,8063.36,9.2098,0.02,364,2324,100.0,24.61,14.717
2000-05-31 00:03:52,445.0,549.68,1353.46,1127.7,3.91,5.72,137.61,2211.88,8319.24,1.02,42.09,130.78,2387.96,8085.43,9.3478,0.02,330,2212,100.0,10.69,6.3223
2000-06-01 00:03:52,491.19,607.27,1481.18,1241.75,9.35,13.65,334.64,2323.92,8720.26,1.08,44.26,315.38,2388.06,8059.91,9.1891,0.02,365,2324,100.0,24.46,14.7379
2000-06-02 00:03:52,491.19,607.43,1475.58,1249.31,9.35,13.65,334.45,2323.9,8721.97,1.08,44.41,315.11,2388.05,8061.65,9.1849,0.02,363,2324,100.0,24.37,14.7178
2000-06-03 00:03:52,518.67,642.17,1577.61,1406.14,14.62,21.61,554.13,2388.01,9057.36,1.3,47.38,522.25,2388.05,8134.99,8.3675,0.03,392,2388,100.0,38.98,23.3639
2000-06-04 00:03:52,491.19,607.05,1473.23,1251.53,9.35,13.65,334.8,2323.91,8722.63,1.08,44.47,315.49,2388.07,8060.87,9.2274,0.02,364,2324,100.0,24.56,14.8299
2000-06-05 00:03:52,518.67,642.59,1586.37,1402.54,14.62,21.61,554.03,2387.99,9051.44,1.3,47.34,522.16,2387.98,8139.85,8.369,0.03,393,2388,100.0,38.94,23.3381
2000-06-06 00:03:52,449.44,555.43,1364.43,1122.85,5.48,8.0,194.5,2222.94,8344.98,1.02,41.75,183.62,2387.97,8070.66,9.292,0.02,334,2223,100.0,15.01,9.0189
2000-06-07 00:03:52,445.0,549.54,1351.89,1123.31,3.91,5.72,139.27,2211.81,8318.97,1.02,41.75,130.91,2387.97,8080.56,9.3468,0.02,329,2212,100.0,10.67,6.3383
2000-06-08 00:03:52,462.54,536.72,1260.88,1045.76,7.05,9.02,175.74,1915.33,8003.68,0.94,36.48,164.78,2028.16,7865.85,10.8713,0.02,308,1915,84.93,14.16,8.6582
2000-06-09 00:03:52,445.0,549.54,1353.21,1116.62,3.91,5.71,139.38,2211.92,8323.32,1.02,41.91,131.14,2387.93,8082.22,9.3148,0.02,331,2212,100.0,10.58,6.3452
2000-06-10 00:03:52,449.44,555.36,1372.14,1132.27,5.48,8.0,194.55,2222.9,8344.65,1.02,41.83,183.17,2387.95,8064.87,9.3121,0.02,334,2223,100.0,14.93,8.8881
2000-06-11 00:03:52,462.54,536.83,1263.21,1041.57,7.05,9.03,176.29,1915.33,8008.8,0.94,36.63,164.8,2028.25,7875.37,10.8726,0.02,306,1915,84.93,14.66,8.6754
2000-06-12 00:03:52,489.05,604.55,1499.16,1310.98,10.52,15.49,394.28,2318.83,8773.02,1.26,45.47,372.4,2388.0,8124.97,8.6486,0.03,369,2319,100.0,28.82,17.219
2000-06-13 00:03:52,491.19,607.22,1477.62,1248.68,9.35,13.66,335.07,2323.92,8721.23,1.08,44.33,315.17,2388.11,8061.75,9.2242,0.02,365,2324,100.0,24.62,14.7949
2000-06-14 00:03:52,489.05,604.45,1502.65,1312.23,10.52,15.49,394.96,2318.86,8776.28,1.26,45.26,372.09,2388.06,8122.13,8.634,0.03,369,2319,100.0,28.58,17.2029
2000-06-15 00:03:52,449.44,555.63,1364.18,1124.96,5.48,8.0,194.1,2222.93,8342.15,1.02,41.67,183.45,2388.02,8070.73,9.3145,0.02,334,2223,100.0,15.04,8.9264
2000-06-16 00:03:52,445.0,549.49,1346.55,1121.2,3.91,5.71,138.2,2211.84,8310.25,1.02,41.92,130.72,2387.85,8078.76,9.3366,0.02,329,2212,100.0,10.71,6.3146
2000-06-17 00:03:52,445.0,549.51,1348.23,1125.24,3.91,5.71,138.61,2211.92,8324.33,1.02,42.07,130.26,2387.95,8079.87,9.3619,0.02,330,2212,100.0,10.59,6.391
2000-06-18 00:03:52,445.0,549.52,1341.33,1122.19,3.91,5.72,139.17,2211.9,8319.56,1.02,41.89,130.84,2388.04,8082.0,9.3464,0.02,330,2212,100.0,10.62,6.3871
2000-06-19 00:03:52,489.05,604.39,1493.37,1300.19,10.52,15.49,395.02,2318.84,8775.07,1.26,45.12,371.73,2388.08,8128.85,8.6367,0.03,370,2319,100.0,28.59,17.2138
2000-06-20 00:03:52,489.05,604.92,1489.12,1299.16,10.52,15.49,395.08,2318.84,8776.16,1.26,45.28,371.75,2388.08,8129.25,8.6517,0.03,367,2319,100.0,28.75,17.1043
2000-06-21 00:03:52,462.54,536.37,1261.33,1048.86,7.05,9.02,175.76,1915.33,8007.47,0.94,36.49,164.84,2028.17,7871.53,10.864,0.02,307,1915,84.93,14.49,8.6758
2000-06-22 00:03:52,462.54,536.1,1262.38,1041.78,7.05,9.03,175.66,1915.33,8008.45,0.94,36.71,164.87,2028.21,7876.32,10.8896,0.02,309,1915,84.93,14.33,8.4141
2000-06-23 00:03:52,445.0,549.06,1350.96,1117.54,3.91,5.71,139.35,2211.89,8318.22,1.02,41.83,131.15,2387.95,8086.26,9.3371,0.02,330,2212,100.0,10.72,6.3391
2000-06-24 00:03:52,462.54,536.45,1260.23,1049.55,7.05,9.02,176.17,1915.29,8006.87,0.94,36.57,164.91,2028.22,7875.25,10.8592,0.02,307,1915,84.93,14.43,8.6235
2000-06-25 00:03:52,445.0,549.21,1352.75,1118.4,3.91,5.71,139.25,2211.94,8319.15,1.02,41.89,130.72,2387.97,8081.25,9.3406,0.02,329,2212,100.0,10.63,6.4446
2000-06-26 00:03:52,491.19,606.92,1480.59,1246.01,9.35,13.66,333.49,2323.95,8722.62,1.08,44.24,315.28,2388.11,8064.44,9.2272,0.02,365,2324,100.0,24.57,14.732
2000-06-27 00:03:52,445.0,549.87,1349.38,1121.52,3.91,5.72,138.2,2211.88,8324.57,1.02,41.95,131.08,2387.94,8084.51,9.319,0.02,330,2212,100.0,10.55,6.3885
2000-06-28 00:03:52,445.0,549.33,1351.86,1120.0,3.91,5.71,138.52,2211.82,8321.35,1.02,42.16,130.9,2387.96,8076.31,9.335,0.02,331,2212,100.0,10.73,6.3612
2000-06-29 00:03:52,462.54,537.1,1264.57,1044.36,7.05,9.03,175.69,1915.32,8000.12,0.94,36.69,165.27,2028.22,7872.71,10.859,0.02,305,1915,84.93,14.28,8.5749
2000-06-30 00:03:52,445.0,549.88,1349.76,1122.89,3.91,5.72,138.73,2211.89,8312.01,1.02,42.14,130.7,2387.95,8078.63,9.3732,0.02,329,2212,100.0,10.83,6.3374
2000-07-01 00:03:52,445.0,549.03,1358.32,1127.2,3.91,5.71,138.55,2211.86,8319.02,1.02,41.85,130.16,2387.95,8084.22,9.3637,0.02,330,2212,100.0,10.65,6.2932
2000-07-02 00:03:52,489.05,604.74,1496.82,1298.02,10.52,15.49,394.75,2318.88,8771.06,1.26,45.32,371.84,2388.1,8127.99,8.6427,0.03,368,2319,100.0,28.61,17.1402
2000-07-03 00:03:52,445.0,549.49,1344.81,1123.22,3.91,5.71,139.13,2211.9,8314.83,1.02,42.0,130.65,2387.95,8083.54,9.3561,0.02,330,2212,100.0,10.62,6.3351
2000-07-04 00:03:52,491.19,607.03,1477.29,1249.99,9.35,13.65,335.27,2323.94,8724.31,1.08,44.23,315.39,2388.12,8058.85,9.1861,0.02,366,2324,100.0,24.4,14.7495
2000-07-05 00:03:52,445.0,549.24,1346.65,1129.85,3.91,5.71,139.71,2211.94,8320.11,1.02,41.94,130.76,2387.92,8083.48,9.3492,0.02,330,2212,100.0,10.67,6.3531
2000-07-06 00:03:52,489.05,604.49,1502.93,1305.72,10.52,15.49,394.54,2318.88,8780.13,1.26,45.37,372.26,2388.11,8127.6,8.6554,0.03,369,2319,100.0,28.66,17.2577
2000-07-07 00:03:52,518.67,642.54,1581.55,1393.66,14.62,21.61,554.14,2388.03,9048.61,1.3,47.3,521.52,2388.09,8134.69,8.4092,0.03,392,2388,100.0,38.96,23.36
2000-07-08 00:03:52,445.0,549.26,1354.19,1120.65,3.91,5.72,139.23,2211.93,8317.01,1.02,42.12,130.4,2387.98,8083.87,9.3289,0.02,330,2212,100.0,10.46,6.5037
2000-07-09 00:03:52,489.05,604.69,1508.2,1303.17,10.52,15.49,394.94,2318.84,8772.74,1.26,45.3,372.1,2388.02,8132.43,8.6419,0.03,368,2319,100.0,28.64,17.1746
2000-07-10 00:03:52,445.0,549.44,1346.95,1121.67,3.91,5.72,138.83,2211.86,8316.75,1.02,41.93,130.49,2387.89,8079.41,9.3229,0.02,330,2212,100.0,10.56,6.2863
2000-07-11 00:03:52,449.44,555.24,1367.73,1130.3,5.48,8.0,194.77,2222.94,8352.72,1.02,41.75,182.94,2388.04,8069.38,9.2919,0.02,332,2223,100.0,14.73,8.9359
2000-07-12 00:03:52,489.05,604.62,1494.13,1294.64,10.52,15.49,394.91,2318.87,8779.18,1.26,45.22,371.96,2388.03,8136.0,8.6302,0.03,368,2319,100.0,28.65,17.2523
2000-07-13 00:03:52,445.0,549.74,1345.91,1125.57,3.91,5.71,138.22,2211.9,8318.25,1.02,42.07,130.56,2387.98,8085.43,9.3202,0.02,331,2212,100.0,10.72,6.405
2000-07-14 00:03:52,491.19,607.05,1477.71,1241.91,9.35,13.65,334.95,2323.92,8719.94,1.08,44.35,315.29,2388.14,8056.68,9.2067,0.02,365,2324,100.0,24.43,14.702
2000-07-15 00:03:52,491.19,607.5,1480.45,1246.61,9.35,13.65,334.81,2323.91,8724.68,1.08,44.15,315.56,2388.09,8054.6,9.1989,0.02,364,2324,100.0,24.47,14.7496
2000-07-16 00:03:52,445.0,549.52,1351.19,1119.62,3.91,5.71,138.47,2211.95,8312.79,1.02,42.01,130.46,2387.95,8088.49,9.3502,0.02,330,2212,100.0,10.82,6.4174
2000-07-17 00:03:52,445.0,549.02,1341.51,1117.89,3.91,5.71,138.98,2211.9,8326.69,1.02,41.85,130.82,2387.97,8086.52,9.3338,0.02,329,2212,100.0,10.65,6.415
2000-07-18 00:03:52,491.19,606.71,1484.72,1249.47,9.35,13.65,334.8,2323.9,8717.57,1.08,44.33,315.52,2388.07,8055.89,9.1841,0.02,364,2324,100.0,24.43,14.6601
2000-07-19 00:03:52,462.54,536.47,1254.85,1038.84,7.05,9.02,175.78,1915.23,8011.48,0.94,36.48,164.39,2028.26,7872.32,10.8819,0.02,308,1915,84.93,14.41,8.6211
2000-07-20 00:03:52,491.19,607.36,1487.96,1251.86,9.35,13.65,335.04,2323.99,8717.72,1.08,44.37,315.4,2388.04,8061.5,9.2044,0.02,365,2324,100.0,24.6,14.8531
2000-07-21 00:03:52,449.44,555.79,1369.45,1122.43,5.48,8.0,194.61,2222.94,8347.65,1.02,41.81,183.11,2388.0,8065.24,9.2985,0.02,332,2223,100.0,14.93,8.9568
