Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-04-25 00:03:30,489.05,604.95,1497.97,1303.13,10.52,15.49,394.16,2318.89,8792.65,1.26,45.2,371.52,2388.06,8135.73,8.6789,0.03,368,2319,100.0,28.7,17.0575
2000-04-26 00:03:30,462.54,536.44,1257.39,1045.85,7.05,9.03,175.35,1915.47,8013.1,0.94,36.73,164.57,2028.39,7881.19,10.8695,0.02,307,1915,84.93,14.21,8.4906
2000-04-27 00:03:30,449.44,555.7,1361.33,1123.72,5.48,8.0,194.42,2223.06,8359.91,1.03,41.89,183.84,2388.12,8074.52,9.2945,0.02,334,2223,100.0,14.9,8.8546
2000-04-28 00:03:30,489.05,605.09,1497.52,1306.31,10.52,15.49,394.57,2318.9,8787.85,1.26,45.4,371.79,2388.09,8138.93,8.6349,0.03,369,2319,100.0,28.55,17.1396
2000-04-29 00:03:30,449.44,555.39,1367.8,1124.48,5.48,8.0,194.63,2223.01,8357.05,1.02,42.04,182.89,2388.12,8064.5,9.3052,0.02,332,2223,100.0,14.93,8.9874
2000-04-30 00:03:30,518.67,642.79,1596.0,1409.59,14.62,21.61,554.24,2388.07,9067.01,1.3,47.35,522.06,2388.06,8144.05,8.3956,0.03,394,2388,100.0,38.89,23.3923
2000-05-01 00:03:30,491.19,607.61,1479.46,1248.62,9.35,13.66,335.22,2323.95,8724.16,1.08,44.19,315.08,2388.07,8065.06,9.1959,0.02,366,2324,100.0,24.67,14.8085
2000-05-02 00:03:30,445.0,549.84,1354.47,1122.91,3.91,5.71,138.5,2212.01,8322.07,1.02,42.07,130.65,2388.05,8087.58,9.3524,0.02,332,2212,100.0,10.71,6.3085
2000-05-03 00:03:30,449.44,555.05,1355.62,1129.13,5.48,8.0,194.63,2223.02,8353.33,1.03,41.88,183.34,2388.11,8077.21,9.3059,0.02,333,2223,100.0,14.84,8.8962
2000-05-04 00:03:30,449.44,555.58,1361.73,1128.94,5.48,8.0,194.34,2223.01,8361.67,1.02,42.15,183.14,2388.13,8068.93,9.3138,0.02,333,2223,100.0,14.96,9.0306
2000-05-05 00:03:30,491.19,607.11,1479.67,1252.24,9.35,13.65,334.98,2324.03,8728.29,1.08,44.27,315.5,2388.05,8065.36,9.2332,0.02,364,2324,100.0,24.43,14.642
2000-05-06 00:03:30,449.44,554.9,1360.46,1134.93,5.48,8.0,194.83,2223.07,8355.19,1.02,41.66,183.93,2388.13,8072.39,9.3036,0.02,333,2223,100.0,14.87,9.0267
2000-05-07 00:03:30,445.0,549.43,1350.39,1125.08,3.91,5.72,139.0,2212.05,8328.47,1.02,41.83,130.65,2388.17,8090.39,9.3693,0.02,331,2212,100.0,10.46,6.3127
2000-05-08 00:03:30,462.54,536.57,1256.17,1045.85,7.05,9.03,175.43,1915.37,8013.34,0.94,36.55,164.78,2028.28,7881.6,10.879,0.02,306,1915,84.93,14.27,8.6715
2000-05-09 00:03:30,449.44,555.7,1357.73,1129.7,5.48,8.0,193.87,2223.05,8360.27,1.02,41.8,183.55,2388.15,8071.08,9.2958,0.02,335,2223,100.0,14.97,8.9003
2000-05-10 00:03:30,491.19,607.14,1475.27,1243.41,9.35,13.65,334.2,2323.99,8724.85,1.08,44.19,315.02,2388.09,8067.03,9.1758,0.02,365,2324,100.0,24.61,14.6846
2000-05-11 00:03:30,445.0,549.82,1349.11,1127.74,3.91,5.71,138.51,2212.02,8325.32,1.02,42.09,130.76,2388.06,8090.02,9.3585,0.02,331,2212,100.0,10.49,6.3355
2000-05-12 00:03:30,489.05,604.51,1497.77,1306.81,10.52,15.49,395.23,2318.88,8784.73,1.26,45.25,371.37,2388.12,8137.55,8.6565,0.03,368,2319,100.0,28.7,17.132
2000-05-13 00:03:30,449.44,555.73,1365.91,1132.48,5.48,8.0,194.96,2223.06,8357.55,1.02,41.71,182.7,2388.13,8070.72,9.3306,0.02,333,2223,100.0,14.95,8.832
2000-05-14 00:03:30,518.67,642.81,1588.52,1402.76,14.62,21.61,553.68,2388.03,9056.28,1.3,47.31,521.82,2388.09,8144.09,8.4238,0.03,392,2388,100.0,38.85,23.3911
2000-05-15 00:03:30,491.19,607.13,1491.68,1245.13,9.35,13.66,335.3,2323.97,8728.88,1.08,44.32,315.97,2388.1,8062.59,9.2041,0.02,364,2324,100.0,24.6,14.8222
2000-05-16 00:03:30,449.44,555.05,1365.27,1126.49,5.48,8.0,194.78,2223.03,8363.51,1.02,41.93,183.37,2388.17,8070.71,9.3185,0.02,334,2223,100.0,14.87,8.9872
2000-05-17 00:03:30,518.67,642.3,1592.98,1405.82,14.62,21.61,554.47,2388.06,9057.98,1.3,47.24,522.04,2388.0,8136.41,8.4287,0.03,392,2388,100.0,39.02,23.3715
2000-05-18 00:03:30,491.19,607.43,1481.51,1254.82,9.35,13.66,334.36,2324.02,8731.92,1.08,44.2,315.11,2388.12,8063.6,9.2233,0.02,365,2324,100.0,24.56,14.7549
2000-05-19 00:03:30,445.0,549.54,1359.86,1127.87,3.91,5.72,139.38,2212.04,8326.27,1.02,42.01,130.49,2388.11,8089.44,9.3216,0.02,329,2212,100.0,10.75,6.4116
2000-05-20 00:03:30,491.19,606.81,1481.38,1247.34,9.35,13.66,334.36,2323.96,8726.25,1.08,44.26,315.39,2388.12,8059.61,9.1675,0.02,365,2324,100.0,24.51,14.7378
2000-05-21 00:03:30,489.05,605.15,1503.26,1300.47,10.52,15.49,394.45,2318.9,8781.44,1.26,45.35,371.82,2388.07,8133.91,8.6421,0.03,369,2319,100.0,28.5,17.1155
2000-05-22 00:03:30,445.0,549.59,1352.36,1122.4,3.91,5.72,138.65,2211.96,8321.48,1.02,42.1,130.6,2388.06,8087.89,9.3448,0.02,331,2212,100.0,10.67,6.4268
2000-05-23 00:03:30,518.67,642.21,1580.45,1396.7,14.62,21.61,554.03,2388.07,9060.34,1.3,47.47,521.99,2388.07,8144.4,8.4301,0.03,393,2388,100.0,38.93,23.3653
2000-05-24 00:03:30,449.44,555.97,1364.6,1128.84,5.48,8.0,194.35,2223.05,8357.52,1.02,41.82,182.5,2388.1,8070.66,9.3307,0.02,335,2223,100.0,14.78,8.9342
2000-05-25 00:03:30,489.05,605.09,1505.17,1308.12,10.52,15.49,394.62,2318.91,8780.41,1.26,45.13,371.69,2388.06,8139.2,8.6376,0.03,368,2319,100.0,28.69,17.1692
