Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-05-03 00:02:28,518.67,641.67,1576.74,1387.27,14.62,21.57,552.38,2387.96,9047.48,1.3,47.01,520.02,2387.91,8129.58,8.3752,0.03,391,2388,100.0,38.97,23.4927
2000-05-04 00:02:28,449.44,554.71,1361.91,1113.33,5.48,7.97,193.48,2222.75,8337.71,1.02,41.59,181.97,2387.85,8061.54,9.3248,0.02,333,2223,100.0,14.77,8.9406
2000-05-05 00:02:28,518.67,642.4,1577.62,1392.79,14.62,21.57,552.02,2387.91,9045.3,1.3,46.86,520.72,2387.93,8134.85,8.3637,0.03,390,2388,100.0,39.05,23.4162
2000-05-06 00:02:28,445.0,549.03,1349.66,1113.11,3.91,5.69,137.55,2211.92,8309.81,1.01,41.64,129.64,2387.95,8069.48,9.3895,0.02,328,2212,100.0,10.51,6.3319
2000-05-07 00:02:28,518.67,642.01,1581.95,1391.14,14.62,21.57,552.17,2387.93,9056.84,1.3,46.93,520.37,2387.88,8129.33,8.4299,0.03,390,2388,100.0,38.92,23.4617
2000-05-08 00:02:28,491.19,607.02,1474.45,1235.48,9.35,13.6,333.68,2323.71,8709.14,1.07,43.91,313.72,2387.79,8051.72,9.1772,0.02,363,2324,100.0,24.28,14.781
2000-05-09 00:02:28,489.05,604.37,1497.62,1292.83,10.52,15.46,393.41,2318.66,8768.68,1.26,44.97,370.11,2387.83,8123.77,8.6168,0.03,366,2319,100.0,28.61,17.1599
2000-05-10 00:02:28,518.67,641.8,1581.87,1391.83,14.62,21.57,551.77,2387.94,9048.08,1.3,46.93,520.06,2387.9,8132.43,8.4213,0.03,390,2388,100.0,39.11,23.3024
2000-05-11 00:02:28,489.05,604.86,1493.98,1296.03,10.52,15.45,392.91,2318.69,8772.57,1.26,44.87,370.27,2387.82,8122.21,8.6429,0.03,367,2319,100.0,28.57,17.0791
2000-05-12 00:02:28,462.54,536.46,1255.71,1037.08,7.05,9.0,174.86,1915.22,7997.3,0.93,36.43,164.02,2028.22,7861.9,10.8453,0.02,305,1915,84.93,14.18,8.6158
2000-05-13 00:02:28,489.05,603.76,1496.23,1295.55,10.52,15.46,393.94,2318.65,8771.41,1.26,45.09,370.65,2387.9,8125.04,8.6074,0.03,367,2319,100.0,28.64,17.1532
2000-05-14 00:02:28,445.0,548.87,1342.51,1116.35,3.91,5.69,138.39,2211.84,8311.1,1.02,41.6,129.44,2387.97,8076.07,9.3611,0.02,327,2212,100.0,10.56,6.3913
2000-05-15 00:02:28,445.0,549.19,1347.71,1111.75,3.91,5.69,138.32,2211.96,8310.34,1.01,41.41,129.23,2388.02,8072.88,9.3362,0.02,328,2212,100.0,10.54,6.3261
2000-05-16 00:02:28,518.67,641.91,1580.44,1399.37,14.62,21.58,552.19,2387.93,9049.35,1.3,46.85,520.76,2387.94,8132.29,8.3969,0.03,390,2388,100.0,39.02,23.3585
2000-05-17 00:02:28,445.0,549.54,1341.82,1108.84,3.91,5.69,137.22,2211.95,8307.07,1.01,41.8,130.0,2387.99,8070.46,9.3676,0.02,329,2212,100.0,10.55,6.2777
2000-05-18 00:02:28,518.67,641.82,1578.89,1395.15,14.62,21.57,553.08,2387.95,9050.06,1.3,47.15,520.05,2387.94,8129.85,8.3822,0.03,392,2388,100.0,38.87,23.419
2000-05-19 00:02:28,489.05,604.2,1490.74,1302.93,10.52,15.46,393.25,2318.67,8767.74,1.26,45.13,370.23,2387.85,8121.09,8.647,0.03,367,2319,100.0,28.57,17.0816
2000-05-20 00:02:28,445.0,549.47,1342.51,1116.75,3.91,5.69,137.76,2211.9,8304.36,1.01,41.7,130.01,2388.03,8076.08,9.3786,0.02,327,2212,100.0,10.59,6.4439
2000-05-21 00:02:28,449.44,555.47,1348.83,1116.95,5.48,7.96,193.54,2222.8,8323.92,1.02,41.45,182.09,2387.86,8056.62,9.3518,0.02,331,2223,100.0,14.8,8.9253
2000-05-22 00:02:28,449.44,555.14,1355.74,1116.8,5.48,7.97,192.64,2222.83,8335.93,1.02,41.56,181.89,2387.89,8058.95,9.3247,0.02,330,2223,100.0,14.7,8.9361
2000-05-23 00:02:28,445.0,548.98,1347.61,1111.21,3.91,5.69,137.8,2211.95,8304.4,1.01,41.62,130.15,2388.04,8069.06,9.3545,0.02,328,2212,100.0,10.71,6.3766
2000-05-24 00:02:28,445.0,548.72,1348.96,1119.97,3.91,5.69,137.79,2211.95,8309.39,1.02,41.46,129.89,2388.0,8074.82,9.3398,0.02,328,2212,100.0,10.47,6.3738
2000-05-25 00:02:28,449.44,555.13,1355.05,1114.06,5.48,7.97,193.21,2222.78,8333.13,1.02,41.48,182.11,2387.88,8055.97,9.3111,0.02,331,2223,100.0,14.83,8.7875
2000-05-26 00:02:28,491.19,606.75,1476.61,1236.95,9.35,13.6,333.36,2323.71,8708.4,1.07,43.84,313.43,2387.8,8052.81,9.2011,0.02,363,2324,100.0,24.56,14.6621
2000-05-27 00:02:28,445.0,549.43,1341.49,1118.58,3.91,5.69,137.62,2211.97,8312.49,1.02,41.64,129.91,2387.99,8077.74,9.3613,0.02,328,2212,100.0,10.57,6.4008
2000-05-28 00:02:28,445.0,548.77,1350.4,1116.05,3.91,5.69,137.56,2211.93,8312.08,1.02,41.66,129.62,2387.98,8077.06,9.3446,0.02,328,2212,100.0,10.59,6.3676
2000-05-29 00:02:28,462.54,536.91,1257.85,1041.03,7.05,9.0,173.88,1915.3,8002.68,0.94,36.26,163.88,2028.14,7862.04,10.8874,0.02,305,1915,84.93,14.1,8.5969
2000-05-30 00:02:28,445.0,549.13,1348.2,1108.86,3.91,5.69,137.68,2211.9,8300.38,1.01,41.75,129.52,2387.98,8072.03,9.3486,0.02,329,2212,100.0,10.61,6.4012
2000-05-31 00:02:28,518.67,641.88,1585.15,1387.92,14.62,21.57,553.03,2387.96,9044.03,1.3,47.03,521.27,2387.98,8125.67,8.3755,0.03,390,2388,100.0,38.85,23.2754
2000-06-01 00:02:28,445.0,549.06,1346.69,1113.73,3.91,5.69,138.57,2211.92,8309.8,1.02,41.8,129.22,2388.03,8075.06,9.4034,0.02,329,2212,100.0,10.7,6.3413
2000-06-02 00:02:28,491.19,607.15,1480.04,1242.16,9.35,13.6,332.43,2323.69,8715.62,1.07,43.78,313.17,2387.77,8052.19,9.2039,0.02,364,2324,100.0,24.52,14.69
2000-06-03 00:02:28,445.0,549.04,1339.79,1113.57,3.91,5.69,137.69,2211.88,8304.98,1.01,41.52,130.1,2388.02,8072.98,9.3796,0.02,327,2212,100.0,10.76,6.3509
2000-06-04 00:02:28,491.19,607.37,1472.11,1247.85,9.35,13.6,333.55,2323.74,8716.36,1.07,43.91,313.34,2387.88,8060.52,9.2046,0.02,362,2324,100.0,24.56,14.6471
2000-06-05 00:02:28,518.67,642.06,1579.5,1398.25,14.62,21.57,553.04,2387.87,9049.6,1.3,47.04,520.42,2387.9,8137.01,8.3993,0.03,392,2388,100.0,38.89,23.3969
2000-06-06 00:02:28,518.67,642.0,1581.48,1393.26,14.62,21.57,552.12,2387.94,9046.49,1.3,47.17,520.64,2387.9,8133.68,8.3669,0.03,392,2388,100.0,38.85,23.5573
2000-06-07 00:02:28,445.0,548.91,1345.25,1114.26,3.91,5.69,137.86,2211.91,8308.75,1.02,41.64,129.21,2388.01,8073.2,9.3463,0.02,329,2212,100.0,10.62,6.4325
2000-06-08 00:02:28,491.19,606.66,1476.64,1239.96,9.35,13.6,333.02,2323.72,8718.63,1.07,43.91,313.51,2387.84,8050.09,9.2064,0.02,363,2324,100.0,24.53,14.7507
2000-06-09 00:02:28,491.19,606.61,1474.68,1238.83,9.35,13.6,333.33,2323.68,8714.36,1.07,44.02,312.87,2387.8,8056.55,9.1951,0.02,363,2324,100.0,24.48,14.6577
2000-06-10 00:02:28,489.05,604.02,1488.15,1300.85,10.52,15.46,392.88,2318.69,8769.69,1.25,44.94,370.78,2387.89,8126.62,8.6297,0.03,367,2319,100.0,28.59,17.1918
2000-06-11 00:02:28,449.44,555.33,1354.55,1115.55,5.48,7.97,193.14,2222.83,8342.37,1.02,41.52,181.88,2387.9,8060.0,9.3082,0.02,332,2223,100.0,14.91,8.8762
2000-06-12 00:02:28,445.0,549.13,1337.47,1113.41,3.91,5.69,138.4,2211.94,8307.13,1.02,41.77,129.74,2387.98,8075.24,9.3318,0.02,329,2212,100.0,10.43,6.3229
2000-06-13 00:02:28,445.0,548.58,1343.04,1109.74,3.91,5.69,137.32,2211.94,8306.98,1.02,41.72,129.63,2388.02,8071.16,9.3435,0.02,328,2212,100.0,10.68,6.437
2000-06-14 00:02:28,449.44,554.98,1351.47,1111.18,5.48,7.97,192.64,2222.77,8337.58,1.02,41.52,181.64,2387.88,8056.67,9.3076,0.02,332,2223,100.0,14.93,8.8614
2000-06-15 00:02:28,491.19,606.52,1479.32,1237.0,9.35,13.6,332.32,2323.71,8714.68,1.07,44.06,312.93,2387.78,8047.19,9.1892,0.02,362,2324,100.0,24.37,14.6042
2000-06-16 00:02:28,491.19,606.41,1473.09,1241.31,9.35,13.6,332.16,2323.69,8704.71,1.07,44.07,312.86,2387.74,8052.44,9.2454,0.02,363,2324,100.0,24.38,14.6975
2000-06-17 00:02:28,518.67,641.92,1581.17,1387.46,14.62,21.56,552.82,2387.86,9044.85,1.3,47.1,520.07,2387.93,8131.41,8.3802,0.03,392,2388,100.0,38.87,23.37
2000-06-18 00:02:28,449.44,555.47,1355.77,1123.15,5.48,7.97,193.16,2222.77,8338.1,1.02,41.57,181.52,2387.9,8060.09,9.3171,0.02,332,2223,100.0,14.87,8.9196
