Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-05-28 00:02:17,491.19,606.63,1482.44,1235.63,9.35,13.65,335.49,2323.9,8722.99,1.08,44.19,315.11,2388.07,8058.02,9.1955,0.02,365,2324,100.0,24.7,14.7007
2000-05-29 00:02:17,491.19,607.15,1481.23,1243.87,9.35,13.65,335.33,2323.91,8716.54,1.08,44.29,315.52,2388.06,8060.33,9.153,0.02,364,2324,100.0,24.47,14.7345
2000-05-30 00:02:17,462.54,536.2,1258.73,1042.79,7.05,9.02,175.32,1915.37,8006.53,0.94,36.52,164.57,2028.23,7875.02,10.8641,0.02,307,1915,84.93,14.2,8.6155
2000-05-31 00:02:17,491.19,606.69,1484.08,1241.87,9.35,13.65,335.17,2323.96,8720.64,1.08,44.11,315.2,2388.09,8062.35,9.1945,0.02,365,2324,100.0,24.5,14.7992
2000-06-01 00:02:17,518.67,642.02,1592.32,1391.78,14.62,21.6,554.43,2388.05,9056.73,1.3,47.25,521.72,2388.03,8134.31,8.4012,0.03,391,2388,100.0,38.83,23.4533
2000-06-02 00:02:17,449.44,555.69,1361.73,1118.6,5.48,8.0,194.39,2222.93,8345.83,1.02,41.59,183.19,2387.98,8066.26,9.2733,0.02,331,2223,100.0,14.78,8.9369
2000-06-03 00:02:17,518.67,642.53,1586.78,1403.65,14.62,21.61,554.17,2387.99,9048.77,1.3,47.22,522.6,2388.1,8137.9,8.4028,0.03,391,2388,100.0,38.88,23.4224
2000-06-04 00:02:17,445.0,549.22,1346.23,1121.96,3.91,5.72,139.51,2211.91,8317.23,1.02,41.9,130.97,2387.99,8087.99,9.3817,0.02,331,2212,100.0,10.56,6.3735
2000-06-05 00:02:17,462.54,536.4,1264.88,1045.45,7.05,9.02,175.92,1915.33,8009.36,0.94,36.59,164.11,2028.25,7879.88,10.8697,0.02,308,1915,84.93,14.22,8.6899
2000-06-06 00:02:17,491.19,607.48,1481.96,1245.67,9.35,13.65,334.8,2323.9,8726.67,1.08,44.15,315.52,2387.99,8065.65,9.1697,0.02,364,2324,100.0,24.63,14.7634
