Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-05-19 00:02:28,489.05,604.61,1506.76,1310.18,10.52,15.49,394.05,2318.98,8771.89,1.26,45.35,371.49,2388.14,8126.01,8.6733,0.03,371,2319,100.0,28.56,17.1746
2000-05-20 00:02:28,449.44,555.56,1366.08,1130.8,5.48,8.0,194.27,2222.98,8351.96,1.02,41.79,183.57,2388.03,8069.27,9.3201,0.02,335,2223,100.0,14.89,8.9324
2000-05-21 00:02:28,445.0,549.58,1354.56,1126.28,3.91,5.72,138.37,2211.83,8320.36,1.02,42.2,130.93,2387.88,8078.04,9.3412,0.02,332,2212,100.0,10.64,6.3747
2000-05-22 00:02:28,491.19,607.77,1486.52,1254.52,9.35,13.66,334.16,2324.02,8722.03,1.07,44.38,314.85,2388.12,8063.79,9.2271,0.02,365,2324,100.0,24.35,14.6698
2000-05-23 00:02:28,489.05,605.04,1499.55,1315.05,10.52,15.49,394.04,2318.96,8781.83,1.26,45.59,371.4,2388.17,8125.03,8.6496,0.03,370,2319,100.0,28.5,17.0752
2000-05-24 00:02:28,445.0,550.16,1350.68,1132.26,3.91,5.71,138.32,2211.86,8319.31,1.02,42.14,130.58,2387.96,8086.33,9.3469,0.02,330,2212,100.0,10.67,6.3493
2000-05-25 00:02:28,449.44,555.9,1361.09,1137.77,5.48,8.0,194.22,2222.98,8350.18,1.02,42.1,183.02,2387.99,8068.31,9.3179,0.02,335,2223,100.0,15.01,8.9865
2000-05-26 00:02:28,445.0,550.09,1350.12,1125.86,3.91,5.71,138.67,2211.77,8325.52,1.02,42.05,130.97,2387.88,8078.87,9.3979,0.02,332,2212,100.0,10.39,6.3956
2000-05-27 00:02:28,449.44,555.91,1372.72,1127.05,5.48,8.0,195.17,2222.85,8342.14,1.02,42.02,183.24,2388.01,8065.37,9.3449,0.02,334,2223,100.0,14.89,8.8853
2000-05-28 00:02:28,491.19,607.93,1491.0,1256.28,9.35,13.66,334.45,2324.01,8731.28,1.08,44.54,315.05,2388.12,8062.04,9.2563,0.02,364,2324,100.0,24.51,14.6523
2000-05-29 00:02:28,445.0,550.08,1348.92,1127.51,3.91,5.72,138.49,2211.91,8322.71,1.02,42.25,131.18,2387.92,8087.84,9.4048,0.02,332,2212,100.0,10.6,6.335
2000-05-30 00:02:28,491.19,607.54,1484.7,1249.55,9.35,13.65,333.92,2323.94,8722.02,1.08,44.54,314.55,2388.1,8059.77,9.2635,0.02,366,2324,100.0,24.36,14.7714
2000-05-31 00:02:28,489.05,605.33,1505.43,1307.04,10.52,15.49,394.31,2319.0,8771.11,1.26,45.48,372.3,2388.1,8123.96,8.6597,0.03,369,2319,100.0,28.58,17.1851
2000-06-01 00:02:28,491.19,607.89,1493.34,1250.23,9.35,13.66,334.75,2323.99,8717.95,1.08,44.41,314.34,2388.13,8059.65,9.2337,0.02,365,2324,100.0,24.43,14.668
2000-06-02 00:02:28,449.44,555.98,1365.85,1135.19,5.48,8.0,194.52,2222.86,8344.94,1.02,41.92,182.8,2387.94,8068.29,9.3619,0.02,334,2223,100.0,14.68,8.9406
2000-06-03 00:02:28,462.54,536.71,1261.39,1045.5,7.05,9.03,174.99,1915.24,7995.97,0.94,36.71,165.4,2028.15,7868.86,10.9145,0.02,308,1915,84.93,14.29,8.5209
2000-06-04 00:02:28,491.19,607.49,1486.21,1258.04,9.35,13.66,334.33,2324.01,8714.3,1.08,44.47,315.1,2388.16,8063.17,9.2059,0.02,366,2324,100.0,24.44,14.6803
2000-06-05 00:02:28,445.0,549.56,1351.35,1125.97,3.91,5.71,138.31,2211.8,8321.47,1.02,42.0,130.67,2387.91,8079.11,9.3849,0.02,330,2212,100.0,10.54,6.2895
2000-06-06 00:02:28,449.44,556.25,1373.61,1134.85,5.48,8.0,194.72,2222.92,8346.59,1.02,42.2,182.65,2387.98,8064.12,9.3145,0.02,333,2223,100.0,14.85,8.8806
2000-06-07 00:02:28,491.19,607.35,1481.5,1253.39,9.35,13.66,334.32,2323.96,8724.14,1.08,44.28,314.9,2388.13,8054.53,9.2832,0.03,367,2324,100.0,24.35,14.6198
2000-06-08 00:02:28,449.44,555.85,1369.25,1132.93,5.48,8.0,194.47,2222.9,8355.31,1.02,41.79,182.34,2387.99,8062.45,9.3258,0.02,334,2223,100.0,14.79,8.8766
2000-06-09 00:02:28,518.67,642.79,1590.92,1411.53,14.62,21.61,553.75,2388.12,9044.3,1.3,47.65,521.37,2388.06,8133.09,8.4189,0.03,394,2388,100.0,38.79,23.2782
2000-06-10 00:02:28,445.0,549.48,1355.36,1129.72,3.91,5.71,138.55,2211.82,8319.42,1.02,42.2,130.28,2387.89,8084.53,9.3886,0.02,330,2212,100.0,10.53,6.2854
2000-06-11 00:02:28,449.44,555.92,1364.08,1133.74,5.48,8.0,194.41,2222.95,8353.47,1.02,41.85,183.07,2388.03,8071.96,9.357,0.02,332,2223,100.0,14.71,8.9394
2000-06-12 00:02:28,491.19,607.36,1485.03,1244.67,9.35,13.66,334.36,2324.0,8718.78,1.08,44.51,315.26,2388.05,8057.51,9.219,0.02,366,2324,100.0,24.45,14.4768
2000-06-13 00:02:28,462.54,536.95,1271.79,1055.1,7.05,9.03,175.07,1915.32,8006.04,0.94,36.85,164.67,2028.13,7870.32,10.9184,0.02,308,1915,84.93,14.3,8.5093
2000-06-14 00:02:28,489.05,605.19,1499.39,1316.32,10.52,15.49,393.79,2318.96,8774.98,1.26,45.46,371.53,2388.18,8129.51,8.6671,0.03,371,2319,100.0,28.4,17.0708
2000-06-15 00:02:28,449.44,555.53,1366.96,1131.4,5.48,8.0,194.28,2222.91,8351.9,1.02,41.88,183.13,2388.0,8052.5,9.3418,0.02,335,2223,100.0,14.82,8.8461
2000-06-16 00:02:28,489.05,605.19,1503.47,1308.1,10.52,15.49,394.26,2318.97,8773.22,1.26,45.64,371.57,2388.17,8125.72,8.6605,0.03,371,2319,100.0,28.46,17.1264
2000-06-17 00:02:28,445.0,549.97,1359.49,1134.11,3.91,5.72,138.26,2211.81,8312.62,1.02,42.09,130.27,2387.93,8085.51,9.3762,0.02,331,2212,100.0,10.31,6.4485
2000-06-18 00:02:28,462.54,537.18,1260.42,1050.93,7.05,9.03,175.35,1915.34,8008.75,0.94,36.79,164.43,2028.22,7875.53,10.9453,0.02,308,1915,84.93,14.16,8.4809
2000-06-19 00:02:28,518.67,643.0,1592.62,1408.1,14.62,21.61,552.86,2388.12,9047.28,1.3,47.58,521.05,2388.12,8133.13,8.439,0.03,393,2388,100.0,39.08,23.3806
2000-06-20 00:02:28,491.19,607.01,1490.83,1255.01,9.35,13.66,334.75,2324.02,8720.06,1.08,44.31,315.3,2388.15,8059.6,9.2129,0.02,365,2324,100.0,24.43,14.6763
2000-06-21 00:02:28,445.0,549.62,1359.83,1122.02,3.91,5.71,139.28,2211.85,8320.58,1.02,42.14,130.59,2387.92,8083.21,9.3617,0.02,330,2212,100.0,10.51,6.4287
2000-06-22 00:02:28,462.54,536.76,1259.45,1053.04,7.05,9.03,175.23,1915.22,8008.51,0.94,36.77,164.64,2028.17,7866.61,10.8521,0.02,308,1915,84.93,14.13,8.6408
