Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-06-04 00:03:59,491.19,607.18,1493.25,1251.4,9.35,13.66,334.95,2323.95,8718.91,1.08,44.21,314.66,2388.01,8053.47,9.2167,0.02,365,2324,100.0,24.43,14.6409
2000-06-05 00:03:59,518.67,642.46,1590.87,1402.68,14.62,21.61,554.49,2388.09,9049.18,1.3,47.39,521.18,2388.05,8126.43,8.4326,0.03,393,2388,100.0,38.89,23.3767
2000-06-06 00:03:59,445.0,549.87,1350.84,1130.21,3.91,5.72,139.38,2211.81,8310.58,1.02,41.94,130.68,2387.87,8086.34,9.3634,0.02,331,2212,100.0,10.55,6.4702
2000-06-07 00:03:59,518.67,642.42,1591.16,1401.51,14.62,21.61,553.85,2388.04,9051.22,1.3,47.4,521.6,2388.11,8127.46,8.3818,0.03,391,2388,100.0,38.89,23.3477
2000-06-08 00:03:59,445.0,549.79,1350.44,1122.33,3.91,5.72,138.81,2211.74,8317.8,1.02,42.07,130.87,2387.85,8075.02,9.3735,0.02,330,2212,100.0,10.71,6.3497
2000-06-09 00:03:59,462.54,537.27,1261.89,1042.53,7.05,9.02,175.28,1915.24,8005.87,0.94,36.59,165.09,2028.14,7873.65,10.876,0.02,308,1915,84.93,14.32,8.5387
2000-06-10 00:03:59,489.05,604.32,1502.58,1305.99,10.52,15.49,395.19,2318.94,8774.71,1.26,45.3,371.25,2388.12,8127.01,8.6571,0.03,369,2319,100.0,28.65,17.0768
2000-06-11 00:03:59,491.19,606.59,1481.25,1247.22,9.35,13.65,334.74,2323.9,8716.47,1.08,44.41,314.95,2387.98,8054.13,9.2024,0.02,366,2324,100.0,24.46,14.6991
2000-06-12 00:03:59,491.19,607.07,1478.14,1247.65,9.35,13.66,335.14,2323.89,8713.28,1.08,44.42,314.86,2388.02,8049.69,9.208,0.02,364,2324,100.0,24.67,14.7111
2000-06-13 00:03:59,489.05,604.8,1495.49,1310.05,10.52,15.49,394.36,2318.94,8776.02,1.26,45.13,371.22,2388.12,8124.55,8.643,0.03,369,2319,100.0,28.62,17.216
2000-06-14 00:03:59,462.54,536.97,1264.37,1047.15,7.05,9.03,175.14,1915.27,7999.31,0.94,36.69,164.68,2028.07,7864.85,10.8804,0.02,306,1915,84.93,14.4,8.6274
2000-06-15 00:03:59,518.67,642.4,1591.64,1402.16,14.62,21.61,554.0,2388.1,9055.48,1.3,47.32,522.37,2388.11,8126.3,8.4288,0.03,393,2388,100.0,38.88,23.4487
2000-06-16 00:03:59,462.54,536.76,1252.31,1038.59,7.05,9.03,175.5,1915.26,8004.31,0.94,36.59,164.69,2028.09,7869.11,10.8996,0.02,307,1915,84.93,14.31,8.5614
2000-06-17 00:03:59,489.05,605.38,1498.87,1304.39,10.52,15.49,394.15,2318.88,8769.84,1.26,45.43,371.73,2388.18,8122.87,8.6416,0.03,369,2319,100.0,28.49,17.2534
2000-06-18 00:03:59,491.19,607.74,1480.08,1246.45,9.35,13.65,334.95,2323.92,8707.36,1.08,44.3,315.0,2388.02,8060.53,9.2262,0.02,365,2324,100.0,24.49,14.6326
2000-06-19 00:03:59,489.05,604.77,1504.74,1305.83,10.52,15.49,394.48,2318.91,8774.24,1.26,45.55,371.18,2388.12,8126.0,8.6546,0.03,367,2319,100.0,28.57,17.1889
2000-06-20 00:03:59,449.44,555.76,1357.98,1134.4,5.48,8.0,194.31,2222.81,8346.3,1.02,41.67,183.04,2388.03,8058.94,9.3221,0.02,334,2223,100.0,14.85,9.0099
