Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-05-03 00:00:41,642.66,1581.02,1400.05,21.61,554.87,2387.99,9064.13,47.19,522.24,2388.08,8153.35,8.413,391,38.94,23.3608
2000-05-04 00:00:41,642.35,1591.17,1403.99,21.61,554.48,2387.97,9067.53,47.26,522.02,2388.02,8143.42,8.3996,391,39.02,23.3779
2000-05-05 00:00:41,642.2,1589.71,1398.08,21.61,554.91,2387.99,9068.64,47.45,522.07,2388.02,8143.22,8.4215,391,38.95,23.3598
2000-05-06 00:00:41,641.74,1585.53,1408.89,21.61,555.07,2388.05,9071.36,47.27,521.79,2388.07,8145.13,8.4023,391,39.09,23.3986
2000-05-07 00:00:41,642.11,1578.21,1406.45,21.61,554.83,2388.0,9063.7,47.14,522.32,2388.03,8146.4,8.3793,391,38.91,23.4437
2000-05-08 00:00:41,642.63,1589.03,1404.52,21.61,553.89,2387.99,9060.44,47.27,523.09,2388.04,8146.57,8.4035,391,38.76,23.4517
2000-05-09 00:00:41,642.26,1579.0,1400.55,21.61,553.96,2388.02,9062.93,47.15,522.43,2388.06,8145.23,8.4,392,38.94,23.5234
2000-05-10 00:00:41,642.35,1582.59,1399.75,21.61,554.02,2388.05,9063.62,47.33,522.51,2388.05,8150.17,8.4147,392,38.97,23.3617
2000-05-11 00:00:41,642.21,1582.04,1398.77,21.61,554.63,2388.03,9062.24,47.21,521.89,2388.02,8143.67,8.3797,392,39.11,23.3347
2000-05-12 00:00:41,641.93,1586.49,1391.09,21.61,554.88,2388.01,9064.75,47.17,522.55,2388.02,8141.51,8.4026,392,38.96,23.4328
2000-05-13 00:00:41,642.08,1581.89,1395.51,21.6,554.13,2388.02,9058.42,47.33,522.34,2388.0,8149.94,8.4099,392,39.04,23.3279
2000-05-14 00:00:41,642.52,1580.81,1397.28,21.61,554.85,2388.04,9061.76,47.3,522.35,2388.02,8141.58,8.3841,391,38.9,23.3475
2000-05-15 00:00:41,642.49,1585.24,1398.72,21.61,554.66,2388.01,9063.05,47.25,522.28,2387.98,8151.39,8.387,391,38.93,23.3529
2000-05-16 00:00:41,642.69,1585.0,1402.3,21.61,554.24,2388.07,9062.88,47.18,522.17,2388.06,8143.26,8.3834,392,39.06,23.3631
2000-05-17 00:00:41,642.1,1584.93,1393.25,21.61,554.62,2388.0,9061.26,47.24,522.37,2387.98,8140.26,8.4384,392,38.83,23.4242
2000-05-18 00:00:41,642.68,1583.94,1405.22,21.6,553.92,2388.02,9067.72,47.26,521.67,2387.98,8148.42,8.4058,393,39.09,23.3661
2000-05-19 00:00:41,642.23,1591.01,1406.69,21.6,554.62,2387.98,9059.67,47.23,522.1,2388.07,8146.11,8.415,392,39.12,23.3098
2000-05-20 00:00:41,641.96,1584.48,1398.87,21.61,553.94,2388.04,9068.2,47.27,522.54,2387.98,8148.12,8.4417,390,38.98,23.4416
2000-05-21 00:00:41,641.75,1584.57,1396.24,21.61,554.19,2387.97,9060.53,47.38,522.58,2387.99,8145.28,8.3845,393,38.92,23.3302
2000-05-22 00:00:41,641.94,1588.72,1400.14,21.61,554.16,2388.05,9061.15,47.26,522.02,2388.08,8151.86,8.412,392,38.96,23.4141
2000-05-23 00:00:41,642.12,1587.0,1395.03,21.6,554.32,2388.01,9059.48,47.37,522.56,2388.0,8148.23,8.4302,393,38.92,23.3716
