Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-04-12 00:01:37,642.01,1581.83,1395.4,21.61,554.31,2388.04,9044.3,47.21,522.34,2388.05,8130.81,8.4027,391,38.94,23.3732
2000-04-13 00:01:37,641.99,1582.99,1402.05,21.61,554.67,2388.03,9049.88,47.2,522.06,2388.08,8131.43,8.4072,392,39.14,23.3984
2000-04-14 00:01:37,641.9,1586.14,1403.8,21.61,554.1,2388.07,9047.9,47.35,522.66,2388.1,8129.52,8.418,392,38.97,23.4038
2000-04-15 00:01:37,642.59,1594.96,1406.16,21.61,554.06,2388.03,9042.72,47.31,522.45,2388.06,8131.14,8.4305,393,39.02,23.3398
2000-04-16 00:01:37,641.89,1587.52,1406.07,21.61,553.72,2388.03,9047.37,47.38,521.56,2388.0,8130.03,8.4265,393,38.92,23.418
2000-04-17 00:01:37,642.32,1590.17,1401.05,21.61,553.86,2387.98,9047.21,47.43,522.39,2388.05,8130.17,8.3876,392,39.01,23.3886
2000-04-18 00:01:37,642.54,1583.02,1398.34,21.61,553.77,2388.12,9053.04,47.39,521.82,2388.12,8126.5,8.4383,392,38.77,23.3925
2000-04-19 00:01:37,642.73,1579.57,1401.22,21.61,554.02,2388.09,9045.21,47.41,522.2,2388.08,8132.09,8.4099,393,39.03,23.3544
2000-04-20 00:01:37,641.96,1582.75,1398.52,21.61,554.53,2388.08,9045.33,47.32,522.35,2388.05,8125.16,8.4161,393,38.97,23.2468
2000-04-21 00:01:37,641.93,1598.1,1403.44,21.61,553.97,2388.01,9048.87,47.35,522.16,2388.04,8125.38,8.4523,392,38.94,23.3577
2000-04-22 00:01:37,641.95,1584.54,1405.54,21.61,553.65,2388.1,9047.44,47.38,521.95,2388.04,8128.82,8.3942,391,38.99,23.4374
2000-04-23 00:01:37,641.5,1580.53,1401.88,21.61,553.84,2388.07,9040.75,47.14,521.87,2387.99,8129.84,8.4069,392,38.89,23.4323
2000-04-24 00:01:37,642.7,1586.64,1403.52,21.61,554.05,2388.08,9045.79,47.22,522.11,2388.11,8127.41,8.4081,392,39.04,23.3943
2000-04-25 00:01:37,642.07,1588.87,1398.31,21.61,553.41,2388.03,9040.54,47.48,521.63,2388.06,8129.64,8.4053,392,39.02,23.3606
2000-04-26 00:01:37,642.34,1588.75,1397.36,21.61,554.5,2388.0,9042.57,47.27,522.08,2388.11,8135.82,8.407,392,38.93,23.3041
2000-04-27 00:01:37,642.67,1589.57,1404.74,21.61,553.76,2388.11,9044.35,47.28,522.21,2388.04,8133.47,8.3861,394,39.13,23.2773
2000-04-28 00:01:37,642.0,1588.51,1403.5,21.61,554.61,2388.03,9051.77,47.27,522.19,2388.09,8137.81,8.4161,393,38.77,23.3928
2000-04-29 00:01:37,641.96,1586.29,1402.01,21.61,554.29,2388.03,9042.52,47.47,521.85,2387.99,8126.33,8.4214,391,38.95,23.3779
2000-04-30 00:01:37,642.51,1583.71,1402.82,21.61,554.33,2388.01,9049.23,47.24,521.94,2387.99,8128.35,8.418,393,39.16,23.4388
2000-05-01 00:01:37,642.15,1586.86,1397.18,21.61,554.42,2388.02,9048.79,47.23,521.31,2388.03,8137.16,8.4143,391,39.22,23.3733
2000-05-02 00:01:37,642.23,1591.1,1399.15,21.61,553.79,2388.03,9044.82,47.32,521.73,2388.04,8126.9,8.438,392,38.93,23.4223
2000-05-03 00:01:37,642.24,1584.77,1395.62,21.61,553.72,2388.04,9054.45,47.25,521.58,2388.08,8127.75,8.412,393,38.85,23.4
2000-05-04 00:01:37,642.21,1585.04,1403.2,21.61,553.99,2388.07,9047.1,47.13,521.87,2388.09,8122.81,8.4514,392,39.12,23.3667
2000-05-05 00:01:37,642.81,1583.14,1399.74,21.61,554.44,2388.08,9045.83,47.32,522.15,2388.03,8130.05,8.4141,391,38.95,23.424
2000-05-06 00:01:37,642.03,1580.93,1402.24,21.61,554.3,2388.05,9044.3,47.25,522.48,2388.11,8124.86,8.4084,392,38.79,23.3311
2000-05-07 00:01:37,642.49,1584.89,1404.0,21.61,554.02,2388.04,9038.27,47.2,521.87,2388.05,8133.82,8.4194,392,38.96,23.3251
2000-05-08 00:01:37,642.15,1580.98,1399.17,21.61,554.33,2388.03,9049.64,47.22,522.31,2388.0,8130.49,8.3952,393,38.98,23.5181
2000-05-09 00:01:37,641.94,1583.61,1406.67,21.61,554.32,2388.02,9041.86,47.25,522.17,2388.02,8128.05,8.3974,392,38.96,23.3177
2000-05-10 00:01:37,642.19,1589.25,1397.31,21.61,555.2,2388.09,9042.58,47.42,522.29,2388.09,8130.18,8.4158,392,39.18,23.4996
2000-05-11 00:01:37,642.38,1584.91,1407.18,21.61,555.03,2388.01,9050.18,47.29,521.99,2388.04,8127.14,8.3824,392,39.0,23.4894
2000-05-12 00:01:37,642.41,1587.34,1405.34,21.61,554.09,2388.11,9049.52,47.09,522.08,2388.09,8123.35,8.4016,391,38.77,23.315
2000-05-13 00:01:37,642.25,1593.23,1406.82,21.61,554.28,2388.04,9050.09,47.35,521.56,2388.07,8130.84,8.4012,392,38.94,23.4219
2000-05-14 00:01:37,642.01,1585.29,1397.19,21.61,554.53,2388.07,9044.49,47.35,521.75,2388.13,8132.36,8.4226,392,38.88,23.3013
2000-05-15 00:01:37,642.0,1584.95,1400.29,21.61,553.79,2388.03,9048.93,47.22,521.83,2388.06,8129.39,8.3981,391,39.09,23.4554
2000-05-16 00:01:37,642.42,1582.36,1405.29,21.61,554.54,2387.99,9043.95,47.47,521.58,2388.03,8129.52,8.4067,393,38.99,23.32
2000-05-17 00:01:37,642.29,1588.49,1408.13,21.61,554.22,2388.01,9052.21,47.34,522.07,2388.08,8135.13,8.4167,391,39.05,23.378
2000-05-18 00:01:37,641.94,1588.34,1404.86,21.61,554.47,2388.02,9057.06,47.29,521.82,2388.06,8135.17,8.4392,392,38.8,23.3781
2000-05-19 00:01:37,642.82,1585.17,1408.19,21.61,554.34,2388.07,9053.34,47.42,521.44,2388.03,8127.9,8.3936,390,38.9,23.3656
2000-05-20 00:01:37,641.8,1582.74,1399.69,21.61,554.38,2388.07,9045.76,47.34,522.43,2388.07,8129.21,8.4017,392,38.98,23.4573
2000-05-21 00:01:37,642.75,1584.8,1396.84,21.61,554.32,2388.09,9048.98,47.32,521.91,2388.11,8130.32,8.4295,393,38.95,23.3379
2000-05-22 00:01:37,642.61,1590.25,1406.45,21.61,553.76,2388.07,9051.37,47.14,522.01,2388.03,8134.97,8.3899,392,39.0,23.4015
2000-05-23 00:01:37,642.09,1593.45,1404.81,21.61,554.17,2388.08,9047.65,47.32,522.13,2388.09,8130.09,8.3834,394,39.05,23.2371
2000-05-24 00:01:37,642.9,1587.97,1403.69,21.6,553.98,2388.07,9054.43,47.34,522.02,2388.11,8125.06,8.3997,391,39.1,23.3835
2000-05-25 00:01:37,642.45,1579.14,1409.76,21.61,554.05,2388.06,9056.49,47.34,522.04,2388.04,8131.43,8.4136,391,38.94,23.4058
2000-05-26 00:01:37,642.21,1585.89,1399.21,21.61,553.6,2388.05,9045.62,47.27,522.52,2388.09,8124.8,8.4303,391,39.0,23.3748
2000-05-27 00:01:37,642.15,1583.8,1398.53,21.61,554.39,2388.06,9052.19,47.38,521.89,2388.11,8132.04,8.4111,391,39.06,23.3967
2000-05-28 00:01:37,642.07,1591.58,1399.73,21.61,554.14,2388.04,9046.83,47.18,522.14,2388.01,8138.88,8.404,391,38.9,23.4626
2000-05-29 00:01:37,642.23,1581.88,1397.82,21.61,553.84,2388.04,9051.03,47.49,521.92,2388.04,8132.54,8.4291,391,39.08,23.4227
2000-05-30 00:01:37,642.29,1581.82,1403.62,21.61,553.84,2388.05,9041.73,47.19,522.0,2388.09,8130.98,8.4077,391,38.92,23.486
2000-05-31 00:01:37,642.51,1588.78,1400.66,21.61,553.34,2388.08,9046.53,47.18,522.48,2388.09,8134.94,8.4472,391,39.03,23.3477
2000-06-01 00:01:37,642.53,1585.08,1399.72,21.61,554.24,2388.09,9044.05,47.34,522.23,2388.04,8132.62,8.4341,392,39.05,23.3803
2000-06-02 00:01:37,641.9,1587.38,1403.16,21.61,554.44,2388.03,9049.29,47.29,522.29,2388.03,8136.87,8.3891,392,39.06,23.3708
2000-06-03 00:01:37,642.28,1583.19,1394.92,21.61,553.99,2388.01,9049.33,47.46,521.72,2388.06,8135.19,8.3721,393,38.81,23.3661
2000-06-04 00:01:37,642.42,1589.91,1399.54,21.61,553.61,2388.02,9044.85,47.3,521.69,2388.05,8125.94,8.4142,392,38.99,23.4068
2000-06-05 00:01:37,642.36,1583.0,1397.37,21.61,553.81,2388.01,9046.5,47.58,522.29,2388.04,8130.81,8.3872,393,38.94,23.3061
2000-06-06 00:01:37,643.09,1582.79,1399.37,21.61,553.47,2388.07,9045.44,47.41,521.78,2388.09,8132.97,8.4313,392,38.93,23.347
2000-06-07 00:01:37,642.39,1587.59,1400.69,21.61,554.19,2388.04,9054.99,47.06,521.91,2388.05,8134.27,8.4364,393,39.17,23.371
2000-06-08 00:01:37,642.33,1587.49,1388.06,21.61,554.88,2387.99,9049.11,47.18,522.09,2388.1,8125.76,8.4268,392,38.97,23.411
2000-06-09 00:01:37,642.41,1590.0,1399.24,21.61,554.29,2388.1,9048.84,47.44,521.97,2388.08,8128.3,8.4099,391,38.91,23.3623
2000-06-10 00:01:37,642.02,1584.5,1395.96,21.61,554.46,2388.02,9048.43,47.42,522.28,2388.09,8131.11,8.416,392,39.0,23.3572
2000-06-11 00:01:37,642.29,1584.35,1399.47,21.61,553.98,2388.07,9056.87,47.36,522.22,2388.04,8134.13,8.3933,391,39.04,23.3751
2000-06-12 00:01:37,642.36,1580.77,1405.27,21.61,554.48,2388.06,9050.25,47.48,522.28,2388.04,8132.78,8.4185,393,38.91,23.389
2000-06-13 00:01:37,642.13,1582.1,1403.19,21.61,554.48,2388.01,9050.28,47.32,521.77,2388.06,8138.39,8.3869,391,38.88,23.4148
2000-06-14 00:01:37,642.79,1589.27,1407.02,21.61,553.76,2388.03,9055.89,47.55,521.74,2388.08,8130.93,8.3974,393,39.14,23.4789
