Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-01-02 00:00:31,642.32,1582.38,1393.03,21.61,554.79,2388.05,9058.68,47.19,522.25,2387.99,8138.73,8.4135,392,39.02,23.4287
2000-01-03 00:00:31,642.49,1584.07,1394.01,21.61,554.15,2388.02,9059.34,47.31,522.46,2388.02,8140.24,8.3995,393,39.01,23.4805
2000-01-04 00:00:31,642.49,1585.07,1394.99,21.61,554.23,2388.0,9055.34,47.1,522.68,2388.01,8140.79,8.4159,391,39.05,23.3977
2000-01-05 00:00:31,642.21,1572.4,1394.07,21.61,554.77,2388.0,9046.9,47.19,522.76,2388.01,8136.16,8.4232,391,39.02,23.3805
2000-01-06 00:00:31,641.84,1584.77,1396.82,21.61,554.84,2388.03,9059.21,47.29,522.84,2388.02,8139.68,8.3922,393,39.11,23.3663
2000-01-07 00:00:31,642.48,1582.5,1398.27,21.61,554.74,2387.99,9061.88,47.3,522.14,2387.99,8136.34,8.3867,391,38.97,23.5206
2000-01-08 00:00:31,642.3,1584.57,1405.87,21.61,554.9,2388.01,9054.53,47.23,522.44,2388.0,8132.69,8.3756,391,39.1,23.3069
2000-01-09 00:00:31,642.32,1586.33,1401.08,21.61,554.08,2388.06,9067.5,47.03,522.37,2387.98,8141.14,8.3977,391,38.97,23.4163
2000-01-10 00:00:31,641.84,1585.09,1402.92,21.61,554.09,2387.97,9055.05,47.21,521.9,2387.98,8133.34,8.3894,391,38.9,23.4756
2000-01-11 00:00:31,642.64,1595.07,1399.16,21.61,554.44,2388.01,9053.89,47.02,522.29,2388.02,8137.21,8.3873,389,39.12,23.469
2000-01-12 00:00:31,642.17,1579.12,1399.42,21.61,554.43,2387.98,9055.09,47.15,522.24,2388.01,8139.73,8.3832,392,39.12,23.4295
2000-01-13 00:00:31,642.18,1579.01,1394.44,21.61,554.3,2387.99,9057.49,47.17,522.12,2388.01,8139.59,8.4032,390,39.0,23.4151
2000-01-14 00:00:31,642.06,1581.71,1397.1,21.61,554.25,2388.01,9059.26,47.23,522.66,2388.06,8140.13,8.3956,393,38.89,23.5862
2000-01-15 00:00:31,641.66,1587.61,1398.61,21.61,554.4,2388.01,9057.46,47.31,522.8,2387.99,8140.72,8.3706,391,38.99,23.4726
2000-01-16 00:00:31,642.49,1583.13,1391.64,21.61,554.4,2388.04,9057.39,47.19,522.33,2388.02,8135.72,8.3784,392,39.06,23.4839
2000-01-17 00:00:31,641.65,1585.84,1398.7,21.61,554.72,2388.0,9049.27,47.04,522.21,2388.02,8142.44,8.3947,392,38.94,23.3974
2000-01-18 00:00:31,642.13,1582.29,1401.29,21.61,554.0,2388.04,9054.63,47.11,522.56,2388.03,8133.96,8.4062,392,39.11,23.3932
2000-01-19 00:00:31,641.76,1589.63,1392.85,21.61,553.69,2388.04,9054.25,47.06,522.75,2388.03,8134.16,8.4117,393,39.02,23.5791
2000-01-20 00:00:31,642.18,1587.07,1399.25,21.61,554.14,2388.01,9055.95,47.32,522.08,2388.01,8135.21,8.4282,389,39.03,23.4234
2000-01-21 00:00:31,642.16,1592.08,1397.95,21.61,554.36,2388.05,9057.86,47.14,521.89,2388.03,8138.31,8.371,393,39.08,23.476
2000-01-22 00:00:31,642.43,1590.86,1405.43,21.61,554.3,2388.01,9057.22,47.09,521.99,2388.05,8137.42,8.4408,392,39.01,23.4254
2000-01-23 00:00:31,642.41,1585.3,1395.91,21.61,554.1,2387.97,9059.15,47.2,522.0,2388.0,8139.19,8.3647,390,39.07,23.3529
2000-01-24 00:00:31,642.13,1583.72,1398.73,21.61,554.09,2387.99,9049.36,47.45,522.33,2387.97,8142.07,8.3973,392,39.07,23.4756
2000-01-25 00:00:31,642.02,1583.53,1400.11,21.61,554.34,2388.04,9054.41,47.01,522.85,2388.01,8138.91,8.3842,391,39.05,23.4339
2000-01-26 00:00:31,641.81,1587.24,1395.24,21.61,555.03,2388.05,9053.45,47.3,521.68,2387.98,8140.76,8.4043,392,38.93,23.3552
2000-01-27 00:00:31,642.49,1588.89,1394.61,21.61,554.05,2388.05,9057.32,47.16,522.33,2387.94,8136.26,8.4098,393,38.83,23.4585
2000-01-28 00:00:31,641.97,1586.29,1395.12,21.61,554.79,2388.02,9060.61,47.26,522.39,2387.97,8141.44,8.3659,390,38.92,23.3088
2000-01-29 00:00:31,641.82,1584.33,1395.34,21.61,554.39,2387.96,9051.49,47.24,521.92,2387.98,8138.33,8.4182,392,38.99,23.3738
2000-01-30 00:00:31,642.75,1582.95,1397.95,21.6,553.71,2388.0,9056.69,47.25,522.83,2388.01,8140.99,8.4084,390,39.13,23.4073
2000-01-31 00:00:31,642.43,1584.37,1402.39,21.61,554.6,2388.08,9060.37,47.25,521.85,2388.0,8136.63,8.4189,391,38.82,23.263
2000-02-01 00:00:31,642.43,1585.58,1398.84,21.61,554.62,2388.0,9057.53,47.15,522.64,2388.0,8140.67,8.3931,393,38.92,23.4831
2000-02-02 00:00:31,642.07,1583.16,1393.16,21.6,554.65,2388.05,9059.82,47.41,522.22,2388.0,8140.07,8.4297,392,38.99,23.4403
