Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-05-03 00:00:27,642.41,1592.81,1403.33,21.61,554.08,2388.08,9053.27,47.61,521.21,2388.06,8144.58,8.4088,391,38.74,23.3425
2000-05-04 00:00:27,642.6,1590.48,1404.96,21.61,554.39,2388.02,9062.24,47.4,521.95,2388.11,8138.82,8.4346,395,39.04,23.4075
2000-05-05 00:00:27,642.3,1581.71,1401.67,21.61,553.69,2388.07,9059.84,47.38,521.95,2388.07,8145.91,8.4253,391,38.75,23.2521
2000-05-06 00:00:27,643.04,1587.25,1407.46,21.61,553.56,2388.06,9066.11,47.36,521.98,2388.03,8141.46,8.433,394,38.8,23.333
2000-05-07 00:00:27,642.47,1584.61,1406.82,21.61,554.18,2388.04,9057.75,47.44,521.96,2388.06,8138.58,8.4384,394,38.98,23.392
2000-05-08 00:00:27,642.3,1584.48,1409.51,21.61,554.65,2388.02,9059.92,47.44,521.75,2388.06,8145.23,8.4208,393,38.9,23.319
2000-05-09 00:00:27,642.27,1595.67,1409.94,21.61,552.85,2388.09,9069.62,47.45,521.21,2388.06,8140.38,8.4177,393,38.97,23.2795
2000-05-10 00:00:27,642.45,1579.66,1407.34,21.61,553.45,2388.06,9066.23,47.48,522.36,2388.05,8146.22,8.4298,394,38.82,23.3563
2000-05-11 00:00:27,642.59,1593.52,1408.99,21.61,553.74,2388.04,9068.2,47.34,521.29,2388.08,8144.82,8.4011,392,38.94,23.3202
2000-05-12 00:00:27,642.54,1592.24,1408.67,21.61,554.03,2388.08,9066.4,47.52,521.19,2388.09,8142.33,8.4128,393,38.95,23.4244
2000-05-13 00:00:27,642.57,1586.12,1392.42,21.61,553.0,2388.11,9062.55,47.44,521.82,2388.15,8142.34,8.4378,392,38.91,23.362
2000-05-14 00:00:27,642.48,1587.31,1404.75,21.61,553.34,2388.04,9065.14,47.45,522.05,2388.04,8138.0,8.4468,393,38.82,23.3062
2000-05-15 00:00:27,642.36,1588.83,1410.72,21.61,553.02,2388.08,9061.13,47.44,521.87,2388.09,8144.86,8.4276,392,38.64,23.3662
2000-05-16 00:00:27,642.37,1583.56,1407.41,21.61,553.82,2388.05,9056.57,47.31,521.98,2388.07,8151.14,8.4452,394,38.97,23.3414
2000-05-17 00:00:27,642.33,1583.7,1402.81,21.61,553.9,2388.03,9069.72,47.42,521.67,2388.06,8141.61,8.4514,393,38.73,23.3552
2000-05-18 00:00:27,642.4,1585.16,1403.97,21.61,552.58,2388.06,9067.64,47.5,521.55,2388.02,8138.07,8.4352,392,38.82,23.3333
2000-05-19 00:00:27,641.78,1591.04,1407.19,21.61,554.56,2388.0,9061.41,47.4,521.6,2388.06,8150.68,8.4351,393,38.86,23.3798
2000-05-20 00:00:27,642.61,1590.43,1396.7,21.61,553.71,2388.1,9064.92,47.37,521.43,2388.09,8139.6,8.4055,393,38.84,23.3399
2000-05-21 00:00:27,642.47,1581.23,1399.5,21.61,553.43,2388.11,9062.02,47.42,521.86,2388.04,8142.48,8.4082,393,38.8,23.3244
2000-05-22 00:00:27,642.66,1592.44,1407.16,21.61,553.88,2388.02,9064.36,47.4,521.61,2388.08,8139.17,8.45,393,38.9,23.3725
2000-05-23 00:00:27,642.56,1584.78,1395.72,21.61,553.86,2388.02,9067.88,47.47,522.07,2388.01,8142.5,8.4341,392,38.83,23.358
2000-05-24 00:00:27,642.75,1590.65,1405.19,21.61,552.86,2388.07,9059.1,47.53,522.0,2388.06,8145.14,8.4121,393,38.89,23.3225
2000-05-25 00:00:27,642.3,1590.01,1407.18,21.61,553.67,2388.09,9064.01,47.52,521.71,2388.05,8142.42,8.4264,393,38.89,23.2872
2000-05-26 00:00:27,642.54,1594.77,1404.67,21.61,553.5,2387.97,9073.32,47.44,520.89,2388.12,8150.47,8.4451,393,38.91,23.3274
