Artficial_timestamp,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-05-29 00:01:27,642.48,1582.06,1409.01,553.66,2388.06,9053.21,47.61,521.64,2388.15,8130.29,8.3813,393,38.79,23.3565
2000-05-30 00:01:27,642.77,1586.79,1403.57,553.62,2388.09,9056.45,47.58,521.59,2388.12,8130.35,8.4391,392,39.03,23.4511
2000-05-31 00:01:27,642.24,1589.2,1404.16,553.62,2388.08,9051.83,47.39,521.53,2388.06,8134.69,8.4043,393,38.74,23.3475
2000-06-01 00:01:27,642.47,1591.55,1401.62,553.63,2388.08,9054.19,47.44,522.23,2388.09,8135.42,8.422,390,38.85,23.1926
2000-06-02 00:01:27,642.42,1592.27,1404.57,553.25,2388.03,9057.56,47.57,521.41,2388.12,8135.53,8.4379,393,38.88,23.2158
2000-06-03 00:01:27,642.27,1583.11,1402.16,554.17,2388.05,9055.34,47.3,521.2,2388.07,8133.15,8.4458,392,39.1,23.2281
2000-06-04 00:01:27,642.84,1587.66,1409.78,553.48,2388.11,9064.41,47.4,521.49,2388.05,8137.45,8.4453,390,38.83,23.4165
2000-06-05 00:01:27,642.97,1590.18,1409.43,553.11,2388.09,9048.4,47.33,521.99,2388.04,8134.41,8.4358,393,38.91,23.4468
2000-06-06 00:01:27,642.61,1590.49,1408.34,553.65,2388.11,9049.62,47.44,521.74,2388.1,8130.93,8.4463,393,38.87,23.3341
2000-06-07 00:01:27,642.42,1591.62,1405.11,553.43,2388.06,9056.69,47.39,521.69,2388.05,8132.13,8.4381,392,38.87,23.3472
2000-06-08 00:01:27,642.49,1587.8,1406.19,553.04,2388.09,9051.18,47.5,522.02,2388.08,8134.05,8.4312,392,38.81,23.3968
2000-06-09 00:01:27,642.13,1593.26,1411.1,553.65,2388.09,9057.5,47.27,522.13,2388.06,8135.47,8.4464,393,38.87,23.3029
2000-06-10 00:01:27,642.6,1586.5,1396.99,552.89,2388.07,9059.52,47.25,521.45,2388.1,8133.74,8.4277,394,38.77,23.3037
2000-06-11 00:01:27,642.83,1587.66,1404.88,554.21,2388.06,9050.27,47.56,521.14,2388.08,8130.16,8.4382,393,38.84,23.2693
2000-06-12 00:01:27,642.3,1589.8,1405.57,553.34,2388.08,9051.84,47.35,521.7,2388.08,8131.58,8.4128,392,38.92,23.3942
2000-06-13 00:01:27,642.89,1591.61,1409.08,554.04,2388.05,9050.86,47.42,521.68,2388.1,8132.15,8.4279,392,38.96,23.3019
2000-06-14 00:01:27,642.59,1584.2,1400.6,553.59,2388.08,9053.5,47.39,522.34,2388.08,8134.77,8.4379,393,38.72,23.3232
2000-06-15 00:01:27,642.77,1585.69,1413.01,553.71,2388.09,9059.12,47.29,521.21,2388.06,8131.2,8.4472,393,38.76,23.4315
2000-06-16 00:01:27,642.4,1590.44,1408.77,553.74,2388.04,9049.64,47.49,521.62,2388.03,8137.02,8.4023,390,38.81,23.3206
2000-06-17 00:01:27,642.8,1593.88,1406.02,553.08,2388.08,9047.97,47.43,521.74,2388.11,8135.61,8.414,393,38.84,23.2791
2000-06-18 00:01:27,642.42,1584.05,1408.73,554.01,2388.03,9048.4,47.43,521.84,2388.11,8133.57,8.4271,394,38.97,23.4021
2000-06-19 00:01:27,642.22,1585.95,1398.7,554.21,2388.07,9055.75,47.6,521.63,2388.15,8135.41,8.4754,392,39.0,23.3048
2000-06-20 00:01:27,642.54,1588.51,1407.69,554.3,2388.03,9051.26,47.37,521.75,2388.08,8134.89,8.4459,393,39.06,23.2328
2000-06-21 00:01:27,642.05,1590.36,1405.41,554.25,2388.05,9056.95,47.44,521.42,2388.13,8135.6,8.4357,394,38.78,23.2477
2000-06-22 00:01:27,642.38,1585.32,1406.21,553.15,2388.08,9048.29,47.45,522.08,2388.05,8133.11,8.419,392,38.91,23.3426
2000-06-23 00:01:27,642.34,1589.94,1409.33,552.94,2388.12,9051.02,47.34,522.2,2388.08,8132.82,8.4491,393,38.82,23.3185
2000-06-24 00:01:27,642.73,1586.32,1406.94,554.55,2388.08,9048.68,47.3,522.06,2388.14,8132.5,8.4341,395,38.87,23.2732
2000-06-25 00:01:27,642.65,1585.88,1404.42,553.55,2388.1,9058.91,47.46,521.98,2388.05,8137.11,8.4525,393,38.93,23.4498
2000-06-26 00:01:27,642.53,1582.02,1398.58,553.56,2388.06,9053.58,47.47,521.47,2388.08,8132.77,8.4202,393,38.71,23.3681
2000-06-27 00:01:27,642.17,1598.76,1409.25,553.93,2388.05,9050.42,47.38,521.49,2388.06,8138.92,8.4256,393,38.86,23.2713
2000-06-28 00:01:27,642.83,1592.03,1406.59,553.39,2388.09,9048.82,47.33,522.16,2388.12,8137.52,8.3938,392,38.98,23.3305
2000-06-29 00:01:27,642.17,1589.26,1406.49,554.43,2388.09,9051.45,47.52,521.66,2388.07,8135.97,8.4358,393,38.81,23.322
2000-06-30 00:01:27,642.64,1590.6,1395.25,553.45,2388.06,9050.0,47.52,521.87,2388.1,8133.11,8.4347,394,38.88,23.33
2000-07-01 00:01:27,642.78,1580.04,1403.05,554.21,2388.09,9050.41,47.36,521.67,2388.12,8131.09,8.4214,393,39.0,23.4028
2000-07-02 00:01:27,641.66,1594.96,1405.32,554.22,2388.1,9062.63,47.3,522.09,2388.05,8135.61,8.4485,392,38.74,23.3474
2000-07-03 00:01:27,642.29,1587.24,1402.57,553.36,2388.1,9059.12,47.59,521.12,2388.06,8132.32,8.4153,393,38.76,23.3923
2000-07-04 00:01:27,642.04,1585.81,1400.19,553.67,2388.07,9051.68,47.58,521.29,2388.1,8132.9,8.4202,393,38.86,23.3214
2000-07-05 00:01:27,642.23,1578.43,1406.21,553.84,2388.09,9054.38,47.46,521.83,2388.1,8139.96,8.4154,393,38.91,23.3613
2000-07-06 00:01:27,642.71,1586.67,1406.32,554.16,2388.03,9055.51,47.26,521.83,2388.07,8134.57,8.4194,392,38.92,23.2618
2000-07-07 00:01:27,642.18,1583.21,1405.75,553.22,2388.1,9055.96,47.48,521.82,2388.08,8135.06,8.4205,393,38.72,23.33
2000-07-08 00:01:27,642.78,1586.11,1404.84,553.98,2388.08,9053.26,47.48,521.41,2388.08,8136.21,8.4321,393,38.92,23.3002
2000-07-09 00:01:27,642.97,1590.03,1412.43,553.26,2388.07,9059.15,47.39,521.83,2388.08,8137.76,8.4451,393,39.03,23.3496
