Artficial_timestamp,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-04-27 00:01:18,642.52,1580.8,1400.97,553.47,2388.03,9068.91,47.34,522.07,2387.98,8145.04,8.3811,393,39.12,23.3187
2000-04-28 00:01:18,642.44,1588.91,1392.51,553.77,2388.06,9073.83,47.06,522.04,2388.01,8152.92,8.4491,394,38.96,23.4607
2000-04-29 00:01:18,642.44,1585.63,1400.49,553.85,2388.03,9064.53,47.38,521.98,2388.03,8146.65,8.3979,392,38.84,23.2978
2000-04-30 00:01:18,642.03,1578.88,1405.37,553.95,2388.03,9065.73,47.4,521.94,2388.05,8150.63,8.411,392,39.0,23.3652
2000-05-01 00:01:18,642.4,1585.23,1397.69,554.07,2388.0,9068.24,47.27,522.18,2387.99,8145.53,8.3939,393,38.87,23.4184
2000-05-02 00:01:18,642.14,1592.93,1403.98,554.12,2388.02,9072.66,47.17,522.73,2387.99,8150.46,8.3961,391,39.01,23.2436
2000-05-03 00:01:18,642.1,1584.85,1400.98,553.72,2388.06,9062.86,47.34,522.36,2388.06,8144.35,8.4299,392,39.09,23.2284
2000-05-04 00:01:18,642.8,1587.72,1403.26,554.34,2388.03,9076.27,47.33,522.22,2388.0,8145.35,8.4016,391,38.85,23.3615
2000-05-05 00:01:18,642.56,1589.44,1401.29,554.39,2388.04,9068.22,47.24,522.5,2388.05,8146.85,8.4442,392,38.96,23.4964
2000-05-06 00:01:18,641.73,1584.37,1404.26,554.64,2388.01,9063.73,47.37,522.54,2388.06,8151.86,8.4407,393,38.96,23.3328
2000-05-07 00:01:18,642.34,1585.77,1396.51,554.58,2388.03,9072.09,47.33,521.93,2388.03,8153.03,8.3995,392,38.93,23.5012
2000-05-08 00:01:18,642.29,1584.71,1394.4,554.24,2388.07,9068.3,47.27,522.46,2388.07,8150.68,8.3747,391,38.91,23.2123
2000-05-09 00:01:18,642.42,1583.95,1401.07,553.72,2388.02,9073.11,47.34,521.84,2388.02,8145.29,8.3951,392,38.89,23.273
2000-05-10 00:01:18,641.86,1583.98,1399.44,553.93,2388.02,9068.89,47.32,521.51,2387.96,8151.22,8.4039,394,39.02,23.2646
2000-05-11 00:01:18,641.79,1582.91,1404.03,554.47,2388.03,9068.18,47.35,522.26,2388.03,8150.91,8.4316,393,38.98,23.4566
2000-05-12 00:01:18,641.59,1590.15,1398.64,554.53,2388.0,9065.3,47.27,521.73,2388.04,8149.69,8.4011,393,38.84,23.4257
2000-05-13 00:01:18,642.02,1584.29,1399.82,554.67,2387.99,9067.51,47.21,521.85,2388.02,8144.57,8.4342,392,38.75,23.3697
2000-05-14 00:01:18,642.35,1583.39,1397.56,553.89,2388.03,9071.32,47.42,522.68,2387.96,8149.83,8.392,392,39.05,23.2246
2000-05-15 00:01:18,642.55,1600.47,1394.56,554.45,2388.01,9060.06,47.39,522.7,2388.02,8150.21,8.4549,391,39.1,23.3455
2000-05-16 00:01:18,642.02,1581.97,1406.59,554.25,2387.99,9069.86,47.48,522.05,2388.04,8147.23,8.4134,393,38.81,23.2986
2000-05-17 00:01:18,642.19,1581.11,1403.12,554.29,2388.05,9065.02,47.41,522.12,2388.06,8147.98,8.4197,391,39.03,23.3319
2000-05-18 00:01:18,642.0,1591.54,1405.15,554.25,2387.99,9071.32,47.21,522.1,2388.01,8149.63,8.4192,391,39.18,23.3065
2000-05-19 00:01:18,642.86,1584.34,1407.1,553.59,2388.04,9064.09,47.18,522.6,2388.01,8146.29,8.4251,392,38.91,23.3554
2000-05-20 00:01:18,642.21,1590.97,1399.3,554.01,2388.01,9069.92,47.3,522.37,2388.06,8156.59,8.3987,393,38.94,23.3408
2000-05-21 00:01:18,641.95,1583.15,1403.67,554.34,2388.06,9063.99,47.41,522.49,2388.02,8145.14,8.4306,394,39.06,23.3606
2000-05-22 00:01:18,641.8,1583.92,1404.38,553.92,2388.05,9064.78,47.2,522.38,2388.01,8147.94,8.3941,393,38.95,23.3304
2000-05-23 00:01:18,642.39,1586.19,1407.17,553.79,2388.02,9076.68,47.37,522.46,2388.06,8148.34,8.4285,392,38.98,23.336
2000-05-24 00:01:18,642.55,1590.4,1406.76,553.57,2388.04,9071.4,47.13,521.42,2388.06,8152.04,8.4288,391,39.0,23.3218
