Artficial_timestamp,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-01-02 00:01:06,641.95,1575.8,1399.51,554.89,2388.02,9060.68,47.32,522.22,2388.02,8149.15,8.364,392,39.17,23.323
2000-01-03 00:01:06,641.86,1573.88,1394.83,554.36,2388.0,9058.88,47.13,522.5,2388.02,8147.55,8.3973,390,38.92,23.3749
2000-01-04 00:01:06,642.12,1586.56,1394.62,554.47,2387.95,9058.67,47.01,522.58,2388.04,8141.47,8.3865,392,39.14,23.5348
2000-01-05 00:01:06,642.5,1582.47,1400.46,555.45,2387.94,9071.77,47.0,522.66,2388.02,8148.09,8.3862,392,39.04,23.4105
2000-01-06 00:01:06,642.21,1588.43,1401.52,554.99,2387.98,9059.63,47.11,522.93,2388.02,8141.14,8.4139,393,39.13,23.4361
2000-01-07 00:01:06,641.92,1580.51,1392.28,554.32,2388.01,9060.78,47.23,522.37,2388.0,8152.08,8.3865,392,39.02,23.4526
2000-01-08 00:01:06,642.05,1583.46,1400.08,555.01,2387.97,9064.9,46.98,522.32,2388.0,8146.83,8.3816,391,39.17,23.3466
2000-01-09 00:01:06,641.96,1586.69,1389.33,554.84,2388.03,9055.19,47.24,522.34,2387.95,8142.65,8.3534,391,39.07,23.4222
2000-01-10 00:01:06,641.45,1586.12,1396.18,554.12,2388.0,9062.31,47.13,522.47,2387.97,8146.62,8.3894,390,39.21,23.4636
2000-01-11 00:01:06,641.9,1585.63,1394.04,554.5,2387.96,9060.69,47.14,521.99,2387.98,8150.19,8.3877,391,39.0,23.4465
2000-01-12 00:01:06,642.3,1587.56,1401.55,554.7,2388.06,9052.7,47.42,522.64,2387.96,8142.34,8.3865,392,39.1,23.4632
2000-01-13 00:01:06,642.34,1574.99,1387.88,554.02,2388.01,9059.73,47.23,522.55,2388.0,8140.17,8.4114,392,39.07,23.377
2000-01-14 00:01:06,641.98,1592.11,1401.37,555.04,2388.02,9055.58,47.25,522.28,2388.0,8146.95,8.3932,391,38.84,23.3575
2000-01-15 00:01:06,642.14,1575.79,1400.27,554.75,2387.98,9059.68,47.1,522.87,2388.02,8137.84,8.3684,391,38.83,23.4122
2000-01-16 00:01:06,641.95,1575.5,1405.97,554.6,2387.96,9060.25,47.19,521.94,2387.96,8144.59,8.3673,390,39.05,23.4141
2000-01-17 00:01:06,642.18,1585.0,1400.97,555.17,2388.02,9064.4,47.05,522.01,2387.99,8142.77,8.4087,392,39.11,23.5625
2000-01-18 00:01:06,641.51,1572.5,1392.22,555.38,2387.99,9063.49,47.12,522.52,2388.03,8150.02,8.4211,392,38.95,23.337
2000-01-19 00:01:06,642.26,1586.32,1396.5,554.21,2388.04,9069.28,47.21,522.23,2388.02,8147.8,8.3958,392,38.85,23.3998
2000-01-20 00:01:06,642.32,1578.71,1399.15,554.7,2387.94,9063.0,47.23,522.88,2387.99,8138.96,8.3771,390,39.06,23.4358
2000-01-21 00:01:06,642.55,1584.24,1400.15,554.35,2387.98,9056.48,47.15,522.41,2387.94,8143.65,8.3838,390,39.0,23.3826
2000-01-22 00:01:06,642.01,1589.8,1399.45,555.22,2387.97,9062.82,47.23,522.17,2387.97,8146.4,8.3944,392,39.15,23.3802
2000-01-23 00:01:06,642.73,1575.48,1392.64,554.41,2388.03,9071.43,47.18,522.32,2387.96,8143.58,8.4123,391,39.02,23.3996
2000-01-24 00:01:06,642.35,1585.73,1400.02,554.23,2387.97,9061.07,47.05,522.47,2387.99,8147.43,8.3719,392,39.19,23.4743
2000-01-25 00:01:06,642.46,1580.09,1401.37,554.41,2388.0,9069.73,47.18,521.43,2387.93,8146.36,8.4159,391,39.2,23.4787
2000-01-26 00:01:06,642.44,1583.31,1396.61,554.35,2388.02,9058.84,47.05,522.22,2387.96,8143.42,8.3611,390,38.96,23.4296
2000-01-27 00:01:06,641.89,1583.83,1392.91,554.33,2388.04,9062.14,47.06,521.96,2387.98,8144.66,8.3803,391,39.15,23.3999
2000-01-28 00:01:06,642.51,1583.43,1396.32,554.82,2387.99,9064.79,47.21,522.03,2388.0,8146.84,8.369,391,39.03,23.4244
2000-01-29 00:01:06,641.97,1587.06,1395.96,554.38,2387.99,9067.4,47.19,522.5,2387.98,8153.35,8.3672,392,39.05,23.519
2000-01-30 00:01:06,641.89,1585.36,1394.32,555.21,2388.02,9062.97,47.24,522.65,2388.05,8137.8,8.384,391,39.2,23.3993
2000-01-31 00:01:06,642.24,1577.16,1394.64,553.66,2388.01,9060.72,47.17,522.09,2387.98,8142.08,8.3783,391,38.96,23.5001
2000-02-01 00:01:06,642.09,1588.57,1407.35,554.35,2388.05,9068.08,46.95,522.85,2387.99,8141.0,8.4003,392,38.93,23.3973
2000-02-02 00:01:06,641.98,1582.62,1397.79,554.21,2388.01,9068.37,47.29,522.77,2388.0,8147.2,8.3967,391,39.04,23.4581
2000-02-03 00:01:06,641.48,1586.22,1394.85,554.27,2388.01,9067.94,47.2,522.65,2387.95,8151.26,8.3962,392,39.19,23.5519
2000-02-04 00:01:06,641.73,1575.21,1401.62,554.28,2388.0,9060.42,47.18,522.54,2388.05,8139.35,8.4133,391,39.26,23.3704
2000-02-05 00:01:06,642.23,1586.09,1396.55,553.9,2388.0,9064.95,47.28,522.65,2388.0,8143.08,8.3798,392,38.96,23.5429
2000-02-06 00:01:06,642.15,1584.48,1391.57,554.19,2388.01,9049.87,47.19,522.49,2387.99,8144.16,8.3802,393,39.07,23.5253
2000-02-07 00:01:06,642.34,1590.53,1398.22,555.07,2387.95,9064.91,47.2,522.43,2388.03,8143.33,8.3873,392,38.94,23.495
2000-02-08 00:01:06,642.29,1578.85,1391.7,554.53,2387.96,9058.0,47.07,522.99,2387.97,8147.15,8.3803,391,39.0,23.5617
2000-02-09 00:01:06,641.69,1584.45,1397.41,553.81,2388.02,9061.06,47.08,522.87,2388.06,8145.69,8.3661,391,39.06,23.2992
2000-02-10 00:01:06,642.07,1588.03,1399.85,553.9,2388.03,9063.32,47.22,522.02,2387.99,8145.9,8.4076,393,38.96,23.5066
2000-02-11 00:01:06,641.97,1579.92,1402.34,554.45,2388.0,9067.03,47.19,522.49,2388.01,8144.75,8.3959,390,39.02,23.3675
2000-02-12 00:01:06,641.69,1583.69,1398.34,554.46,2388.04,9064.87,47.18,522.24,2388.02,8143.0,8.3967,392,39.08,23.377
2000-02-13 00:01:06,641.5,1582.18,1396.16,554.6,2387.98,9059.44,47.16,523.04,2387.93,8148.64,8.3671,390,39.2,23.3856
2000-02-14 00:01:06,641.8,1581.14,1390.88,554.38,2388.0,9060.75,46.94,522.68,2387.96,8144.25,8.389,393,39.24,23.4681
2000-02-15 00:01:06,642.05,1574.15,1399.5,554.4,2388.03,9061.5,47.12,522.47,2387.99,8142.78,8.3884,393,39.03,23.3562
2000-02-16 00:01:06,641.86,1591.62,1404.15,554.26,2387.98,9061.92,47.15,522.92,2388.03,8141.84,8.3923,392,39.06,23.4443
2000-02-17 00:01:06,642.0,1584.23,1390.24,554.81,2388.0,9061.68,47.09,522.01,2388.05,8149.14,8.3771,392,38.77,23.4337
2000-02-18 00:01:06,642.15,1587.9,1399.83,555.3,2387.98,9065.13,47.24,522.53,2388.0,8146.32,8.3994,391,39.12,23.422
2000-02-19 00:01:06,641.44,1585.93,1396.67,554.39,2387.98,9058.65,47.2,522.44,2387.97,8143.24,8.4339,390,38.84,23.3601
2000-02-20 00:01:06,642.11,1574.42,1401.8,553.95,2388.0,9062.52,47.3,522.37,2388.02,8146.01,8.4452,391,38.76,23.3921
2000-02-21 00:01:06,642.12,1579.9,1397.42,554.65,2387.98,9066.83,47.18,522.59,2387.98,8146.45,8.4206,390,38.9,23.5199
2000-02-22 00:01:06,641.99,1581.45,1392.92,554.3,2388.0,9057.29,47.07,522.19,2388.02,8143.53,8.3994,392,38.97,23.4755
2000-02-23 00:01:06,642.35,1584.29,1397.76,554.12,2388.0,9063.55,47.45,522.22,2388.01,8143.57,8.4325,391,38.98,23.4605
2000-02-24 00:01:06,642.22,1584.14,1396.46,553.89,2387.97,9064.21,47.3,522.18,2387.95,8147.36,8.3981,392,38.98,23.4123
2000-02-25 00:01:06,642.11,1579.54,1398.52,553.64,2387.98,9066.31,47.34,521.85,2388.0,8147.55,8.407,392,38.9,23.3122
2000-02-26 00:01:06,642.27,1582.49,1396.99,554.0,2387.96,9059.51,47.3,522.02,2388.05,8152.24,8.4019,391,39.11,23.4461
2000-02-27 00:01:06,641.61,1587.78,1399.19,554.52,2388.02,9065.82,47.11,522.54,2388.02,8142.81,8.4198,393,38.82,23.442
2000-02-28 00:01:06,642.67,1581.57,1399.51,554.44,2388.0,9065.06,47.26,522.74,2387.99,8144.76,8.3909,391,38.92,23.393
2000-02-29 00:01:06,642.31,1581.58,1388.0,555.05,2388.02,9060.71,47.27,522.02,2388.02,8149.71,8.3434,391,39.0,23.2518
2000-03-01 00:01:06,641.68,1588.45,1387.57,555.24,2388.02,9060.43,47.32,522.74,2388.02,8143.62,8.3796,392,39.0,23.3397
2000-03-02 00:01:06,642.2,1591.49,1401.89,554.31,2388.01,9061.49,47.36,522.22,2388.0,8145.98,8.3742,392,39.02,23.4891
2000-03-03 00:01:06,642.08,1582.53,1397.79,554.23,2387.98,9058.56,47.13,522.3,2387.95,8141.19,8.4158,390,39.04,23.3688
2000-03-04 00:01:06,642.6,1581.27,1396.86,554.98,2388.05,9059.85,47.14,522.44,2387.94,8143.18,8.4368,392,39.12,23.4493
2000-03-05 00:01:06,642.3,1592.83,1397.0,554.71,2388.03,9054.56,47.46,522.56,2388.07,8146.3,8.4,391,39.01,23.4576
2000-03-06 00:01:06,643.07,1584.21,1398.21,554.74,2387.99,9072.11,47.39,522.43,2388.05,8141.84,8.4282,390,39.02,23.4784
2000-03-07 00:01:06,642.0,1585.59,1399.94,553.41,2388.02,9067.06,47.02,522.76,2388.07,8145.73,8.3855,391,39.03,23.4676
2000-03-08 00:01:06,642.2,1590.82,1399.55,553.97,2388.01,9067.41,47.34,522.58,2388.02,8143.41,8.3933,393,39.03,23.3758
2000-03-09 00:01:06,642.39,1583.15,1395.56,554.44,2388.0,9069.38,47.31,522.52,2388.0,8140.18,8.4132,391,38.96,23.4117
2000-03-10 00:01:06,642.08,1584.23,1390.61,554.62,2388.02,9064.8,47.15,522.65,2388.03,8150.71,8.3977,390,39.05,23.4336
2000-03-11 00:01:06,641.62,1580.37,1396.33,553.71,2388.01,9059.62,47.16,521.92,2387.96,8148.74,8.4336,391,39.06,23.4984
2000-03-12 00:01:06,641.95,1584.72,1401.45,554.48,2388.01,9058.57,47.23,521.94,2388.04,8152.77,8.4104,391,39.12,23.3381
2000-03-13 00:01:06,642.17,1588.07,1399.21,554.17,2388.02,9056.84,47.13,521.81,2388.0,8142.6,8.4189,391,39.16,23.4083
2000-03-14 00:01:06,642.65,1592.87,1396.82,554.38,2388.03,9062.26,47.28,521.84,2387.99,8144.01,8.4372,392,38.99,23.3751
2000-03-15 00:01:06,642.24,1590.24,1400.61,554.38,2388.03,9067.99,47.25,521.89,2387.99,8145.23,8.4264,391,38.94,23.51
2000-03-16 00:01:06,642.18,1588.65,1408.32,554.29,2388.02,9064.55,47.25,521.94,2388.01,8147.42,8.3667,392,38.9,23.3952
2000-03-17 00:01:06,642.41,1583.67,1397.58,554.12,2388.04,9057.1,47.27,521.98,2388.03,8140.57,8.3805,391,38.98,23.319
2000-03-18 00:01:06,642.17,1582.72,1402.41,554.03,2388.0,9066.52,47.19,522.69,2387.97,8149.38,8.4084,393,39.12,23.4085
2000-03-19 00:01:06,642.15,1584.2,1400.74,554.25,2388.04,9061.09,47.18,522.66,2387.99,8149.86,8.4106,391,38.89,23.3785
2000-03-20 00:01:06,642.19,1584.62,1397.58,554.05,2388.04,9066.91,47.13,521.88,2388.06,8143.7,8.3944,391,39.01,23.4039
2000-03-21 00:01:06,642.34,1588.21,1401.84,554.02,2388.02,9071.83,47.09,522.19,2387.99,8149.12,8.4042,392,39.05,23.3862
2000-03-22 00:01:06,642.64,1594.39,1397.97,554.37,2388.0,9067.5,47.28,522.5,2388.0,8149.67,8.3982,392,38.86,23.4301
2000-03-23 00:01:06,642.14,1582.68,1399.69,553.53,2387.95,9060.19,47.3,521.62,2388.02,8146.84,8.4071,391,38.88,23.3847
2000-03-24 00:01:06,642.45,1584.93,1397.55,554.11,2388.05,9065.48,47.29,522.0,2387.98,8147.29,8.4042,392,39.05,23.379
2000-03-25 00:01:06,641.97,1581.88,1400.85,554.3,2388.04,9060.65,47.2,523.04,2388.03,8148.48,8.4025,392,38.99,23.3734
2000-03-26 00:01:06,641.78,1590.49,1401.37,554.14,2388.03,9060.66,47.21,521.92,2388.0,8149.5,8.4049,392,39.11,23.3993
2000-03-27 00:01:06,642.2,1578.71,1406.02,553.98,2388.07,9074.22,47.29,521.37,2388.02,8145.92,8.412,392,38.81,23.3914
2000-03-28 00:01:06,642.33,1582.65,1403.82,553.83,2388.02,9079.17,47.41,522.26,2388.03,8148.97,8.394,391,39.14,23.4379
2000-03-29 00:01:06,642.24,1590.38,1400.97,554.28,2388.01,9064.79,47.07,522.03,2388.03,8149.73,8.4228,392,39.01,23.4025
2000-03-30 00:01:06,642.49,1588.25,1401.87,553.87,2388.02,9062.04,47.4,521.39,2387.98,8147.82,8.3936,393,39.14,23.346
2000-03-31 00:01:06,642.37,1590.05,1400.53,553.96,2388.01,9067.52,47.2,522.07,2387.99,8142.26,8.4282,392,39.08,23.3989
2000-04-01 00:01:06,642.66,1583.83,1400.2,554.59,2388.08,9068.67,47.43,522.39,2388.03,8148.49,8.4085,390,39.0,23.407
