Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-05-04 00:01:14,445.0,548.74,1350.43,1116.38,3.91,5.71,138.39,2211.86,8321.34,1.02,41.87,130.12,2387.93,8081.67,9.3291,0.02,329,2212,100.0,10.53,6.3366
2000-05-05 00:01:14,518.67,642.32,1585.08,1401.94,14.62,21.61,554.29,2388.01,9050.16,1.3,47.14,522.3,2387.98,8133.81,8.4055,0.03,392,2388,100.0,39.03,23.4861
2000-05-06 00:01:14,489.05,604.26,1498.94,1306.4,10.52,15.49,395.58,2318.82,8777.03,1.26,45.08,372.24,2388.02,8131.39,8.6394,0.03,368,2319,100.0,28.8,17.2806
2000-05-07 00:01:14,462.54,536.43,1260.98,1041.27,7.05,9.03,176.73,1915.29,8012.98,0.94,36.55,164.49,2028.15,7867.46,10.8649,0.02,306,1915,84.93,14.29,8.6085
2000-05-08 00:01:14,489.05,604.7,1499.1,1297.67,10.52,15.49,395.55,2318.85,8777.07,1.26,45.17,371.65,2388.02,8121.46,8.6116,0.03,369,2319,100.0,28.63,17.2861
2000-05-09 00:01:14,462.54,536.62,1258.71,1048.97,7.05,9.02,176.2,1915.36,8004.83,0.94,36.6,164.01,2028.18,7872.58,10.8493,0.02,306,1915,84.93,14.27,8.6836
2000-05-10 00:01:14,449.44,555.35,1361.05,1115.64,5.48,8.0,194.94,2222.89,8348.85,1.03,41.71,182.4,2387.97,8064.47,9.2932,0.02,334,2223,100.0,14.88,8.9988
2000-05-11 00:01:14,491.19,607.2,1480.03,1246.94,9.35,13.65,335.01,2323.92,8714.95,1.08,44.11,315.15,2388.0,8069.23,9.2163,0.02,363,2324,100.0,24.58,14.6922
2000-05-12 00:01:14,445.0,549.62,1348.08,1116.24,3.91,5.71,138.81,2211.98,8314.91,1.02,41.9,130.58,2387.96,8080.27,9.3649,0.02,329,2212,100.0,10.61,6.4107
2000-05-13 00:01:14,462.54,536.46,1255.3,1044.37,7.05,9.02,174.53,1915.31,7996.28,0.94,36.66,164.07,2028.17,7879.83,10.8224,0.02,306,1915,84.93,14.35,8.4867
2000-05-14 00:01:14,518.67,641.46,1581.79,1394.99,14.62,21.61,554.17,2387.98,9046.95,1.3,47.17,522.13,2387.98,8140.08,8.4091,0.03,392,2388,100.0,38.96,23.3928
2000-05-15 00:01:14,445.0,549.16,1349.58,1124.75,3.91,5.71,139.08,2211.82,8317.11,1.02,41.66,131.06,2387.96,8082.28,9.3505,0.02,328,2212,100.0,10.53,6.411
2000-05-16 00:01:14,491.19,606.98,1486.15,1246.99,9.35,13.65,335.06,2323.87,8716.82,1.08,44.18,315.17,2388.0,8061.67,9.1706,0.02,364,2324,100.0,24.73,14.7139
2000-05-17 00:01:14,489.05,604.82,1495.69,1299.82,10.52,15.49,394.55,2318.84,8770.85,1.26,45.03,372.69,2387.99,8128.68,8.6302,0.03,367,2319,100.0,28.54,17.1476
2000-05-18 00:01:14,491.19,607.24,1474.15,1240.0,9.35,13.65,335.31,2323.87,8717.24,1.08,44.22,315.63,2388.01,8057.51,9.1913,0.02,362,2324,100.0,24.62,14.6864
2000-05-19 00:01:14,518.67,642.1,1585.88,1393.86,14.62,21.6,554.25,2388.0,9044.59,1.3,47.39,522.49,2388.04,8135.62,8.4044,0.03,392,2388,100.0,38.97,23.4633
2000-05-20 00:01:14,449.44,555.71,1366.04,1122.34,5.48,8.0,195.01,2222.85,8349.13,1.02,41.74,183.78,2388.0,8069.12,9.308,0.02,334,2223,100.0,15.0,8.948
2000-05-21 00:01:14,489.05,604.79,1498.47,1306.36,10.52,15.49,395.31,2318.86,8773.32,1.26,45.18,372.31,2388.0,8120.32,8.6194,0.03,369,2319,100.0,28.62,17.1308
2000-05-22 00:01:14,445.0,548.94,1347.32,1116.82,3.91,5.72,139.09,2211.86,8315.51,1.02,41.97,130.19,2387.92,8087.74,9.3245,0.02,330,2212,100.0,10.56,6.476
2000-05-23 00:01:14,518.67,641.89,1586.98,1401.51,14.62,21.61,554.42,2388.02,9049.29,1.3,47.32,522.44,2388.04,8131.98,8.4044,0.03,392,2388,100.0,39.13,23.349
2000-05-24 00:01:14,491.19,607.38,1484.44,1246.28,9.35,13.65,335.06,2323.85,8715.36,1.08,44.0,315.25,2388.0,8056.42,9.1991,0.02,364,2324,100.0,24.57,14.7462
2000-05-25 00:01:14,489.05,604.26,1493.35,1298.17,10.52,15.49,394.75,2318.75,8774.6,1.26,45.08,372.13,2388.04,8129.76,8.6149,0.03,368,2319,100.0,28.78,17.1846
2000-05-26 00:01:14,491.19,606.78,1473.82,1242.73,9.35,13.65,335.41,2323.86,8715.77,1.08,44.06,315.98,2388.03,8058.47,9.1725,0.02,363,2324,100.0,24.56,14.7827
2000-05-27 00:01:14,518.67,641.9,1586.08,1388.64,14.62,21.61,553.65,2388.02,9055.75,1.3,47.12,522.13,2388.0,8131.34,8.3437,0.03,391,2388,100.0,39.05,23.3525
2000-05-28 00:01:14,491.19,606.84,1480.75,1238.05,9.35,13.65,334.9,2323.86,8716.24,1.08,43.98,315.23,2388.04,8059.8,9.1841,0.02,364,2324,100.0,24.48,14.6845
2000-05-29 00:01:14,462.54,536.26,1256.73,1039.53,7.05,9.03,175.86,1915.3,7998.85,0.94,36.52,164.71,2028.23,7870.04,10.8688,0.02,306,1915,84.93,14.24,8.5315
2000-05-30 00:01:14,491.19,606.81,1480.04,1247.15,9.35,13.65,335.05,2323.91,8712.45,1.08,44.07,316.03,2388.09,8056.71,9.1887,0.02,363,2324,100.0,24.66,14.7424
2000-05-31 00:01:14,445.0,549.79,1343.58,1110.61,3.91,5.71,139.29,2211.88,8318.32,1.02,41.84,131.13,2387.9,8074.08,9.3256,0.02,330,2212,100.0,10.57,6.2995
2000-06-01 00:01:14,518.67,641.69,1583.21,1394.81,14.62,21.61,554.5,2387.99,9042.54,1.3,47.34,522.99,2388.02,8137.07,8.4174,0.03,391,2388,100.0,39.1,23.4442
2000-06-02 00:01:14,462.54,536.44,1252.89,1040.65,7.05,9.03,176.37,1915.29,8011.61,0.94,36.56,164.86,2028.23,7869.36,10.8486,0.02,304,1915,84.93,14.22,8.558
2000-06-03 00:01:14,445.0,549.31,1353.4,1113.99,3.91,5.72,138.97,2211.84,8305.59,1.02,41.82,131.1,2387.88,8086.79,9.3386,0.02,331,2212,100.0,10.66,6.2764
2000-06-04 00:01:14,445.0,549.14,1349.86,1111.88,3.91,5.71,138.96,2211.86,8314.74,1.02,41.79,131.02,2387.91,8086.79,9.3586,0.02,330,2212,100.0,10.48,6.3535
2000-06-05 00:01:14,489.05,604.58,1495.36,1302.64,10.52,15.49,394.99,2318.87,8773.23,1.26,45.38,370.86,2388.01,8133.53,8.6024,0.03,369,2319,100.0,28.52,17.1022
2000-06-06 00:01:14,489.05,604.12,1504.38,1301.2,10.52,15.49,395.07,2318.85,8768.93,1.26,45.2,371.91,2388.06,8125.5,8.6074,0.03,369,2319,100.0,28.58,17.2615
2000-06-07 00:01:14,489.05,604.24,1498.27,1300.59,10.52,15.49,394.26,2318.86,8770.29,1.26,45.24,371.88,2388.0,8133.27,8.617,0.03,367,2319,100.0,28.68,17.2732
2000-06-08 00:01:14,445.0,548.86,1353.97,1116.47,3.91,5.71,138.59,2211.84,8321.58,1.02,41.92,130.73,2387.97,8083.92,9.3078,0.02,330,2212,100.0,10.54,6.4607
