Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-06-04 00:04:10,518.67,642.56,1584.64,1400.7,14.62,21.61,553.67,2388.03,9042.12,1.3,47.2,521.84,2388.06,8132.06,8.4497,0.03,391,2388,100.0,39.08,23.3724
2000-06-05 00:04:10,491.19,606.92,1483.33,1247.49,9.35,13.66,335.36,2323.92,8713.0,1.08,44.13,316.36,2388.03,8057.71,9.1844,0.02,365,2324,100.0,24.58,14.6704
2000-06-06 00:04:10,518.67,642.32,1577.58,1401.09,14.62,21.61,553.54,2388.11,9048.3,1.3,47.23,522.16,2388.06,8127.53,8.3755,0.03,393,2388,100.0,38.98,23.2845
2000-06-07 00:04:10,445.0,549.41,1346.1,1116.03,3.91,5.72,138.46,2211.83,8316.83,1.02,42.13,130.73,2387.92,8071.65,9.3288,0.02,330,2212,100.0,10.62,6.5176
2000-06-08 00:04:10,518.67,642.79,1586.36,1400.12,14.62,21.61,553.91,2388.06,9048.3,1.3,47.49,521.66,2388.05,8140.01,8.3797,0.03,392,2388,100.0,38.99,23.2962
2000-06-09 00:04:10,462.54,536.48,1259.93,1047.21,7.05,9.02,175.84,1915.26,8010.96,0.94,36.62,164.91,2028.1,7874.31,10.8739,0.02,306,1915,84.93,14.34,8.6346
2000-06-10 00:04:10,462.54,536.32,1261.3,1042.53,7.05,9.02,175.61,1915.29,8006.98,0.94,36.69,164.58,2028.2,7873.36,10.8571,0.02,306,1915,84.93,14.26,8.5603
2000-06-11 00:04:10,489.05,604.67,1501.03,1300.91,10.52,15.49,394.94,2318.86,8772.22,1.26,45.42,371.63,2388.04,8124.17,8.5978,0.03,370,2319,100.0,28.69,17.1278
2000-06-12 00:04:10,449.44,555.66,1365.49,1129.78,5.48,8.0,194.4,2222.88,8349.53,1.02,41.78,183.32,2387.95,8065.86,9.2511,0.02,334,2223,100.0,14.9,8.9198
2000-06-13 00:04:10,445.0,549.62,1347.09,1124.16,3.91,5.71,138.68,2211.91,8320.25,1.02,41.96,130.9,2387.94,8081.04,9.3483,0.02,331,2212,100.0,10.78,6.3554
2000-06-14 00:04:10,489.05,603.63,1494.01,1305.5,10.52,15.49,395.38,2318.93,8772.75,1.26,45.11,371.36,2388.09,8122.45,8.6136,0.03,369,2319,100.0,28.85,17.1137
2000-06-15 00:04:10,518.67,642.44,1586.64,1407.54,14.62,21.61,554.02,2388.06,9050.34,1.3,47.08,521.66,2388.1,8136.73,8.4116,0.03,393,2388,100.0,38.91,23.3513
2000-06-16 00:04:10,445.0,549.43,1349.95,1121.76,3.91,5.72,138.75,2211.81,8315.33,1.02,41.89,130.62,2387.88,8077.81,9.333,0.02,332,2212,100.0,10.68,6.2984
2000-06-17 00:04:10,491.19,607.66,1485.44,1251.89,9.35,13.65,334.68,2323.88,8724.07,1.08,44.17,315.07,2388.09,8056.22,9.1831,0.02,364,2324,100.0,24.62,14.7771
2000-06-18 00:04:10,518.67,642.31,1585.51,1396.64,14.62,21.61,553.91,2388.06,9048.37,1.3,47.32,521.91,2388.05,8135.14,8.3962,0.03,392,2388,100.0,39.0,23.3388
2000-06-19 00:04:10,445.0,549.35,1350.05,1121.22,3.91,5.72,138.86,2211.84,8313.14,1.02,41.82,130.78,2387.91,8080.74,9.3477,0.02,330,2212,100.0,10.61,6.3993
2000-06-20 00:04:10,518.67,642.32,1581.8,1407.03,14.62,21.61,554.67,2388.07,9054.36,1.3,47.27,521.82,2388.11,8134.75,8.4174,0.03,395,2388,100.0,39.14,23.4274
2000-06-21 00:04:10,445.0,549.58,1352.11,1112.44,3.91,5.71,138.87,2211.79,8310.36,1.02,42.11,130.45,2387.91,8080.67,9.3575,0.02,330,2212,100.0,10.57,6.3659
2000-06-22 00:04:10,489.05,604.52,1498.44,1307.33,10.52,15.49,394.62,2318.89,8775.59,1.26,45.3,372.16,2388.08,8123.74,8.6304,0.03,368,2319,100.0,28.6,17.2604
2000-06-23 00:04:10,445.0,549.04,1347.53,1127.69,3.91,5.71,139.01,2211.87,8317.49,1.02,42.11,130.27,2387.91,8079.38,9.3665,0.02,329,2212,100.0,10.43,6.3461
2000-06-24 00:04:10,449.44,555.28,1358.99,1124.89,5.48,8.0,194.42,2222.83,8337.14,1.02,42.04,183.13,2388.03,8063.89,9.3337,0.02,334,2223,100.0,14.94,8.8606
2000-06-25 00:04:10,445.0,549.28,1352.47,1114.22,3.91,5.71,138.89,2211.8,8318.6,1.02,41.88,131.03,2387.9,8079.03,9.351,0.02,328,2212,100.0,10.64,6.2289
2000-06-26 00:04:10,518.67,642.4,1591.35,1407.39,14.62,21.61,553.57,2388.04,9051.06,1.3,47.2,521.82,2388.08,8131.29,8.4174,0.03,391,2388,100.0,38.97,23.4384
2000-06-27 00:04:10,449.44,555.19,1353.24,1126.42,5.48,8.0,194.67,2222.9,8338.83,1.02,41.83,183.47,2387.95,8061.33,9.2687,0.02,334,2223,100.0,14.82,8.8839
2000-06-28 00:04:10,449.44,555.58,1357.59,1122.45,5.48,8.0,194.63,2222.85,8347.65,1.02,41.88,182.64,2387.9,8066.94,9.3072,0.02,332,2223,100.0,14.68,8.914
2000-06-29 00:04:10,491.19,606.88,1486.96,1245.72,9.35,13.65,335.38,2323.9,8720.85,1.08,44.35,315.26,2388.04,8054.0,9.2005,0.02,364,2324,100.0,24.45,14.7801
