Artficial_timestamp,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-01-02 00:01:09,643.11,1596.51,1405.43,553.18,2388.11,9045.66,47.45,521.5,2388.06,8127.87,8.4191,392,39.0,23.2252
2000-01-03 00:01:09,642.14,1582.13,1401.63,553.87,2388.16,9053.31,47.5,521.55,2388.06,8121.53,8.4282,391,39.06,23.3393
2000-01-04 00:01:09,642.55,1586.7,1406.88,553.24,2388.15,9040.04,47.6,522.26,2388.12,8124.81,8.4285,392,38.74,23.3272
2000-01-05 00:01:09,642.84,1587.78,1406.39,552.57,2388.12,9043.04,47.61,520.89,2388.15,8123.69,8.4528,393,39.05,23.405
2000-01-06 00:01:09,643.26,1591.24,1408.94,553.35,2388.15,9042.55,47.53,521.23,2388.13,8123.62,8.4149,393,38.81,23.2607
2000-01-07 00:01:09,642.64,1584.61,1407.47,553.21,2388.08,9052.97,47.5,521.69,2388.11,8129.82,8.3802,392,38.89,23.3298
2000-01-08 00:01:09,642.26,1587.05,1410.77,553.77,2388.08,9043.86,47.53,521.14,2388.18,8123.21,8.4359,393,38.76,23.3165
2000-01-09 00:01:09,642.55,1587.2,1405.96,553.61,2388.12,9042.83,47.41,521.84,2388.17,8120.56,8.4124,392,38.9,23.3016
2000-01-10 00:01:09,642.8,1585.16,1405.8,553.39,2388.2,9041.65,47.39,521.33,2388.11,8125.29,8.4295,392,38.91,23.3424
2000-01-11 00:01:09,642.43,1593.35,1406.06,553.21,2388.11,9050.36,47.65,520.92,2388.11,8123.26,8.3766,392,38.77,23.2013
2000-01-12 00:01:09,642.64,1595.88,1414.61,552.64,2388.08,9050.0,47.41,521.54,2388.07,8127.91,8.4725,393,38.95,23.2855
2000-01-13 00:01:09,642.54,1590.62,1403.48,553.21,2388.1,9039.78,47.58,521.3,2388.13,8122.77,8.3897,393,38.82,23.3769
2000-01-14 00:01:09,642.74,1591.41,1400.33,553.18,2388.11,9046.57,47.34,521.28,2388.11,8123.57,8.4361,393,38.97,23.3243
2000-01-15 00:01:09,642.47,1594.82,1405.83,554.02,2388.13,9045.92,47.52,521.47,2388.12,8133.12,8.4196,392,38.92,23.2997
2000-01-16 00:01:09,642.46,1591.04,1404.95,552.96,2388.14,9042.93,47.48,521.57,2388.12,8122.42,8.4352,392,38.82,23.3785
2000-01-17 00:01:09,642.46,1583.4,1413.25,553.4,2388.13,9046.77,47.49,521.34,2388.15,8129.61,8.446,393,38.83,23.3651
2000-01-18 00:01:09,642.86,1589.2,1407.42,553.89,2388.11,9045.83,47.56,521.94,2388.15,8130.0,8.3915,393,38.93,23.3565
2000-01-19 00:01:09,643.15,1587.08,1403.82,552.84,2388.05,9048.02,47.52,521.37,2388.18,8120.25,8.462,393,38.82,23.2983
2000-01-20 00:01:09,642.71,1590.32,1407.4,552.9,2388.16,9057.32,47.59,521.52,2388.07,8129.06,8.4499,394,38.93,23.381
2000-01-21 00:01:09,642.44,1589.23,1407.49,553.19,2388.12,9049.12,47.53,521.16,2388.13,8126.96,8.4627,394,38.76,23.3657
2000-01-22 00:01:09,642.52,1591.81,1408.48,554.56,2388.19,9041.16,47.41,521.5,2388.13,8130.26,8.4736,392,38.96,23.338
2000-01-23 00:01:09,642.36,1586.59,1406.59,553.79,2388.05,9040.39,47.66,521.67,2388.19,8125.9,8.4346,392,39.1,23.3428
2000-01-24 00:01:09,643.01,1590.82,1402.0,553.48,2388.13,9046.49,47.41,521.55,2388.07,8124.35,8.4083,392,38.87,23.3779
2000-01-25 00:01:09,642.68,1585.77,1405.36,553.1,2388.11,9047.24,47.41,521.52,2388.11,8130.07,8.4166,393,38.81,23.2764
2000-01-26 00:01:09,642.68,1591.16,1404.12,553.18,2388.16,9049.68,47.47,521.29,2388.14,8127.91,8.4454,393,38.79,23.3998
2000-01-27 00:01:09,642.87,1594.25,1415.84,552.7,2388.15,9046.27,47.57,521.18,2388.14,8128.72,8.4121,393,38.83,23.2906
2000-01-28 00:01:09,642.8,1582.95,1410.19,553.79,2388.12,9051.52,47.3,521.43,2388.14,8128.47,8.4811,392,38.82,23.4269
2000-01-29 00:01:09,642.01,1587.56,1401.02,553.83,2388.1,9050.76,47.36,521.43,2388.15,8131.38,8.4014,393,38.81,23.3402
2000-01-30 00:01:09,642.28,1588.15,1408.64,553.66,2388.1,9042.99,47.44,521.53,2388.1,8130.43,8.4015,392,38.82,23.2503
2000-01-31 00:01:09,642.62,1591.5,1409.39,552.68,2388.1,9042.03,47.42,521.19,2388.12,8126.62,8.4602,393,38.67,23.2779
2000-02-01 00:01:09,642.69,1583.73,1409.88,553.16,2388.12,9050.67,47.39,521.01,2388.11,8129.2,8.4165,394,39.03,23.3111
2000-02-02 00:01:09,642.17,1584.87,1406.45,553.67,2388.11,9045.82,47.57,521.65,2388.13,8124.75,8.4377,393,38.81,23.2857
2000-02-03 00:01:09,642.32,1589.33,1405.39,553.83,2388.11,9050.84,47.52,521.96,2388.14,8125.12,8.4371,393,38.87,23.238
2000-02-04 00:01:09,643.0,1589.29,1411.51,553.66,2388.09,9055.55,47.55,522.16,2388.13,8123.07,8.452,392,38.87,23.2553
2000-02-05 00:01:09,642.51,1585.61,1407.44,553.44,2388.1,9044.97,47.34,521.48,2388.15,8124.31,8.4054,395,38.78,23.1884
2000-02-06 00:01:09,642.79,1591.68,1404.72,552.8,2388.1,9053.82,47.48,521.8,2388.14,8128.4,8.413,392,38.96,23.2525
2000-02-07 00:01:09,642.52,1588.87,1410.66,553.05,2388.11,9045.81,47.63,521.56,2388.13,8128.72,8.4069,393,38.71,23.3801
2000-02-08 00:01:09,643.37,1593.69,1407.89,553.61,2388.18,9043.7,47.54,521.7,2388.09,8124.33,8.4171,394,38.85,23.3083
2000-02-09 00:01:09,642.75,1589.49,1409.15,553.62,2388.09,9040.26,47.56,520.86,2388.17,8121.94,8.4612,394,38.81,23.3908
2000-02-10 00:01:09,642.52,1588.89,1403.26,553.34,2388.06,9048.44,47.47,521.68,2388.1,8123.87,8.3757,393,38.89,23.283
2000-02-11 00:01:09,643.11,1593.4,1405.67,553.74,2388.12,9043.69,47.49,521.38,2388.15,8124.53,8.4274,393,38.89,23.3049
2000-02-12 00:01:09,642.73,1583.54,1405.73,553.41,2388.14,9046.56,47.49,521.73,2388.06,8121.28,8.402,392,38.78,23.3201
2000-02-13 00:01:09,642.78,1595.07,1407.49,553.8,2388.09,9039.05,47.59,521.22,2388.1,8126.84,8.4499,394,38.79,23.2615
2000-02-14 00:01:09,642.6,1593.06,1407.4,553.74,2388.14,9054.6,47.6,521.51,2388.12,8126.1,8.4061,393,38.97,23.3958
2000-02-15 00:01:09,642.03,1581.48,1410.53,552.79,2388.12,9043.78,47.6,521.47,2388.16,8129.47,8.4575,393,38.84,23.3174
2000-02-16 00:01:09,642.25,1587.73,1405.87,553.81,2388.16,9043.11,47.58,521.18,2388.07,8121.98,8.4423,392,38.97,23.3259
2000-02-17 00:01:09,642.11,1592.62,1402.42,553.22,2388.05,9046.46,47.49,521.92,2388.13,8124.3,8.4114,394,38.81,23.308
2000-02-18 00:01:09,643.17,1589.93,1409.78,553.38,2388.13,9048.64,47.49,521.29,2388.17,8124.65,8.4424,393,38.87,23.3545
2000-02-19 00:01:09,642.56,1592.1,1406.99,553.65,2388.12,9044.72,47.54,521.79,2388.16,8124.36,8.4677,392,38.83,23.2882
2000-02-20 00:01:09,642.7,1585.82,1407.8,553.44,2388.15,9047.74,47.72,521.78,2388.14,8124.53,8.4652,393,38.86,23.4292
2000-02-21 00:01:09,643.1,1587.72,1408.79,552.69,2388.14,9044.53,47.63,521.69,2388.14,8121.87,8.4304,393,38.84,23.2568
2000-02-22 00:01:09,643.09,1586.73,1415.11,552.96,2388.13,9035.25,47.54,521.81,2388.09,8127.54,8.4467,393,38.71,23.2942
2000-02-23 00:01:09,642.7,1584.88,1405.58,553.56,2388.15,9042.76,47.44,521.54,2388.11,8126.81,8.4301,393,38.8,23.2975
2000-02-24 00:01:09,643.03,1583.83,1409.89,553.08,2388.2,9045.82,47.54,521.45,2388.09,8127.65,8.3882,393,38.81,23.3564
2000-02-25 00:01:09,642.83,1589.31,1409.04,552.84,2388.16,9044.92,47.56,521.31,2388.08,8122.47,8.4319,394,38.68,23.2379
2000-02-26 00:01:09,642.81,1589.09,1407.13,553.59,2388.17,9047.4,47.67,521.39,2388.16,8127.34,8.4092,391,38.79,23.3199
2000-02-27 00:01:09,643.03,1592.52,1406.34,553.83,2388.15,9047.79,47.26,521.9,2388.13,8130.07,8.4874,393,38.72,23.2561
2000-02-28 00:01:09,642.81,1590.39,1407.37,553.41,2388.17,9047.14,47.52,520.92,2388.11,8129.15,8.4395,393,38.75,23.2513
2000-02-29 00:01:09,642.84,1591.02,1409.29,553.1,2388.13,9043.66,47.55,521.82,2388.1,8130.41,8.4358,393,38.8,23.203
2000-03-01 00:01:09,642.5,1585.53,1411.31,553.91,2388.11,9043.28,47.59,521.02,2388.13,8129.97,8.4618,393,38.78,23.3203
2000-03-02 00:01:09,642.5,1589.45,1408.71,552.42,2388.12,9052.17,47.59,521.41,2388.13,8123.17,8.4307,395,38.91,23.3587
2000-03-03 00:01:09,642.9,1585.84,1407.68,553.22,2388.11,9045.56,47.62,521.49,2388.14,8124.78,8.4875,394,38.82,23.3094
2000-03-04 00:01:09,642.52,1587.13,1413.17,553.37,2388.11,9047.94,47.66,521.46,2388.17,8125.42,8.4167,393,38.74,23.3649
2000-03-05 00:01:09,642.61,1588.07,1408.44,553.88,2388.08,9044.42,47.52,521.6,2388.1,8130.12,8.4098,394,38.8,23.2837
2000-03-06 00:01:09,642.74,1584.32,1409.21,553.8,2388.11,9045.2,47.31,521.74,2388.09,8121.47,8.4423,394,38.68,23.2578
2000-03-07 00:01:09,642.66,1586.0,1409.94,553.24,2388.11,9047.59,47.6,521.17,2388.1,8125.07,8.4303,394,38.8,23.3136
2000-03-08 00:01:09,642.78,1596.28,1409.2,552.7,2388.16,9049.01,47.49,521.0,2388.16,8132.02,8.4622,394,38.95,23.3036
2000-03-09 00:01:09,642.67,1585.74,1417.5,553.63,2388.1,9042.57,47.59,521.33,2388.11,8129.25,8.4525,395,38.83,23.3142
2000-03-10 00:01:09,643.05,1584.43,1413.1,553.65,2388.12,9047.99,47.66,521.48,2388.13,8125.86,8.4262,393,38.64,23.2871
2000-03-11 00:01:09,642.65,1591.44,1408.36,553.02,2388.08,9051.6,47.63,521.14,2388.15,8127.76,8.4474,393,38.84,23.311
