Artficial_timestamp,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-04-27 00:01:02,641.52,1581.55,1392.32,552.78,2387.96,9050.97,47.19,520.52,2387.9,8130.19,8.3923,391,38.88,23.3717
2000-04-28 00:01:02,641.87,1581.35,1391.96,553.07,2387.9,9047.41,46.94,521.51,2388.03,8124.93,8.4087,390,38.99,23.3995
2000-04-29 00:01:02,641.71,1580.04,1386.86,553.29,2387.92,9047.46,47.25,521.1,2387.94,8128.63,8.4064,390,39.02,23.3901
2000-04-30 00:01:02,642.12,1580.34,1392.11,552.78,2387.95,9042.09,47.05,520.81,2387.99,8133.16,8.4447,392,38.85,23.4553
2000-05-01 00:01:02,642.01,1581.68,1390.63,552.83,2387.94,9051.28,47.1,520.98,2387.93,8131.66,8.4303,391,38.93,23.3909
2000-05-02 00:01:02,641.66,1584.92,1390.98,552.8,2387.9,9044.51,46.96,521.27,2387.92,8131.43,8.4044,392,39.12,23.4321
2000-05-03 00:01:02,641.73,1575.03,1394.62,552.85,2387.88,9039.04,47.01,521.49,2388.0,8130.11,8.3785,391,39.04,23.4577
2000-05-04 00:01:02,641.17,1580.58,1390.34,552.83,2387.89,9044.09,47.22,520.76,2387.94,8129.95,8.3552,392,38.98,23.389
2000-05-05 00:01:02,642.65,1577.71,1391.17,553.13,2387.97,9043.64,46.91,521.24,2387.89,8129.9,8.404,390,38.9,23.3678
2000-05-06 00:01:02,642.19,1582.19,1401.08,553.95,2387.98,9048.26,47.15,521.12,2388.01,8134.75,8.4152,391,38.93,23.3421
2000-05-07 00:01:02,641.97,1581.41,1385.62,552.99,2387.95,9043.21,47.12,520.98,2387.89,8132.99,8.3641,389,39.07,23.468
2000-05-08 00:01:02,641.82,1582.66,1395.84,553.62,2387.92,9050.65,47.1,521.01,2387.97,8134.67,8.378,391,39.0,23.3972
2000-05-09 00:01:02,641.67,1581.75,1393.91,553.31,2388.0,9049.88,47.15,521.17,2387.92,8135.14,8.4046,391,38.87,23.4819
