Artficial_timestamp,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-04-15 00:00:05,643.4,1592.65,1408.75,554.06,2388.03,9048.88,47.54,521.54,2388.12,8127.96,8.436,392,38.91,23.3088
2000-04-16 00:00:05,642.48,1589.88,1403.32,553.71,2388.1,9045.31,47.41,521.35,2388.14,8134.3,8.422,392,38.84,23.3777
2000-04-17 00:00:05,642.37,1587.49,1401.21,554.34,2388.08,9050.25,47.33,521.56,2388.07,8127.99,8.4232,392,38.74,23.2717
2000-04-18 00:00:05,642.76,1587.26,1403.71,553.73,2388.11,9050.85,47.27,521.87,2388.13,8130.32,8.449,391,38.91,23.2782
2000-04-19 00:00:05,643.07,1590.86,1404.03,553.73,2388.14,9047.56,47.51,521.72,2388.06,8132.45,8.4254,392,38.81,23.3604
2000-04-20 00:00:05,642.78,1592.96,1405.1,553.5,2388.13,9046.22,47.5,521.63,2388.1,8128.19,8.4391,391,38.96,23.2102
2000-04-21 00:00:05,642.75,1581.64,1407.9,553.53,2388.09,9045.59,47.61,520.89,2388.07,8131.85,8.465,394,38.84,23.3896
2000-04-22 00:00:05,642.64,1582.76,1410.27,553.36,2388.08,9045.08,47.5,521.71,2388.14,8128.8,8.4665,392,38.99,23.3508
2000-04-23 00:00:05,642.93,1593.85,1404.69,553.47,2388.1,9047.58,47.39,521.23,2388.17,8125.28,8.4057,392,38.79,23.2997
2000-04-24 00:00:05,642.83,1585.24,1408.43,553.36,2388.1,9049.99,47.47,521.07,2388.09,8124.13,8.4707,394,38.78,23.4111
2000-04-25 00:00:05,642.29,1594.36,1406.39,554.18,2388.07,9048.76,47.61,521.68,2388.01,8126.85,8.4222,393,39.03,23.3603
2000-04-26 00:00:05,642.57,1583.47,1406.59,553.81,2388.12,9053.94,47.42,521.45,2388.07,8130.72,8.4405,393,38.76,23.2577
2000-04-27 00:00:05,642.34,1590.71,1410.61,553.72,2388.11,9044.27,47.57,521.72,2388.08,8126.76,8.4236,392,38.94,23.2529
2000-04-28 00:00:05,642.52,1592.3,1406.5,553.57,2388.16,9049.36,47.7,521.69,2388.17,8128.85,8.4278,393,38.94,23.2255
2000-04-29 00:00:05,642.22,1590.3,1404.62,553.18,2388.09,9045.27,47.65,521.14,2388.16,8129.06,8.4352,393,38.88,23.2644
2000-04-30 00:00:05,642.57,1583.58,1403.57,553.39,2388.1,9041.02,47.45,521.74,2388.1,8125.99,8.4511,394,38.88,23.337
2000-05-01 00:00:05,642.96,1590.72,1410.89,553.21,2388.11,9044.84,47.59,521.76,2388.11,8126.19,8.4231,392,38.85,23.3043
2000-05-02 00:00:05,642.54,1588.29,1402.49,553.82,2388.09,9054.31,47.55,521.72,2388.16,8131.35,8.4463,392,38.73,23.4157
2000-05-03 00:00:05,642.52,1585.1,1402.27,552.7,2388.13,9047.08,47.41,521.53,2388.11,8131.02,8.4612,394,38.85,23.3409
2000-05-04 00:00:05,642.22,1597.92,1403.13,554.11,2388.11,9049.46,47.53,521.43,2388.12,8125.72,8.4587,392,38.86,23.3036
2000-05-05 00:00:05,642.36,1583.66,1403.17,553.51,2388.1,9053.5,47.55,521.69,2388.15,8128.09,8.4221,393,38.78,23.3146
2000-05-06 00:00:05,642.74,1591.08,1406.0,553.78,2388.06,9043.64,47.52,521.84,2388.05,8128.51,8.414,393,38.84,23.3547
2000-05-07 00:00:05,642.44,1586.4,1408.05,553.47,2388.13,9040.29,47.45,521.45,2388.12,8122.66,8.464,394,38.92,23.3348
2000-05-08 00:00:05,643.09,1584.64,1406.14,553.65,2388.08,9049.3,47.38,521.78,2388.08,8129.77,8.4048,390,38.85,23.3423
