Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-05-28 00:01:06,445.0,549.73,1345.35,1120.64,3.91,5.7,138.19,2211.87,8321.81,1.02,41.69,129.92,2387.96,8082.07,9.3349,0.02,329,2212,100.0,10.43,6.3459
2000-05-29 00:01:06,445.0,548.78,1352.08,1109.18,3.91,5.7,138.41,2211.91,8310.13,1.02,41.67,129.71,2387.98,8071.59,9.3453,0.02,330,2212,100.0,10.55,6.3937
2000-05-30 00:01:06,449.44,555.3,1352.18,1114.62,5.48,7.98,193.44,2222.8,8344.28,1.02,41.56,182.19,2387.9,8061.77,9.3303,0.02,332,2223,100.0,14.76,8.9216
2000-05-31 00:01:06,445.0,548.63,1343.44,1112.89,3.91,5.7,138.37,2211.88,8304.58,1.02,41.67,129.75,2387.94,8074.86,9.3786,0.02,328,2212,100.0,10.68,6.3535
2000-06-01 00:01:06,445.0,549.48,1345.59,1106.41,3.91,5.7,137.94,2211.93,8311.0,1.02,41.63,130.38,2388.0,8077.94,9.3542,0.02,330,2212,100.0,10.59,6.4158
2000-06-02 00:01:06,445.0,548.85,1341.43,1113.67,3.91,5.7,138.38,2211.91,8310.09,1.02,41.65,130.02,2387.99,8075.58,9.3905,0.02,328,2212,100.0,10.56,6.4541
2000-06-03 00:01:06,518.67,642.23,1578.05,1393.96,14.62,21.59,552.43,2387.99,9044.57,1.3,47.0,520.78,2387.91,8133.54,8.3946,0.03,392,2388,100.0,39.02,23.4355
2000-06-04 00:01:06,489.05,603.76,1491.83,1301.07,10.52,15.47,394.01,2318.71,8766.03,1.26,44.89,370.34,2387.92,8119.01,8.6234,0.03,369,2319,100.0,28.7,17.1776
2000-06-05 00:01:06,489.05,603.83,1493.4,1301.71,10.52,15.47,394.25,2318.7,8766.92,1.26,44.98,370.74,2387.99,8122.33,8.6421,0.03,367,2319,100.0,28.49,17.0506
2000-06-06 00:01:06,445.0,549.07,1344.99,1109.44,3.91,5.7,138.45,2211.89,8304.08,1.02,41.71,129.76,2387.99,8072.76,9.3243,0.02,328,2212,100.0,10.65,6.4196
2000-06-07 00:01:06,491.19,606.46,1476.43,1242.14,9.35,13.62,333.83,2323.75,8704.71,1.07,43.89,314.0,2387.86,8058.7,9.2116,0.02,361,2324,100.0,24.54,14.6552
2000-06-08 00:01:06,445.0,549.38,1343.65,1113.82,3.91,5.7,138.93,2211.98,8309.45,1.02,41.6,129.85,2387.97,8068.43,9.3654,0.02,329,2212,100.0,10.66,6.4109
2000-06-09 00:01:06,491.19,606.81,1472.42,1238.01,9.35,13.62,333.23,2323.73,8710.32,1.07,43.86,313.84,2387.81,8056.27,9.2007,0.02,363,2324,100.0,24.67,14.7193
2000-06-10 00:01:06,445.0,549.49,1350.43,1113.06,3.91,5.7,137.85,2211.9,8314.32,1.02,41.59,129.96,2388.04,8075.29,9.3299,0.02,328,2212,100.0,10.57,6.4083
2000-06-11 00:01:06,445.0,549.4,1336.27,1105.95,3.91,5.7,138.0,2211.89,8311.88,1.02,41.68,129.7,2387.95,8074.34,9.3444,0.02,329,2212,100.0,10.57,6.3829
2000-06-12 00:01:06,489.05,603.85,1495.82,1298.47,10.52,15.47,393.61,2318.71,8763.35,1.26,45.05,370.74,2387.9,8120.68,8.6101,0.03,368,2319,100.0,28.66,17.2994
2000-06-13 00:01:06,462.54,536.53,1256.97,1040.0,7.05,9.01,174.79,1915.23,8003.4,0.94,36.6,164.42,2028.11,7866.12,10.8458,0.02,305,1915,84.93,14.23,8.5541
2000-06-14 00:01:06,518.67,642.13,1585.97,1394.39,14.62,21.59,553.66,2387.94,9046.27,1.3,46.82,520.95,2387.96,8126.18,8.3942,0.03,388,2388,100.0,39.09,23.2546
2000-06-15 00:01:06,462.54,535.78,1254.7,1033.15,7.05,9.01,174.81,1915.25,7996.12,0.94,36.26,164.02,2028.15,7868.38,10.8702,0.02,304,1915,84.93,14.27,8.6032
2000-06-16 00:01:06,449.44,554.78,1359.65,1112.49,5.48,7.98,193.98,2222.75,8337.39,1.02,41.51,182.12,2387.95,8062.17,9.2911,0.02,332,2223,100.0,14.68,8.9682
2000-06-17 00:01:06,445.0,549.15,1341.11,1114.96,3.91,5.7,138.71,2211.89,8305.67,1.02,41.61,129.76,2388.02,8075.33,9.3457,0.02,327,2212,100.0,10.62,6.2832
2000-06-18 00:01:06,445.0,549.2,1342.09,1107.69,3.91,5.7,138.07,2211.91,8306.74,1.02,41.76,129.72,2387.97,8074.99,9.3333,0.02,329,2212,100.0,10.65,6.3872
2000-06-19 00:01:06,445.0,549.14,1343.43,1113.35,3.91,5.7,139.03,2211.93,8309.06,1.02,41.64,129.72,2387.97,8076.91,9.3737,0.02,328,2212,100.0,10.66,6.3594
2000-06-20 00:01:06,491.19,607.08,1473.15,1238.35,9.35,13.63,334.11,2323.74,8710.39,1.07,44.01,313.8,2387.86,8056.56,9.1682,0.02,362,2324,100.0,24.62,14.7354
2000-06-21 00:01:06,462.54,536.71,1254.42,1036.15,7.05,9.01,174.77,1915.26,8003.13,0.94,36.44,164.35,2028.15,7868.01,10.8639,0.02,305,1915,84.93,14.26,8.5673
2000-06-22 00:01:06,462.54,536.5,1262.49,1034.38,7.05,9.01,175.21,1915.29,8006.16,0.94,36.29,164.23,2028.09,7866.11,10.8506,0.02,306,1915,84.93,14.07,8.6212
2000-06-23 00:01:06,445.0,549.18,1345.48,1116.12,3.91,5.7,137.68,2211.88,8308.49,1.02,41.52,129.81,2387.97,8074.31,9.343,0.02,329,2212,100.0,10.63,6.3938
2000-06-24 00:01:06,491.19,606.79,1482.44,1242.68,9.35,13.62,333.47,2323.75,8714.66,1.07,43.97,313.58,2387.84,8057.49,9.2101,0.02,362,2324,100.0,24.47,14.6702
2000-06-25 00:01:06,445.0,549.03,1339.66,1109.44,3.91,5.7,138.24,2211.88,8305.24,1.02,41.79,130.15,2387.94,8079.07,9.356,0.02,329,2212,100.0,10.62,6.3818
2000-06-26 00:01:06,462.54,536.21,1252.74,1039.16,7.05,9.01,174.76,1915.27,7996.46,0.94,36.45,163.87,2028.17,7864.96,10.8818,0.02,305,1915,84.93,14.35,8.5394
