Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-01-02 00:00:56,518.67,642.93,1592.04,1403.45,14.62,21.61,552.99,2388.09,9050.02,1.3,47.34,522.01,2388.11,8125.96,8.4295,0.03,392,2388,100.0,38.86,23.2589
2000-01-03 00:00:56,491.19,607.93,1481.14,1251.96,9.35,13.66,334.55,2323.99,8712.11,1.07,44.51,314.78,2388.07,8054.15,9.2312,0.03,364,2324,100.0,24.49,14.6023
2000-01-04 00:00:56,518.67,642.81,1586.96,1412.74,14.62,21.61,553.67,2388.04,9046.94,1.3,47.38,521.67,2388.12,8133.08,8.4297,0.03,391,2388,100.0,38.82,23.3745
2000-01-05 00:00:56,489.05,605.04,1508.67,1303.6,10.52,15.5,394.31,2318.92,8776.22,1.26,45.38,371.42,2388.14,8117.28,8.6277,0.03,369,2319,100.0,28.62,17.1235
2000-01-06 00:00:56,445.0,549.45,1355.64,1126.91,3.91,5.71,139.33,2211.71,8311.35,1.02,42.0,130.18,2387.77,8078.6,9.3696,0.02,331,2212,100.0,10.49,6.2833
2000-01-07 00:00:56,462.54,536.85,1261.29,1049.41,7.05,9.03,175.35,1915.2,8006.71,0.94,36.86,164.9,2028.06,7867.9,10.8919,0.02,308,1915,84.93,14.14,8.5838
2000-01-08 00:00:56,445.0,549.54,1353.68,1124.72,3.91,5.71,139.18,2211.74,8316.68,1.02,42.28,130.74,2387.75,8078.75,9.356,0.02,332,2212,100.0,10.67,6.3061
2000-01-09 00:00:56,445.0,549.54,1352.66,1125.48,3.91,5.71,138.36,2211.72,8315.07,1.02,41.93,130.8,2387.8,8073.9,9.3716,0.02,330,2212,100.0,10.6,6.2438
2000-01-10 00:00:56,462.54,536.59,1266.6,1055.66,7.05,9.02,175.71,1915.23,8007.08,0.94,36.82,164.84,2028.08,7866.25,10.8904,0.02,307,1915,84.93,14.04,8.6169
2000-01-11 00:00:56,445.0,549.51,1350.44,1129.1,3.91,5.71,138.41,2211.69,8319.43,1.02,42.12,130.65,2387.8,8071.69,9.3535,0.02,330,2212,100.0,10.52,6.2862
2000-01-12 00:00:56,518.67,642.24,1590.69,1410.49,14.62,21.61,553.9,2388.1,9053.08,1.3,47.46,521.5,2388.12,8136.15,8.4017,0.03,393,2388,100.0,38.72,23.3743
