Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-05-14 00:00:26,518.67,642.45,1584.66,1404.63,14.62,21.61,553.7,2388.07,9059.54,1.3,47.23,521.92,2388.02,8141.14,8.4145,0.03,394,2388,100.0,38.98,23.3825
2000-05-15 00:00:26,489.05,604.38,1496.45,1309.05,10.52,15.49,394.75,2318.9,8775.36,1.26,45.33,372.37,2388.08,8137.63,8.6274,0.03,371,2319,100.0,28.72,17.1583
2000-05-16 00:00:26,445.0,549.98,1355.5,1113.45,3.91,5.71,137.92,2211.98,8324.83,1.02,41.91,130.9,2388.02,8086.44,9.3706,0.02,332,2212,100.0,10.74,6.3544
2000-05-17 00:00:26,445.0,549.36,1347.55,1121.33,3.91,5.72,137.92,2211.88,8323.27,1.02,41.89,130.72,2388.02,8079.23,9.3709,0.02,329,2212,100.0,10.8,6.3655
2000-05-18 00:00:26,491.19,607.12,1481.19,1245.02,9.35,13.66,334.88,2323.95,8727.07,1.08,44.25,315.07,2388.03,8065.02,9.2258,0.02,364,2324,100.0,24.63,14.7835
2000-05-19 00:00:26,491.19,607.27,1476.92,1252.91,9.35,13.65,335.23,2323.94,8724.87,1.08,44.35,314.41,2388.1,8065.71,9.2212,0.02,366,2324,100.0,24.47,14.6724
2000-05-20 00:00:26,445.0,549.18,1348.02,1123.92,3.91,5.72,138.44,2211.99,8324.44,1.02,41.95,130.56,2388.11,8082.76,9.314,0.02,333,2212,100.0,10.57,6.336
2000-05-21 00:00:26,462.54,536.92,1263.87,1050.06,7.05,9.02,175.31,1915.36,8016.4,0.94,36.52,164.32,2028.27,7873.46,10.8553,0.02,308,1915,84.93,14.35,8.6106
2000-05-22 00:00:26,445.0,549.62,1349.94,1119.84,3.91,5.72,139.66,2211.88,8321.12,1.02,41.77,130.94,2388.02,8087.53,9.3631,0.02,331,2212,100.0,10.56,6.2935
2000-05-23 00:00:26,445.0,549.88,1352.19,1122.24,3.91,5.72,138.98,2211.94,8332.07,1.02,42.04,131.0,2388.02,8085.15,9.3222,0.02,330,2212,100.0,10.63,6.3589
2000-05-24 00:00:26,445.0,549.21,1351.42,1127.75,3.91,5.71,138.9,2211.9,8326.64,1.02,42.12,130.45,2388.0,8077.13,9.3611,0.02,330,2212,100.0,10.75,6.3766
2000-05-25 00:00:26,449.44,555.75,1372.56,1132.74,5.48,8.0,194.15,2223.0,8349.02,1.02,41.78,183.54,2388.09,8074.23,9.301,0.02,333,2223,100.0,14.98,8.9361
2000-05-26 00:00:26,491.19,607.18,1478.37,1247.58,9.35,13.66,335.25,2323.94,8720.84,1.07,44.11,314.93,2388.06,8063.16,9.1659,0.02,367,2324,100.0,24.54,14.7184
2000-05-27 00:00:26,489.05,604.82,1496.63,1300.79,10.52,15.49,394.28,2318.88,8781.75,1.26,45.38,371.73,2388.09,8136.39,8.6384,0.03,367,2319,100.0,28.63,17.1795
2000-05-28 00:00:26,489.05,604.37,1487.63,1305.34,10.52,15.49,394.65,2318.88,8777.73,1.26,45.27,371.8,2388.09,8134.32,8.6627,0.03,368,2319,100.0,28.62,17.1594
2000-05-29 00:00:26,445.0,549.24,1348.5,1126.14,3.91,5.71,138.89,2211.96,8320.55,1.02,41.93,130.7,2388.03,8088.76,9.3173,0.02,329,2212,100.0,10.74,6.3909
2000-05-30 00:00:26,518.67,642.66,1585.68,1407.41,14.62,21.61,553.49,2388.05,9052.29,1.3,47.36,521.79,2388.02,8137.24,8.4122,0.03,391,2388,100.0,38.89,23.1948
2000-05-31 00:00:26,491.19,607.12,1483.85,1244.42,9.35,13.65,334.83,2323.95,8724.38,1.08,44.44,315.35,2388.07,8065.61,9.1972,0.02,364,2324,100.0,24.58,14.7423
2000-06-01 00:00:26,518.67,641.89,1584.31,1402.77,14.62,21.61,553.32,2388.05,9061.64,1.3,47.5,521.67,2388.09,8138.78,8.4094,0.03,393,2388,100.0,38.9,23.4076
2000-06-02 00:00:26,445.0,549.71,1357.2,1118.03,3.91,5.71,138.48,2211.93,8324.87,1.02,41.67,131.02,2388.08,8092.36,9.3353,0.02,330,2212,100.0,10.46,6.454
2000-06-03 00:00:26,462.54,536.62,1256.75,1044.46,7.05,9.03,175.55,1915.44,8010.5,0.94,36.62,165.36,2028.29,7875.7,10.8498,0.02,306,1915,84.93,14.25,8.7354
2000-06-04 00:00:26,445.0,549.13,1352.32,1121.47,3.91,5.71,138.36,2211.92,8325.87,1.02,41.9,130.43,2388.05,8084.59,9.3562,0.02,331,2212,100.0,10.58,6.4206
2000-06-05 00:00:26,445.0,549.46,1352.2,1129.3,3.91,5.72,138.1,2211.93,8324.0,1.02,41.85,130.64,2388.05,8088.32,9.3633,0.02,331,2212,100.0,10.64,6.2994
2000-06-06 00:00:26,462.54,536.59,1262.8,1044.33,7.05,9.03,175.38,1915.41,8007.02,0.94,36.64,165.25,2028.34,7873.76,10.8921,0.02,307,1915,84.93,14.33,8.612
2000-06-07 00:00:26,445.0,548.88,1351.98,1121.09,3.91,5.72,138.88,2211.95,8324.95,1.02,41.95,131.03,2388.06,8089.66,9.3991,0.02,329,2212,100.0,10.6,6.4174
2000-06-08 00:00:26,445.0,549.0,1350.28,1125.13,3.91,5.71,138.88,2211.96,8323.41,1.02,41.86,130.83,2388.02,8088.67,9.3787,0.02,331,2212,100.0,10.61,6.4177
2000-06-09 00:00:26,449.44,555.8,1365.13,1130.06,5.48,8.0,194.87,2223.0,8344.34,1.02,42.02,183.36,2388.09,8064.98,9.2836,0.02,333,2223,100.0,14.81,9.0095
2000-06-10 00:00:26,491.19,607.04,1481.59,1248.08,9.35,13.66,334.97,2323.96,8730.99,1.07,44.19,315.03,2388.08,8065.29,9.1753,0.02,364,2324,100.0,24.41,14.7227
2000-06-11 00:00:26,518.67,642.54,1585.44,1405.49,14.62,21.61,553.87,2388.04,9063.29,1.3,47.37,521.87,2388.02,8137.32,8.4138,0.03,393,2388,100.0,38.88,23.456
2000-06-12 00:00:26,462.54,536.25,1254.28,1044.65,7.05,9.02,176.61,1915.42,8007.46,0.94,36.7,164.73,2028.2,7877.78,10.9008,0.02,307,1915,84.93,14.38,8.6086
2000-06-13 00:00:26,449.44,555.86,1364.62,1120.93,5.48,8.0,194.72,2222.97,8352.07,1.02,41.74,183.51,2388.18,8064.72,9.3008,0.02,333,2223,100.0,14.94,8.9937
2000-06-14 00:00:26,445.0,549.36,1348.68,1121.96,3.91,5.72,138.96,2212.01,8319.48,1.02,41.89,131.2,2388.0,8085.41,9.373,0.02,331,2212,100.0,10.51,6.466
2000-06-15 00:00:26,462.54,536.33,1251.56,1040.25,7.05,9.03,176.42,1915.35,8014.76,0.94,36.43,164.73,2028.25,7877.3,10.8781,0.02,306,1915,84.93,14.41,8.4738
2000-06-16 00:00:26,449.44,555.24,1358.47,1126.87,5.48,8.0,195.37,2222.97,8347.4,1.02,41.74,183.84,2388.03,8070.47,9.3195,0.02,335,2223,100.0,14.74,8.9703
2000-06-17 00:00:26,489.05,604.98,1500.08,1301.84,10.52,15.49,395.22,2318.9,8782.1,1.26,45.25,371.5,2388.05,8131.57,8.6481,0.03,369,2319,100.0,28.87,17.1902
2000-06-18 00:00:26,518.67,641.9,1580.78,1401.22,14.62,21.61,554.45,2388.07,9065.44,1.3,47.46,521.86,2388.08,8143.27,8.4386,0.03,393,2388,100.0,38.98,23.3434
2000-06-19 00:00:26,491.19,607.29,1488.58,1246.17,9.35,13.65,333.5,2323.96,8727.31,1.08,44.22,314.91,2388.1,8065.07,9.2184,0.02,366,2324,100.0,24.45,14.766
2000-06-20 00:00:26,462.54,536.63,1259.5,1051.24,7.05,9.03,175.77,1915.38,8009.91,0.94,36.68,164.6,2028.24,7875.7,10.903,0.02,307,1915,84.93,14.25,8.5564
2000-06-21 00:00:26,445.0,550.14,1349.09,1128.44,3.91,5.72,139.44,2211.94,8329.19,1.02,41.87,130.67,2388.03,8085.4,9.3709,0.02,331,2212,100.0,10.48,6.439
2000-06-22 00:00:26,518.67,642.3,1587.1,1407.1,14.62,21.61,553.38,2388.04,9059.73,1.3,47.47,521.74,2388.07,8140.73,8.4058,0.03,391,2388,100.0,38.81,23.3378
2000-06-23 00:00:26,445.0,549.72,1348.64,1126.56,3.91,5.71,139.01,2211.9,8325.75,1.02,42.04,130.41,2388.05,8082.73,9.3543,0.02,330,2212,100.0,10.63,6.4333
2000-06-24 00:00:26,491.19,607.25,1484.97,1245.75,9.35,13.65,335.12,2323.9,8731.98,1.08,44.34,315.36,2388.09,8062.59,9.1741,0.02,365,2324,100.0,24.58,14.6565
2000-06-25 00:00:26,491.19,607.22,1491.45,1244.83,9.35,13.65,334.77,2323.95,8727.03,1.08,44.31,315.11,2388.12,8062.29,9.239,0.02,364,2324,100.0,24.34,14.6312
2000-06-26 00:00:26,489.05,604.88,1498.6,1301.76,10.52,15.49,394.59,2318.86,8780.51,1.26,45.37,371.94,2388.09,8129.49,8.6055,0.03,370,2319,100.0,28.64,17.2124
2000-06-27 00:00:26,445.0,549.82,1352.57,1123.37,3.91,5.72,138.6,2211.94,8317.38,1.02,42.08,131.02,2388.07,8083.99,9.3464,0.02,330,2212,100.0,10.72,6.4053
2000-06-28 00:00:26,491.19,606.81,1482.04,1248.94,9.35,13.65,335.03,2324.0,8721.54,1.08,44.2,315.23,2388.08,8057.63,9.1911,0.02,366,2324,100.0,24.59,14.7238
2000-06-29 00:00:26,518.67,642.36,1595.61,1397.25,14.62,21.61,554.28,2388.1,9055.4,1.3,47.28,522.31,2388.14,8139.39,8.4277,0.03,392,2388,100.0,38.71,23.2869
2000-06-30 00:00:26,445.0,549.35,1349.47,1118.79,3.91,5.71,138.9,2211.91,8322.94,1.02,41.93,131.02,2387.99,8096.35,9.3537,0.02,329,2212,100.0,10.64,6.3809
2000-07-01 00:00:26,489.05,604.47,1502.26,1306.91,10.52,15.49,394.34,2318.92,8778.62,1.26,45.33,371.52,2388.11,8127.91,8.6207,0.03,367,2319,100.0,28.61,17.0337
2000-07-02 00:00:26,445.0,550.34,1356.04,1125.15,3.91,5.72,138.76,2211.9,8324.68,1.02,42.13,130.62,2388.07,8085.37,9.3635,0.02,331,2212,100.0,10.72,6.4136
2000-07-03 00:00:26,518.67,642.71,1588.91,1403.4,14.62,21.61,553.55,2388.1,9059.11,1.3,47.48,521.77,2388.06,8136.61,8.4333,0.03,392,2388,100.0,38.8,23.3382
