Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-05-19 00:01:07,491.19,606.86,1484.72,1239.94,9.35,13.65,335.37,2323.92,8723.05,1.08,44.08,315.11,2387.99,8056.98,9.1687,0.02,365,2324,100.0,24.56,14.8199
2000-05-20 00:01:07,445.0,549.73,1344.05,1126.17,3.91,5.71,138.91,2211.88,8325.03,1.02,41.75,131.92,2387.94,8088.64,9.3088,0.02,329,2212,100.0,10.86,6.4873
2000-05-21 00:01:07,491.19,606.91,1481.1,1246.51,9.35,13.65,335.75,2323.92,8720.37,1.08,44.01,315.33,2388.05,8055.84,9.1961,0.02,364,2324,100.0,24.53,14.7981
2000-05-22 00:01:07,445.0,549.41,1353.31,1117.03,3.91,5.71,138.33,2211.91,8314.5,1.02,41.75,131.08,2387.95,8080.42,9.2923,0.02,331,2212,100.0,10.65,6.3347
2000-05-23 00:01:07,445.0,549.7,1347.52,1125.51,3.91,5.72,139.0,2211.86,8311.72,1.02,41.9,131.14,2387.98,8078.64,9.3269,0.02,328,2212,100.0,10.6,6.3966
2000-05-24 00:01:07,445.0,549.65,1345.37,1124.75,3.91,5.71,139.34,2211.81,8315.4,1.02,41.99,130.79,2387.97,8081.47,9.3348,0.02,330,2212,100.0,10.66,6.3914
2000-05-25 00:01:07,518.67,641.82,1586.23,1393.37,14.62,21.61,554.01,2388.05,9052.88,1.3,47.23,522.51,2388.07,8130.92,8.3964,0.03,393,2388,100.0,38.99,23.4734
2000-05-26 00:01:07,489.05,604.74,1497.6,1304.09,10.52,15.49,395.38,2318.82,8774.86,1.26,45.14,371.7,2388.07,8133.17,8.6262,0.03,368,2319,100.0,28.53,17.1369
2000-05-27 00:01:07,489.05,604.28,1495.73,1291.44,10.52,15.49,395.63,2318.82,8778.43,1.26,45.21,372.44,2388.12,8128.82,8.6182,0.03,368,2319,100.0,28.71,17.1859
2000-05-28 00:01:07,518.67,642.15,1589.84,1397.17,14.62,21.61,554.24,2388.02,9048.59,1.3,47.26,522.0,2388.05,8134.62,8.4161,0.03,391,2388,100.0,39.09,23.4482
2000-05-29 00:01:07,445.0,548.89,1339.62,1119.57,3.91,5.71,138.58,2211.83,8326.62,1.02,41.89,131.12,2387.9,8083.78,9.3516,0.02,331,2212,100.0,10.53,6.3872
2000-05-30 00:01:07,491.19,606.88,1480.8,1249.85,9.35,13.65,334.68,2323.91,8720.82,1.08,44.09,315.15,2388.02,8062.03,9.2191,0.02,362,2324,100.0,24.59,14.7343
2000-05-31 00:01:07,518.67,642.26,1584.67,1399.39,14.62,21.6,554.91,2387.98,9052.09,1.3,47.22,522.38,2388.06,8140.08,8.4077,0.03,391,2388,100.0,38.88,23.3346
2000-06-01 00:01:07,491.19,607.44,1477.09,1240.95,9.35,13.65,335.02,2323.85,8721.09,1.08,44.11,315.49,2388.01,8058.99,9.1603,0.02,363,2324,100.0,24.4,14.7732
