Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-01-02 00:01:57,462.54,536.03,1264.47,1046.66,7.05,9.03,175.35,1915.45,8005.1,0.94,36.85,165.43,2028.31,7872.51,10.888,0.02,307,1915,84.93,14.31,8.5695
2000-01-03 00:01:57,449.44,555.9,1366.37,1121.37,5.48,8.0,194.22,2223.05,8352.92,1.02,41.82,183.65,2388.12,8073.26,9.2991,0.02,333,2223,100.0,14.86,8.9007
2000-01-04 00:01:57,445.0,549.19,1354.65,1122.8,3.91,5.71,139.02,2212.08,8328.4,1.02,41.89,130.93,2388.11,8089.63,9.333,0.02,330,2212,100.0,10.61,6.2884
2000-01-05 00:01:57,489.05,604.83,1502.33,1310.26,10.52,15.49,394.66,2318.86,8782.33,1.26,45.28,371.69,2388.17,8137.78,8.6456,0.03,368,2319,100.0,28.68,17.2823
2000-01-06 00:01:57,449.44,555.81,1364.58,1128.91,5.48,8.0,193.83,2223.04,8347.6,1.02,41.91,182.95,2388.14,8079.06,9.3232,0.02,333,2223,100.0,14.73,8.8915
2000-01-07 00:01:57,449.44,555.88,1365.76,1128.09,5.48,8.0,194.97,2223.06,8353.97,1.02,41.95,183.25,2388.1,8072.8,9.3345,0.02,334,2223,100.0,15.03,8.887
2000-01-08 00:01:57,449.44,555.35,1364.41,1120.74,5.48,8.0,194.44,2223.08,8358.21,1.02,41.93,183.14,2388.13,8080.15,9.2908,0.02,333,2223,100.0,14.72,8.8828
2000-01-09 00:01:57,449.44,555.37,1368.54,1121.12,5.48,8.0,194.43,2223.13,8361.7,1.02,41.84,182.75,2388.16,8077.37,9.321,0.02,333,2223,100.0,14.87,8.8672
2000-01-10 00:01:57,518.67,642.37,1589.63,1399.8,14.62,21.61,554.35,2388.08,9065.25,1.3,47.46,521.68,2388.03,8136.03,8.4474,0.03,392,2388,100.0,38.9,23.3944
2000-01-11 00:01:57,445.0,549.47,1353.43,1133.44,3.91,5.71,138.51,2212.03,8328.72,1.02,41.89,131.24,2388.15,8097.31,9.3432,0.02,330,2212,100.0,10.78,6.4604
2000-01-12 00:01:57,449.44,555.16,1368.51,1122.11,5.48,8.0,195.23,2223.04,8359.36,1.02,41.59,182.84,2388.19,8074.25,9.3082,0.02,332,2223,100.0,14.9,8.9299
2000-01-13 00:01:57,518.67,642.27,1595.0,1403.24,14.62,21.61,554.82,2388.04,9063.69,1.3,47.34,521.91,2388.06,8144.03,8.3682,0.03,392,2388,100.0,38.99,23.4376
2000-01-14 00:01:57,491.19,607.46,1470.84,1250.65,9.35,13.66,334.49,2323.95,8723.91,1.08,44.2,315.16,2388.05,8064.02,9.2214,0.02,367,2324,100.0,24.66,14.6334
2000-01-15 00:01:57,489.05,604.77,1496.83,1303.55,10.52,15.49,394.5,2318.91,8777.48,1.26,45.12,371.69,2388.11,8135.37,8.594,0.03,370,2319,100.0,28.57,17.1006
2000-01-16 00:01:57,449.44,555.17,1372.61,1127.38,5.48,8.0,194.16,2223.08,8349.82,1.02,41.91,183.27,2388.19,8072.7,9.3248,0.02,332,2223,100.0,14.86,8.9348
2000-01-17 00:01:57,462.54,537.42,1261.71,1051.02,7.05,9.02,175.93,1915.38,8016.71,0.94,36.69,164.88,2028.35,7877.57,10.9227,0.02,306,1915,84.93,14.36,8.5914
2000-01-18 00:01:57,518.67,641.86,1581.48,1401.23,14.62,21.61,553.91,2388.02,9063.12,1.3,47.33,522.43,2388.07,8143.52,8.4122,0.03,393,2388,100.0,38.93,23.4226
2000-01-19 00:01:57,445.0,549.61,1356.92,1121.59,3.91,5.71,138.92,2212.0,8328.02,1.02,41.78,131.28,2388.1,8088.18,9.3135,0.02,331,2212,100.0,10.5,6.3874
2000-01-20 00:01:57,462.54,536.31,1258.33,1042.46,7.05,9.03,175.16,1915.47,8018.83,0.94,36.62,164.2,2028.28,7880.24,10.8875,0.02,308,1915,84.93,14.46,8.5791
2000-01-21 00:01:57,518.67,642.07,1582.67,1397.29,14.62,21.61,553.75,2388.05,9057.26,1.3,47.47,521.8,2388.08,8145.0,8.4196,0.03,392,2388,100.0,39.09,23.3316
2000-01-22 00:01:57,449.44,555.45,1361.86,1130.87,5.48,8.0,194.68,2222.98,8351.01,1.02,41.84,183.04,2388.18,8070.87,9.3077,0.02,333,2223,100.0,14.77,8.9959
2000-01-23 00:01:57,449.44,556.07,1352.91,1125.02,5.48,8.0,194.15,2223.05,8355.9,1.02,41.91,183.14,2388.18,8070.92,9.3427,0.02,332,2223,100.0,14.8,8.8659
2000-01-24 00:01:57,449.44,555.73,1366.51,1127.34,5.48,8.0,193.25,2223.05,8357.33,1.02,41.96,182.83,2388.16,8070.83,9.2967,0.02,334,2223,100.0,14.92,8.9127
2000-01-25 00:01:57,462.54,536.85,1258.24,1051.67,7.05,9.03,175.38,1915.41,8015.36,0.94,36.69,164.31,2028.31,7879.15,10.9276,0.02,306,1915,84.93,14.42,8.505
2000-01-26 00:01:57,518.67,641.94,1590.61,1404.91,14.62,21.61,554.47,2388.0,9068.83,1.3,47.22,521.73,2388.07,8142.63,8.449,0.03,393,2388,100.0,38.89,23.2962
2000-01-27 00:01:57,445.0,549.7,1348.97,1126.19,3.91,5.71,138.69,2212.0,8324.36,1.02,41.89,130.38,2388.03,8090.8,9.3097,0.02,330,2212,100.0,10.62,6.4306
2000-01-28 00:01:57,449.44,555.13,1363.07,1124.9,5.48,8.0,194.79,2223.07,8360.5,1.02,41.67,183.22,2388.16,8074.58,9.2948,0.02,333,2223,100.0,14.84,8.9435
2000-01-29 00:01:57,445.0,549.41,1356.94,1119.7,3.91,5.71,138.66,2212.02,8321.07,1.02,42.08,131.52,2388.1,8092.4,9.3056,0.02,329,2212,100.0,10.49,6.3798
2000-01-30 00:01:57,489.05,604.56,1499.92,1308.67,10.52,15.49,394.85,2318.9,8792.61,1.26,45.51,371.99,2388.08,8141.24,8.6462,0.03,369,2319,100.0,28.49,17.1921
2000-01-31 00:01:57,518.67,641.93,1593.41,1399.09,14.62,21.61,553.85,2388.04,9055.45,1.3,47.46,522.08,2388.04,8139.24,8.4263,0.03,394,2388,100.0,38.94,23.4258
2000-02-01 00:01:57,489.05,604.56,1496.63,1306.89,10.52,15.49,395.26,2318.94,8788.02,1.26,45.26,371.66,2388.07,8139.48,8.6453,0.03,369,2319,100.0,28.72,17.2036
2000-02-02 00:01:57,489.05,604.64,1503.4,1301.65,10.52,15.49,395.39,2318.91,8789.12,1.26,45.43,371.3,2388.09,8132.7,8.6173,0.03,370,2319,100.0,28.55,17.1206
2000-02-03 00:01:57,445.0,548.98,1347.97,1131.24,3.91,5.72,139.13,2211.94,8325.31,1.02,42.04,130.68,2388.07,8086.15,9.3342,0.02,330,2212,100.0,10.67,6.383
2000-02-04 00:01:57,462.54,536.53,1272.34,1038.44,7.05,9.03,176.0,1915.42,8012.43,0.94,36.65,164.35,2028.3,7873.19,10.9208,0.02,306,1915,84.93,14.34,8.5538
2000-02-05 00:01:57,489.05,604.73,1500.37,1302.29,10.52,15.49,394.85,2318.93,8782.6,1.26,45.32,371.75,2388.1,8137.21,8.6612,0.03,369,2319,100.0,28.38,17.1072
2000-02-06 00:01:57,449.44,555.65,1367.54,1132.18,5.48,8.0,194.85,2223.02,8352.62,1.02,41.67,183.91,2388.13,8071.14,9.2903,0.02,336,2223,100.0,14.95,8.8141
2000-02-07 00:01:57,445.0,549.28,1349.37,1124.01,3.91,5.72,138.57,2211.95,8338.7,1.02,42.16,130.5,2388.13,8091.77,9.3487,0.02,330,2212,100.0,10.55,6.3907
2000-02-08 00:01:57,491.19,607.0,1475.68,1253.14,9.35,13.65,334.3,2324.02,8725.61,1.08,44.19,314.92,2388.13,8066.23,9.2069,0.02,364,2324,100.0,24.47,14.731
2000-02-09 00:01:57,445.0,549.94,1346.06,1126.92,3.91,5.72,138.99,2211.95,8325.09,1.02,42.06,131.09,2388.09,8089.45,9.3775,0.02,332,2212,100.0,10.51,6.4646
2000-02-10 00:01:57,518.67,642.29,1584.29,1401.66,14.62,21.61,553.76,2388.08,9064.74,1.3,47.39,521.53,2388.09,8141.74,8.4543,0.03,393,2388,100.0,38.85,23.3166
2000-02-11 00:01:57,491.19,607.39,1482.08,1247.38,9.35,13.65,335.17,2323.97,8733.62,1.07,44.3,315.37,2388.06,8069.88,9.2607,0.02,364,2324,100.0,24.48,14.7601
2000-02-12 00:01:57,491.19,607.26,1485.89,1252.69,9.35,13.65,334.77,2324.01,8726.87,1.08,44.37,315.3,2388.08,8065.75,9.2202,0.02,366,2324,100.0,24.39,14.6701
2000-02-13 00:01:57,491.19,607.55,1485.92,1245.46,9.35,13.65,334.33,2323.97,8728.96,1.08,44.52,314.96,2388.08,8063.82,9.1827,0.02,365,2324,100.0,24.55,14.6435
2000-02-14 00:01:57,449.44,555.95,1369.26,1127.45,5.48,8.0,194.33,2223.07,8357.52,1.02,41.9,183.08,2388.19,8071.87,9.3167,0.02,334,2223,100.0,14.7,8.9564
2000-02-15 00:01:57,462.54,537.14,1260.89,1050.55,7.05,9.03,175.22,1915.45,8015.78,0.94,36.57,164.42,2028.32,7882.83,10.9199,0.02,307,1915,84.93,14.25,8.4508
2000-02-16 00:01:57,462.54,536.7,1261.16,1044.64,7.05,9.03,176.22,1915.45,8021.78,0.94,36.67,164.71,2028.35,7879.02,10.8429,0.02,306,1915,84.93,14.27,8.6739
2000-02-17 00:01:57,445.0,549.72,1350.89,1129.57,3.91,5.72,138.3,2211.99,8328.52,1.02,42.15,130.6,2388.05,8088.03,9.3664,0.02,331,2212,100.0,10.62,6.3889
2000-02-18 00:01:57,489.05,605.04,1496.39,1306.99,10.52,15.49,394.57,2318.85,8784.88,1.26,45.5,371.73,2388.12,8135.33,8.6539,0.03,368,2319,100.0,28.86,17.2148
2000-02-19 00:01:57,462.54,535.95,1258.27,1045.46,7.05,9.03,175.61,1915.4,8019.37,0.94,36.65,164.47,2028.26,7876.16,10.8706,0.02,307,1915,84.93,14.08,8.6909
2000-02-20 00:01:57,449.44,555.74,1361.93,1122.85,5.48,8.0,195.03,2223.02,8354.15,1.02,41.67,183.37,2388.17,8064.95,9.3047,0.02,334,2223,100.0,14.82,8.8346
2000-02-21 00:01:57,449.44,555.72,1357.94,1128.11,5.48,8.0,194.57,2223.02,8358.38,1.02,41.75,183.2,2388.13,8072.83,9.3118,0.02,334,2223,100.0,14.9,8.8911
2000-02-22 00:01:57,518.67,642.31,1584.53,1403.42,14.62,21.61,554.3,2388.07,9062.1,1.3,47.48,521.71,2388.05,8136.66,8.4416,0.03,393,2388,100.0,38.78,23.3211
2000-02-23 00:01:57,445.0,549.01,1355.05,1117.09,3.91,5.72,138.33,2211.97,8334.5,1.02,42.0,130.29,2388.08,8090.31,9.3512,0.02,330,2212,100.0,10.68,6.4
2000-02-24 00:01:57,491.19,607.63,1491.17,1255.91,9.35,13.65,335.2,2323.97,8721.33,1.08,44.39,315.04,2388.14,8063.93,9.214,0.02,363,2324,100.0,24.51,14.6734
2000-02-25 00:01:57,518.67,642.72,1591.15,1398.38,14.62,21.61,553.61,2388.08,9062.13,1.3,47.46,521.75,2388.09,8136.25,8.4354,0.03,392,2388,100.0,39.02,23.3916
2000-02-26 00:01:57,462.54,537.16,1257.8,1051.06,7.05,9.03,175.88,1915.36,8017.52,0.94,36.81,164.61,2028.19,7875.86,10.9363,0.02,307,1915,84.93,14.27,8.5174
