Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-04-15 00:02:46,445.0,549.45,1352.56,1130.04,3.91,5.71,138.64,2211.71,8318.77,1.02,42.19,130.68,2387.8,8073.23,9.3726,0.02,331,2212,100.0,10.57,6.345
2000-04-16 00:02:46,518.67,642.72,1590.85,1401.63,14.62,21.61,553.41,2388.13,9047.49,1.3,47.64,521.27,2388.13,8122.87,8.4581,0.03,393,2388,100.0,38.75,23.2376
2000-04-17 00:02:46,518.67,643.33,1585.93,1405.86,14.62,21.61,552.22,2388.16,9053.73,1.3,47.68,521.27,2388.08,8128.02,8.4624,0.03,393,2388,100.0,38.81,23.2783
2000-04-18 00:02:46,518.67,642.67,1587.67,1402.64,14.62,21.61,553.62,2388.13,9052.98,1.3,47.78,521.34,2388.13,8129.63,8.4257,0.03,393,2388,100.0,38.75,23.2467
2000-04-19 00:02:46,489.05,605.31,1503.29,1314.61,10.52,15.49,394.53,2319.01,8769.25,1.26,45.57,371.56,2388.21,8119.69,8.6593,0.03,371,2319,100.0,28.57,17.0592
2000-04-20 00:02:46,445.0,549.92,1352.11,1132.43,3.91,5.71,138.93,2211.76,8318.22,1.02,42.2,130.33,2387.79,8075.16,9.3741,0.02,330,2212,100.0,10.49,6.2628
2000-04-21 00:02:46,518.67,642.85,1590.75,1408.97,14.62,21.61,553.14,2388.12,9051.54,1.3,47.48,521.38,2388.1,8130.32,8.4328,0.03,393,2388,100.0,38.82,23.2703
2000-04-22 00:02:46,449.44,556.02,1365.75,1131.28,5.48,8.0,193.81,2222.86,8348.58,1.02,42.04,183.07,2387.94,8064.52,9.3553,0.02,335,2223,100.0,14.77,8.9238
2000-04-23 00:02:46,489.05,604.92,1506.94,1318.02,10.52,15.49,394.66,2319.0,8775.0,1.26,45.7,371.52,2388.15,8126.35,8.6708,0.03,371,2319,100.0,28.59,17.0605
2000-04-24 00:02:46,518.67,642.84,1594.01,1414.79,14.62,21.61,552.93,2388.15,9056.42,1.3,47.6,521.17,2388.1,8127.77,8.4437,0.03,392,2388,100.0,38.88,23.3589
2000-04-25 00:02:46,489.05,604.92,1500.84,1305.3,10.52,15.49,393.43,2319.02,8776.28,1.26,45.67,371.73,2388.26,8130.34,8.6758,0.03,370,2319,100.0,28.49,17.0899
2000-04-26 00:02:46,462.54,536.21,1268.06,1046.2,7.05,9.03,175.08,1915.28,8013.68,0.94,36.79,164.23,2028.15,7869.66,10.9162,0.02,307,1915,84.93,14.34,8.5702
2000-04-27 00:02:46,491.19,607.71,1486.66,1254.78,9.35,13.66,334.42,2323.95,8730.34,1.07,44.6,314.57,2388.13,8049.86,9.2637,0.03,365,2324,100.0,24.53,14.6653
2000-04-28 00:02:46,449.44,556.05,1375.55,1129.65,5.48,8.0,194.49,2222.87,8344.03,1.02,42.12,182.76,2387.9,8060.93,9.3692,0.02,333,2223,100.0,14.75,8.8386
2000-04-29 00:02:46,491.19,608.06,1486.85,1253.42,9.35,13.65,334.64,2324.0,8712.14,1.08,44.53,314.76,2388.12,8060.8,9.2118,0.02,365,2324,100.0,24.34,14.801
2000-04-30 00:02:46,518.67,642.53,1582.03,1406.59,14.62,21.61,553.25,2388.13,9047.23,1.3,47.35,521.12,2388.11,8129.01,8.4271,0.03,392,2388,100.0,38.89,23.3232
2000-05-01 00:02:46,491.19,607.65,1488.48,1258.59,9.35,13.66,333.94,2323.99,8721.24,1.07,44.56,315.28,2388.09,8051.23,9.2436,0.03,365,2324,100.0,24.41,14.6629
2000-05-02 00:02:46,489.05,604.57,1498.28,1308.26,10.52,15.49,393.58,2318.91,8766.26,1.26,45.6,370.64,2388.17,8123.55,8.6567,0.03,369,2319,100.0,28.45,17.2317
2000-05-03 00:02:46,462.54,536.76,1260.8,1045.22,7.05,9.03,174.85,1915.21,7997.69,0.94,36.78,164.72,2028.18,7873.77,10.9221,0.02,308,1915,84.93,14.24,8.5811
2000-05-04 00:02:46,445.0,549.93,1357.77,1128.72,3.91,5.72,139.01,2211.76,8320.5,1.02,42.08,130.59,2387.89,8078.55,9.3757,0.02,331,2212,100.0,10.46,6.3053
2000-05-05 00:02:46,445.0,549.64,1358.63,1130.39,3.91,5.72,138.09,2211.73,8321.13,1.02,42.24,130.32,2387.83,8079.66,9.409,0.02,330,2212,100.0,10.82,6.261
2000-05-06 00:02:46,462.54,536.74,1260.4,1055.92,7.05,9.03,175.53,1915.19,8001.27,0.94,37.0,164.28,2028.18,7873.84,10.926,0.02,307,1915,84.93,14.2,8.534
2000-05-07 00:02:46,445.0,549.97,1346.26,1128.61,3.91,5.71,139.12,2211.78,8317.89,1.02,42.15,129.99,2387.8,8077.52,9.3672,0.02,332,2212,100.0,10.62,6.302
2000-05-08 00:02:46,518.67,642.94,1593.97,1412.91,14.62,21.61,553.25,2388.14,9053.81,1.3,47.53,521.02,2388.09,8135.93,8.4608,0.03,394,2388,100.0,38.68,23.2402
2000-05-09 00:02:46,449.44,555.81,1369.98,1124.92,5.48,8.0,193.85,2222.82,8338.51,1.02,42.04,183.26,2387.91,8060.13,9.3445,0.02,335,2223,100.0,14.77,8.823
2000-05-10 00:02:46,445.0,549.23,1349.33,1129.31,3.91,5.71,138.62,2211.76,8320.71,1.02,42.3,130.86,2387.86,8074.14,9.3756,0.02,330,2212,100.0,10.51,6.3994
2000-05-11 00:02:46,449.44,556.27,1365.38,1130.45,5.48,8.0,194.47,2222.84,8348.46,1.02,41.92,183.26,2387.96,8059.14,9.3336,0.02,336,2223,100.0,14.71,8.8945
2000-05-12 00:02:46,491.19,606.68,1488.89,1258.34,9.35,13.66,334.18,2323.98,8717.72,1.08,44.54,314.48,2388.13,8056.0,9.2454,0.03,365,2324,100.0,24.46,14.7361
2000-05-13 00:02:46,445.0,549.55,1355.52,1121.54,3.91,5.72,137.67,2211.69,8318.6,1.02,42.32,130.3,2387.84,8080.19,9.4004,0.02,330,2212,100.0,10.69,6.3927
2000-05-14 00:02:46,445.0,549.52,1351.29,1126.17,3.91,5.71,137.81,2211.77,8317.37,1.02,42.15,130.91,2387.81,8078.37,9.3899,0.02,332,2212,100.0,10.65,6.4064
2000-05-15 00:02:46,445.0,550.25,1361.12,1128.69,3.91,5.71,138.43,2211.84,8310.95,1.02,42.3,130.5,2387.79,8078.6,9.3958,0.02,330,2212,100.0,10.48,6.315
2000-05-16 00:02:46,449.44,555.83,1367.56,1128.75,5.48,8.0,194.8,2222.86,8346.73,1.02,41.87,182.63,2387.95,8057.22,9.3314,0.02,335,2223,100.0,14.96,8.7748
2000-05-17 00:02:46,518.67,642.74,1587.47,1409.42,14.62,21.61,553.53,2388.13,9045.45,1.3,47.67,521.45,2388.1,8133.1,8.4702,0.03,394,2388,100.0,38.89,23.4528
2000-05-18 00:02:46,489.05,605.05,1498.33,1306.25,10.52,15.49,394.45,2318.93,8775.82,1.26,45.5,371.52,2388.22,8129.03,8.6803,0.03,369,2319,100.0,28.26,17.0698
2000-05-19 00:02:46,491.19,608.06,1484.79,1255.77,9.35,13.66,334.08,2323.97,8708.06,1.07,44.6,314.55,2388.14,8055.9,9.2046,0.02,365,2324,100.0,24.53,14.751
2000-05-20 00:02:46,449.44,555.97,1370.19,1125.19,5.48,8.0,193.52,2222.8,8340.61,1.02,42.16,183.34,2387.96,8054.47,9.3549,0.02,335,2223,100.0,14.63,8.9774
2000-05-21 00:02:46,445.0,549.4,1350.82,1133.11,3.91,5.71,137.94,2211.7,8322.76,1.02,42.15,130.46,2387.84,8076.24,9.4215,0.02,332,2212,100.0,10.54,6.4413
2000-05-22 00:02:46,489.05,605.39,1502.66,1311.21,10.52,15.49,394.14,2318.95,8774.61,1.26,45.51,371.28,2388.14,8127.93,8.6353,0.03,372,2319,100.0,28.45,17.1571
2000-05-23 00:02:46,445.0,549.98,1358.31,1122.86,3.91,5.72,138.55,2211.83,8313.77,1.02,42.09,130.17,2387.73,8077.37,9.4273,0.02,331,2212,100.0,10.62,6.4121
2000-05-24 00:02:46,445.0,549.51,1355.33,1131.94,3.91,5.72,138.58,2211.72,8311.51,1.02,42.32,130.48,2387.81,8079.01,9.4011,0.02,331,2212,100.0,10.5,6.3521
2000-05-25 00:02:46,462.54,536.78,1270.51,1046.24,7.05,9.03,175.53,1915.26,7998.94,0.94,36.91,164.28,2028.09,7870.94,10.9221,0.02,307,1915,84.93,14.34,8.5512
2000-05-26 00:02:46,491.19,607.4,1492.27,1258.6,9.35,13.66,334.53,2324.0,8715.24,1.08,44.55,314.2,2388.1,8057.3,9.2817,0.02,366,2324,100.0,24.48,14.7228
2000-05-27 00:02:46,462.54,536.21,1262.94,1053.71,7.05,9.03,174.91,1915.17,8006.57,0.94,36.88,164.94,2028.14,7872.06,10.9001,0.02,308,1915,84.93,14.15,8.5313
2000-05-28 00:02:46,462.54,536.97,1261.21,1047.74,7.05,9.03,175.4,1915.23,8005.92,0.94,36.85,164.58,2028.13,7871.23,10.9337,0.02,308,1915,84.93,14.19,8.3891
2000-05-29 00:02:46,449.44,556.15,1361.66,1136.84,5.48,8.0,194.29,2222.82,8355.93,1.02,42.13,182.56,2387.96,8061.52,9.3339,0.02,334,2223,100.0,14.98,8.981
2000-05-30 00:02:46,445.0,550.06,1351.75,1128.33,3.91,5.71,138.1,2211.76,8314.59,1.02,42.14,129.95,2387.83,8080.89,9.4261,0.02,331,2212,100.0,10.54,6.3881
2000-05-31 00:02:46,491.19,606.75,1481.17,1252.11,9.35,13.66,334.16,2323.99,8712.11,1.08,44.63,315.09,2388.13,8056.21,9.2535,0.02,366,2324,100.0,24.37,14.6571
2000-06-01 00:02:46,518.67,642.68,1592.86,1408.42,14.62,21.61,553.17,2388.1,9048.55,1.3,47.6,521.02,2388.15,8132.67,8.4324,0.03,394,2388,100.0,38.79,23.1038
2000-06-02 00:02:46,445.0,550.05,1353.52,1132.66,3.91,5.72,138.81,2211.83,8320.71,1.02,42.25,130.71,2387.86,8082.9,9.4091,0.02,331,2212,100.0,10.39,6.3582
2000-06-03 00:02:46,445.0,550.16,1347.02,1121.99,3.91,5.72,138.09,2211.74,8321.11,1.02,42.2,130.48,2387.79,8077.79,9.3837,0.02,332,2212,100.0,10.5,6.3187
2000-06-04 00:02:46,449.44,555.72,1367.53,1133.21,5.48,8.0,194.01,2222.84,8338.84,1.02,42.13,183.2,2387.96,8065.97,9.3499,0.02,335,2223,100.0,14.79,8.8681
2000-06-05 00:02:46,491.19,607.68,1492.39,1257.85,9.35,13.66,334.82,2323.96,8724.47,1.07,44.42,314.27,2388.12,8054.35,9.2322,0.02,364,2324,100.0,24.5,14.5807
2000-06-06 00:02:46,445.0,550.22,1354.67,1118.85,3.91,5.71,138.59,2211.8,8318.52,1.02,42.26,130.51,2387.9,8082.97,9.4101,0.02,332,2212,100.0,10.56,6.267
2000-06-07 00:02:46,445.0,549.63,1354.75,1133.18,3.91,5.72,138.2,2211.74,8319.5,1.02,42.18,130.57,2387.8,8078.36,9.3765,0.02,331,2212,100.0,10.74,6.2933
2000-06-08 00:02:46,489.05,604.73,1504.42,1307.62,10.52,15.5,393.99,2318.98,8773.93,1.26,45.67,370.99,2388.14,8131.74,8.6529,0.03,370,2319,100.0,28.51,17.1397
2000-06-09 00:02:46,462.54,537.19,1259.69,1047.31,7.05,9.03,175.45,1915.22,8004.72,0.94,36.87,164.76,2028.16,7873.76,10.9171,0.02,308,1915,84.93,14.19,8.5045
2000-06-10 00:02:46,491.19,607.43,1482.12,1248.81,9.35,13.66,334.42,2324.05,8715.96,1.07,44.49,314.7,2388.14,8059.75,9.1836,0.02,366,2324,100.0,24.56,14.7551
2000-06-11 00:02:46,489.05,605.26,1500.3,1309.25,10.52,15.49,394.13,2319.0,8773.23,1.26,45.45,371.64,2388.2,8122.19,8.6425,0.03,369,2319,100.0,28.29,17.126
2000-06-12 00:02:46,445.0,550.25,1350.89,1124.84,3.91,5.72,138.27,2211.69,8308.16,1.02,42.16,130.41,2387.86,8079.19,9.3998,0.02,331,2212,100.0,10.62,6.2714
2000-06-13 00:02:46,445.0,549.59,1358.13,1133.49,3.91,5.71,138.24,2211.73,8319.63,1.02,42.26,130.46,2387.78,8078.57,9.4059,0.02,333,2212,100.0,10.49,6.4238
2000-06-14 00:02:46,449.44,555.62,1364.77,1128.66,5.48,8.0,193.56,2222.83,8350.4,1.02,42.02,183.31,2387.96,8061.86,9.3186,0.02,333,2223,100.0,14.86,8.8979
