Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-04-07 00:03:39,491.19,607.46,1482.06,1245.96,9.35,13.66,334.39,2323.96,8730.95,1.07,44.46,315.29,2388.11,8063.28,9.1874,0.02,365,2324,100.0,24.36,14.5432
2000-04-08 00:03:39,445.0,549.07,1350.12,1125.56,3.91,5.72,139.0,2211.97,8321.82,1.02,41.8,130.66,2388.11,8084.4,9.3529,0.02,329,2212,100.0,10.82,6.4154
2000-04-09 00:03:39,518.67,642.16,1582.23,1406.58,14.62,21.61,553.98,2388.07,9061.45,1.3,47.36,522.11,2388.08,8136.95,8.391,0.03,392,2388,100.0,39.08,23.361
2000-04-10 00:03:39,445.0,549.65,1353.67,1129.43,3.91,5.72,139.36,2211.93,8324.8,1.02,41.88,130.7,2388.05,8084.95,9.3593,0.02,330,2212,100.0,10.62,6.3576
2000-04-11 00:03:39,491.19,607.22,1480.26,1249.87,9.35,13.66,335.26,2323.94,8728.18,1.08,44.29,315.47,2388.06,8064.34,9.197,0.02,365,2324,100.0,24.63,14.7437
2000-04-12 00:03:39,518.67,642.71,1582.12,1405.2,14.62,21.61,554.39,2388.03,9059.24,1.3,47.4,521.73,2388.04,8140.42,8.4397,0.03,392,2388,100.0,39.04,23.4636
2000-04-13 00:03:39,491.19,606.86,1482.32,1246.35,9.35,13.65,334.43,2323.95,8719.91,1.08,44.45,314.72,2388.1,8067.57,9.2169,0.02,364,2324,100.0,24.54,14.7143
2000-04-14 00:03:39,491.19,606.78,1483.39,1248.08,9.35,13.66,335.31,2323.97,8722.97,1.08,44.23,315.21,2388.1,8066.95,9.1912,0.02,364,2324,100.0,24.4,14.6726
2000-04-15 00:03:39,491.19,607.38,1484.31,1250.59,9.35,13.65,334.23,2323.99,8732.64,1.08,44.26,315.19,2388.1,8062.04,9.1803,0.02,364,2324,100.0,24.71,14.7433
2000-04-16 00:03:39,489.05,604.51,1500.13,1308.58,10.52,15.49,394.53,2318.87,8774.54,1.26,45.34,371.33,2388.08,8130.36,8.6537,0.03,369,2319,100.0,28.51,17.0971
2000-04-17 00:03:39,491.19,607.35,1483.02,1244.69,9.35,13.66,334.96,2323.91,8718.48,1.08,44.22,315.66,2388.07,8067.9,9.2194,0.02,363,2324,100.0,24.48,14.6004
2000-04-18 00:03:39,462.54,536.51,1253.83,1043.03,7.05,9.03,175.51,1915.38,8008.26,0.94,36.9,164.46,2028.27,7877.79,10.8924,0.02,307,1915,84.93,14.28,8.5516
2000-04-19 00:03:39,518.67,641.55,1581.33,1411.73,14.62,21.61,553.4,2388.05,9054.19,1.3,47.42,521.81,2388.03,8139.96,8.4126,0.03,393,2388,100.0,39.06,23.4035
2000-04-20 00:03:39,449.44,555.72,1366.22,1121.14,5.48,8.0,194.75,2222.99,8346.01,1.02,41.89,183.32,2388.14,8069.98,9.3137,0.02,332,2223,100.0,14.8,8.9715
2000-04-21 00:03:39,449.44,555.15,1364.42,1128.55,5.48,8.0,194.62,2222.98,8347.73,1.02,41.84,183.19,2388.1,8069.22,9.3094,0.02,332,2223,100.0,14.93,9.0179
2000-04-22 00:03:39,491.19,607.31,1473.78,1244.1,9.35,13.66,334.77,2323.97,8728.27,1.07,44.29,314.94,2388.1,8070.64,9.2092,0.02,364,2324,100.0,24.56,14.7202
2000-04-23 00:03:39,491.19,607.51,1484.61,1250.36,9.35,13.66,334.63,2323.93,8723.68,1.08,44.38,314.73,2388.04,8068.04,9.2219,0.02,365,2324,100.0,24.34,14.756
2000-04-24 00:03:39,449.44,555.75,1366.08,1127.35,5.48,8.0,194.87,2223.01,8348.21,1.02,41.85,183.45,2388.1,8065.67,9.3207,0.02,334,2223,100.0,15.06,8.9216
2000-04-25 00:03:39,445.0,549.53,1344.32,1129.58,3.91,5.71,138.17,2211.91,8322.46,1.02,42.05,130.25,2388.0,8082.23,9.3877,0.02,330,2212,100.0,10.68,6.2216
2000-04-26 00:03:39,462.54,536.94,1259.51,1049.03,7.05,9.03,176.08,1915.44,8013.36,0.94,36.53,164.56,2028.27,7876.99,10.8787,0.02,307,1915,84.93,14.16,8.6246
2000-04-27 00:03:39,462.54,536.62,1256.52,1047.88,7.05,9.02,176.78,1915.43,8015.91,0.94,36.75,164.46,2028.28,7882.37,10.8672,0.02,306,1915,84.93,14.23,8.6663
2000-04-28 00:03:39,489.05,604.25,1497.76,1314.36,10.52,15.49,395.02,2318.9,8779.39,1.26,45.44,370.98,2388.13,8127.77,8.6345,0.03,370,2319,100.0,28.54,17.118
2000-04-29 00:03:39,449.44,555.56,1363.34,1129.76,5.48,8.0,194.81,2222.95,8353.93,1.02,41.92,183.58,2388.09,8070.6,9.3373,0.02,334,2223,100.0,14.86,8.9493
2000-04-30 00:03:39,489.05,604.59,1498.83,1304.19,10.52,15.49,395.34,2318.88,8775.4,1.26,45.43,371.32,2388.07,8135.15,8.6678,0.03,369,2319,100.0,28.44,17.1653
2000-05-01 00:03:39,445.0,549.23,1355.14,1124.45,3.91,5.72,138.63,2211.97,8330.26,1.02,41.97,130.61,2388.02,8092.56,9.4031,0.02,330,2212,100.0,10.73,6.3898
2000-05-02 00:03:39,489.05,604.72,1489.73,1301.45,10.52,15.49,394.08,2318.9,8783.07,1.26,45.53,371.55,2388.15,8130.68,8.6593,0.03,370,2319,100.0,28.5,17.1799
2000-05-03 00:03:39,489.05,604.88,1500.45,1300.7,10.52,15.49,394.73,2318.89,8785.95,1.26,45.51,371.51,2388.1,8136.71,8.6325,0.03,370,2319,100.0,28.61,17.1503
