Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-05-04 00:02:14,518.67,642.18,1580.8,1396.85,14.62,21.61,554.56,2387.94,9072.45,1.3,47.14,523.06,2388.0,8152.82,8.3679,0.03,392,2388,100.0,38.94,23.3245
2000-05-05 00:02:14,489.05,604.54,1499.27,1299.85,10.52,15.49,394.65,2318.8,8787.1,1.26,45.14,372.39,2388.05,8143.98,8.6473,0.03,368,2319,100.0,28.63,17.2057
2000-05-06 00:02:14,462.54,537.15,1265.7,1042.79,7.05,9.03,175.44,1915.5,8021.09,0.94,36.33,164.86,2028.45,7882.54,10.8953,0.02,308,1915,84.93,14.24,8.6045
2000-05-07 00:02:14,445.0,549.2,1348.55,1122.01,3.91,5.71,139.25,2212.19,8325.95,1.02,41.69,130.83,2388.28,8095.98,9.3149,0.02,329,2212,100.0,10.53,6.4807
2000-05-08 00:02:14,462.54,536.66,1252.82,1040.98,7.05,9.02,175.87,1915.51,8013.07,0.94,36.33,164.73,2028.42,7882.24,10.8567,0.02,306,1915,84.93,14.26,8.6198
2000-05-09 00:02:14,445.0,549.1,1345.31,1120.24,3.91,5.72,139.83,2212.18,8330.15,1.02,41.81,130.87,2388.29,8094.97,9.3243,0.02,329,2212,100.0,10.56,6.5015
2000-05-10 00:02:14,518.67,641.86,1580.69,1394.18,14.62,21.6,554.3,2388.01,9072.87,1.3,47.23,522.2,2388.02,8154.4,8.4005,0.03,393,2388,100.0,39.26,23.4058
2000-05-11 00:02:14,489.05,603.99,1494.46,1301.46,10.52,15.49,395.11,2318.79,8785.94,1.26,45.0,372.68,2387.95,8141.94,8.6314,0.03,367,2319,100.0,28.8,17.1661
2000-05-12 00:02:14,491.19,607.55,1479.94,1241.65,9.35,13.65,335.34,2323.96,8730.58,1.08,44.04,315.55,2388.07,8075.26,9.1904,0.02,364,2324,100.0,24.61,14.7398
2000-05-13 00:02:14,445.0,548.99,1353.22,1121.14,3.91,5.71,139.13,2212.17,8337.6,1.02,41.79,130.94,2388.26,8096.55,9.3335,0.02,330,2212,100.0,10.64,6.3977
2000-05-14 00:02:14,518.67,641.85,1578.77,1387.83,14.62,21.61,555.0,2388.01,9065.56,1.3,47.13,522.49,2387.94,8149.47,8.3744,0.03,392,2388,100.0,38.98,23.3637
2000-05-15 00:02:14,489.05,604.14,1489.48,1301.68,10.52,15.49,395.36,2318.77,8788.68,1.26,45.08,372.15,2388.01,8144.43,8.6194,0.03,369,2319,100.0,28.9,17.2362
2000-05-16 00:02:14,449.44,555.46,1361.42,1118.82,5.48,8.0,194.87,2223.13,8355.07,1.02,41.78,183.87,2388.2,8076.4,9.2539,0.02,332,2223,100.0,14.91,8.9163
2000-05-17 00:02:14,518.67,642.22,1585.56,1384.98,14.62,21.6,554.33,2388.0,9067.38,1.3,47.09,522.57,2387.99,8148.65,8.4016,0.03,391,2388,100.0,39.14,23.4883
2000-05-18 00:02:14,462.54,536.67,1261.21,1034.95,7.05,9.02,175.7,1915.56,8014.76,0.94,36.49,165.13,2028.44,7877.91,10.8651,0.02,305,1915,84.93,14.41,8.6573
2000-05-19 00:02:14,491.19,607.07,1479.72,1251.42,9.35,13.65,335.84,2323.94,8741.68,1.08,44.08,315.01,2388.1,8072.16,9.1818,0.02,363,2324,100.0,24.71,14.7568
2000-05-20 00:02:14,491.19,607.13,1472.09,1238.83,9.35,13.65,335.25,2323.94,8734.53,1.08,43.99,315.6,2388.11,8074.61,9.1823,0.02,364,2324,100.0,24.73,14.7914
2000-05-21 00:02:14,491.19,606.66,1470.1,1244.33,9.35,13.65,335.0,2323.96,8736.95,1.08,44.03,315.57,2388.1,8071.5,9.1662,0.02,365,2324,100.0,24.55,14.757
2000-05-22 00:02:14,445.0,549.5,1346.56,1116.15,3.91,5.72,138.9,2212.18,8321.64,1.02,41.78,131.02,2388.31,8095.27,9.2819,0.02,330,2212,100.0,10.55,6.4158
2000-05-23 00:02:14,491.19,607.43,1476.67,1244.56,9.35,13.65,335.61,2323.98,8737.91,1.08,44.09,315.82,2388.1,8068.84,9.1642,0.02,363,2324,100.0,24.58,14.8495
2000-05-24 00:02:14,462.54,536.66,1262.94,1032.26,7.05,9.03,175.5,1915.55,8023.23,0.94,36.53,165.31,2028.41,7886.24,10.8747,0.02,308,1915,84.93,14.3,8.7236
2000-05-25 00:02:14,445.0,549.13,1352.48,1115.01,3.91,5.72,139.25,2212.19,8328.9,1.02,42.01,130.52,2388.27,8091.79,9.3133,0.02,329,2212,100.0,10.53,6.4165
