Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-05-03 00:01:24,643.21,1582.28,1411.05,21.61,552.34,2388.13,9047.16,47.7,521.74,2388.17,8126.26,8.4379,393,38.69,23.2347
2000-05-04 00:01:24,643.03,1590.29,1405.09,21.61,552.78,2388.11,9049.45,47.59,521.42,2388.21,8130.41,8.4355,391,38.86,23.3061
2000-05-05 00:01:24,642.52,1594.11,1405.79,21.61,553.14,2388.1,9050.03,47.56,521.65,2388.13,8125.01,8.4371,393,38.78,23.2421
2000-05-06 00:01:24,642.81,1583.83,1410.99,21.61,552.91,2388.16,9047.11,47.54,521.02,2388.15,8125.17,8.4267,392,38.8,23.2697
2000-05-07 00:01:24,643.05,1590.42,1409.12,21.61,553.06,2388.09,9040.72,47.46,521.1,2388.14,8133.34,8.4131,395,38.88,23.3069
2000-05-08 00:01:24,642.4,1590.97,1409.58,21.61,553.47,2388.15,9046.57,47.55,521.39,2388.1,8131.73,8.4176,392,38.79,23.2575
2000-05-09 00:01:24,643.18,1592.68,1406.51,21.61,553.42,2388.09,9052.31,47.65,521.54,2388.13,8124.68,8.4577,393,38.79,23.3591
2000-05-10 00:01:24,642.88,1588.43,1413.34,21.61,553.36,2388.08,9044.81,47.52,521.72,2388.08,8127.61,8.4188,392,38.72,23.2578
2000-05-11 00:01:24,642.22,1592.2,1404.76,21.61,553.05,2388.1,9050.9,47.58,521.27,2388.06,8126.03,8.446,394,38.89,23.2204
2000-05-12 00:01:24,642.51,1588.42,1411.19,21.61,553.0,2388.15,9041.87,47.49,520.81,2388.1,8127.63,8.4668,392,38.9,23.3049
2000-05-13 00:01:24,642.52,1591.73,1414.97,21.61,553.17,2388.13,9050.57,47.68,521.04,2388.16,8127.5,8.4334,394,38.77,23.252
2000-05-14 00:01:24,643.19,1583.14,1402.03,21.61,553.06,2388.1,9041.66,47.71,521.02,2388.1,8133.01,8.4633,394,38.75,23.2142
2000-05-15 00:01:24,642.43,1593.97,1413.78,21.61,552.66,2388.12,9048.77,47.69,521.63,2388.11,8127.55,8.4428,393,38.89,23.2502
2000-05-16 00:01:24,642.79,1592.48,1405.06,21.61,553.62,2388.11,9046.61,47.48,521.21,2388.1,8128.52,8.4764,393,38.84,23.2572
2000-05-17 00:01:24,643.44,1592.66,1412.32,21.61,553.46,2388.1,9041.04,47.64,521.62,2388.12,8128.06,8.4187,394,38.87,23.335
2000-05-18 00:01:24,642.72,1593.2,1406.03,21.61,553.14,2388.16,9049.57,47.65,521.32,2388.13,8132.71,8.4468,393,38.95,23.356
2000-05-19 00:01:24,642.38,1586.02,1410.31,21.61,553.54,2388.11,9045.13,47.55,521.61,2388.08,8132.1,8.4345,393,38.9,23.2926
