Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-04-08 00:00:16,642.9,1583.42,1411.32,21.61,552.96,2388.11,9056.38,47.41,520.82,2388.11,8136.24,8.4573,392,38.84,23.2792
2000-04-09 00:00:16,642.43,1593.21,1399.44,21.61,553.49,2388.15,9054.6,47.56,521.27,2388.11,8134.39,8.4102,393,38.96,23.3185
2000-04-10 00:00:16,642.57,1592.17,1411.88,21.61,552.92,2388.14,9054.7,47.57,521.3,2388.11,8139.92,8.4546,393,38.58,23.3094
2000-04-11 00:00:16,642.83,1583.86,1407.9,21.61,552.41,2388.13,9061.41,47.65,521.05,2388.15,8136.32,8.4751,392,38.74,23.2993
2000-04-12 00:00:16,642.83,1590.75,1415.65,21.61,553.0,2388.11,9049.91,47.3,520.94,2388.14,8142.64,8.468,394,38.69,23.3035
2000-04-13 00:00:16,642.9,1594.93,1401.3,21.61,554.22,2388.08,9059.7,47.68,521.37,2388.03,8140.32,8.4711,393,38.93,23.3299
2000-04-14 00:00:16,643.6,1595.16,1416.51,21.61,552.5,2388.07,9048.75,47.58,521.25,2388.04,8139.3,8.3989,392,38.85,23.269
2000-04-15 00:00:16,642.68,1593.88,1403.58,21.61,552.25,2388.1,9053.26,47.59,521.75,2388.1,8133.84,8.4507,393,38.77,23.1964
2000-04-16 00:00:16,642.6,1595.17,1407.39,21.61,553.39,2388.13,9052.06,47.73,521.47,2388.08,8137.09,8.4436,392,38.93,23.3741
2000-04-17 00:00:16,643.01,1585.19,1407.4,21.61,552.65,2388.14,9053.19,47.65,521.45,2388.07,8142.31,8.4403,394,38.95,23.3457
2000-04-18 00:00:16,642.96,1597.12,1412.89,21.61,553.38,2388.11,9053.03,47.48,521.39,2388.14,8139.37,8.457,394,38.86,23.235
2000-04-19 00:00:16,642.84,1596.1,1412.87,21.61,553.18,2388.15,9057.77,47.64,521.0,2388.1,8136.66,8.4553,393,38.8,23.3143
2000-04-20 00:00:16,642.3,1580.59,1415.69,21.61,553.06,2388.09,9056.35,47.58,521.7,2388.09,8135.52,8.4589,394,38.95,23.2962
2000-04-21 00:00:16,642.56,1593.9,1412.3,21.61,552.49,2388.19,9063.48,47.59,521.43,2388.12,8136.57,8.4581,394,38.82,23.2913
2000-04-22 00:00:16,642.81,1583.74,1407.76,21.61,552.7,2388.15,9050.72,47.4,521.23,2388.11,8142.78,8.4731,393,38.82,23.3314
2000-04-23 00:00:16,642.92,1597.45,1408.44,21.61,552.94,2388.09,9058.68,47.48,521.19,2388.09,8141.48,8.439,393,38.92,23.3045
