Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-05-03 00:01:10,642.26,1588.45,1400.02,21.61,552.94,2388.09,9065.41,47.61,521.18,2388.07,8138.06,8.43,392,38.81,23.418
2000-05-04 00:01:10,642.59,1590.0,1407.22,21.61,552.5,2388.11,9059.25,47.48,522.08,2388.12,8134.76,8.4447,394,38.79,23.3135
2000-05-05 00:01:10,642.82,1586.05,1408.64,21.61,553.75,2388.09,9063.08,47.45,521.93,2388.03,8140.84,8.4202,392,38.87,23.414
2000-05-06 00:01:10,642.24,1591.24,1398.32,21.61,553.56,2388.09,9057.79,47.52,521.85,2388.05,8137.74,8.4472,393,38.91,23.2512
2000-05-07 00:01:10,642.32,1580.76,1399.39,21.61,554.21,2388.04,9059.36,47.43,521.6,2388.08,8136.12,8.4073,391,39.02,23.3361
2000-05-08 00:01:10,642.43,1582.35,1402.19,21.61,554.3,2388.07,9052.55,47.47,521.32,2388.08,8145.12,8.4223,392,39.02,23.3396
2000-05-09 00:01:10,642.54,1583.29,1394.98,21.61,553.55,2388.07,9054.04,47.44,521.24,2388.12,8136.22,8.3992,393,38.75,23.4152
2000-05-10 00:01:10,642.39,1590.11,1400.12,21.61,553.2,2388.03,9058.59,47.39,521.89,2388.05,8140.04,8.4073,392,38.91,23.2867
2000-05-11 00:01:10,642.85,1577.69,1402.84,21.61,553.31,2388.05,9062.32,47.26,521.76,2388.08,8140.31,8.4612,394,38.9,23.2371
2000-05-12 00:01:10,642.14,1587.3,1402.78,21.61,553.16,2388.02,9049.3,47.24,521.34,2388.04,8140.03,8.3876,392,39.0,23.3742
2000-05-13 00:01:10,642.39,1590.12,1403.65,21.61,554.57,2388.1,9060.6,47.59,521.6,2388.03,8141.21,8.4491,391,38.72,23.3579
2000-05-14 00:01:10,642.6,1591.68,1406.19,21.61,553.79,2388.12,9056.45,47.44,521.62,2388.06,8141.34,8.3978,392,39.08,23.2246
2000-05-15 00:01:10,642.49,1584.61,1398.07,21.61,553.15,2388.09,9059.63,47.32,521.55,2388.09,8140.87,8.4428,394,38.76,23.2856
2000-05-16 00:01:10,642.68,1577.93,1406.18,21.61,553.6,2388.11,9057.35,47.25,521.89,2388.05,8140.26,8.4416,392,38.83,23.3618
2000-05-17 00:01:10,642.01,1593.14,1409.02,21.61,553.97,2388.05,9060.71,47.54,521.43,2388.04,8142.74,8.4113,393,38.73,23.3824
2000-05-18 00:01:10,642.04,1585.98,1410.03,21.61,553.85,2388.06,9055.5,47.52,521.55,2388.11,8138.4,8.4516,393,38.95,23.4899
2000-05-19 00:01:10,642.74,1593.04,1397.88,21.61,553.39,2388.1,9062.04,47.6,521.57,2388.06,8141.62,8.4469,394,38.88,23.3134
2000-05-20 00:01:10,642.34,1597.82,1402.1,21.61,554.66,2388.04,9054.36,47.41,521.42,2388.07,8137.34,8.4281,392,38.73,23.2929
2000-05-21 00:01:10,642.44,1588.83,1405.77,21.61,553.86,2388.1,9061.15,47.49,521.83,2388.04,8138.63,8.4449,393,38.81,23.415
2000-05-22 00:01:10,642.2,1588.67,1399.98,21.61,554.39,2388.05,9052.92,47.31,522.18,2388.07,8140.45,8.4112,393,38.87,23.387
2000-05-23 00:01:10,642.45,1585.11,1399.8,21.61,553.99,2388.05,9063.67,47.29,521.93,2388.06,8142.48,8.4413,392,38.88,23.3168
2000-05-24 00:01:10,642.95,1591.54,1401.68,21.61,553.6,2388.08,9058.57,47.42,522.36,2388.12,8149.32,8.4137,393,38.93,23.3991
2000-05-25 00:01:10,642.27,1583.38,1402.88,21.61,552.58,2388.07,9053.73,47.45,521.88,2388.06,8139.81,8.4397,396,38.87,23.3694
2000-05-26 00:01:10,642.6,1590.89,1403.75,21.61,553.74,2388.04,9063.33,47.34,521.12,2388.02,8137.7,8.4395,392,38.99,23.3001
2000-05-27 00:01:10,642.88,1585.1,1406.1,21.61,554.08,2388.05,9065.93,47.34,521.45,2388.1,8142.9,8.4418,394,38.96,23.3368
2000-05-28 00:01:10,642.01,1584.22,1400.67,21.61,553.48,2388.06,9057.13,47.54,522.15,2388.09,8143.46,8.4692,393,38.99,23.2544
2000-05-29 00:01:10,642.6,1585.96,1402.31,21.61,553.96,2388.06,9058.97,47.39,521.72,2388.04,8142.78,8.4261,394,38.88,23.318
2000-05-30 00:01:10,642.63,1595.78,1414.5,21.61,554.0,2388.08,9064.32,47.69,521.57,2388.04,8142.09,8.4058,393,38.84,23.233
2000-05-31 00:01:10,642.3,1585.03,1398.05,21.61,553.75,2388.07,9055.3,47.31,521.96,2388.08,8136.39,8.426,393,38.86,23.2497
2000-06-01 00:01:10,642.24,1587.35,1404.65,21.61,554.51,2388.06,9055.94,47.66,521.41,2388.05,8139.25,8.4254,393,38.85,23.3391
2000-06-02 00:01:10,642.09,1588.25,1402.64,21.61,553.55,2388.09,9058.46,47.13,521.67,2388.02,8136.94,8.4026,394,38.87,23.3706
2000-06-03 00:01:10,642.08,1593.15,1407.46,21.61,554.07,2388.08,9066.8,47.38,521.97,2388.04,8135.76,8.4255,393,38.88,23.2503
2000-06-04 00:01:10,642.72,1593.15,1403.41,21.61,553.71,2388.02,9060.73,47.44,520.97,2388.05,8148.16,8.3948,395,38.79,23.2978
