Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-05-03 00:00:46,642.37,1597.38,1391.37,21.6,553.92,2388.04,9063.04,47.2,522.42,2388.01,8137.89,8.4154,391,39.13,23.3629
2000-05-04 00:00:46,641.63,1581.33,1409.91,21.61,554.36,2388.03,9057.81,47.18,522.65,2388.03,8140.05,8.3768,390,39.03,23.4022
2000-05-05 00:00:46,642.33,1578.91,1397.54,21.61,553.62,2387.98,9056.65,47.33,522.53,2387.99,8142.08,8.3959,392,39.15,23.3871
2000-05-06 00:00:46,642.0,1583.15,1396.42,21.61,555.05,2388.01,9067.27,47.19,522.21,2388.04,8146.28,8.4058,391,39.11,23.4367
2000-05-07 00:00:46,641.83,1586.45,1398.25,21.61,553.8,2388.0,9057.52,47.15,522.35,2387.95,8140.86,8.3923,392,39.06,23.4273
2000-05-08 00:00:46,642.42,1585.59,1400.48,21.6,554.65,2388.03,9055.37,46.97,522.35,2387.98,8146.62,8.4055,392,39.0,23.431
2000-05-09 00:00:46,641.93,1584.73,1398.44,21.61,554.13,2388.06,9049.47,47.22,522.3,2388.01,8144.67,8.3926,391,39.18,23.4234
2000-05-10 00:00:46,642.07,1592.24,1402.27,21.61,554.05,2388.0,9067.84,47.16,522.32,2388.05,8139.77,8.4,392,39.12,23.361
2000-05-11 00:00:46,641.96,1575.2,1400.12,21.61,554.9,2387.96,9063.14,47.07,522.59,2387.97,8143.89,8.3744,392,39.03,23.4635
2000-05-12 00:00:46,641.89,1584.45,1400.74,21.61,554.38,2388.02,9055.43,47.04,522.28,2388.02,8140.02,8.414,392,39.11,23.4381
2000-05-13 00:00:46,642.35,1580.72,1392.87,21.61,554.11,2388.02,9057.08,47.21,522.13,2387.97,8143.31,8.4321,392,39.0,23.3922
2000-05-14 00:00:46,642.27,1579.14,1396.65,21.61,553.88,2388.04,9064.49,47.16,522.19,2387.99,8141.03,8.3862,392,38.98,23.4034
2000-05-15 00:00:46,641.96,1578.4,1395.55,21.61,554.66,2388.02,9057.01,47.2,522.63,2387.98,8140.44,8.4539,391,39.0,23.4838
2000-05-16 00:00:46,642.44,1590.72,1398.12,21.61,553.78,2388.04,9063.34,47.2,523.11,2388.02,8137.36,8.4041,392,39.17,23.4927
2000-05-17 00:00:46,642.53,1595.76,1394.38,21.61,554.34,2388.02,9061.9,47.35,522.53,2387.95,8142.46,8.4215,390,39.03,23.4216
2000-05-18 00:00:46,642.43,1580.42,1393.89,21.61,554.62,2388.02,9062.13,47.15,522.46,2387.98,8143.26,8.3871,391,39.11,23.402
2000-05-19 00:00:46,641.81,1582.04,1400.88,21.61,553.93,2388.01,9057.02,47.16,522.71,2387.99,8141.34,8.3976,391,38.96,23.4
2000-05-20 00:00:46,642.48,1577.11,1406.51,21.61,555.06,2388.06,9062.05,47.3,522.61,2388.03,8139.89,8.3903,392,38.8,23.3161
2000-05-21 00:00:46,642.22,1586.32,1399.89,21.61,553.74,2387.96,9058.52,47.14,522.21,2388.06,8141.78,8.3757,392,39.08,23.5207
2000-05-22 00:00:46,641.98,1578.05,1396.41,21.61,554.42,2388.0,9056.82,47.23,522.31,2387.99,8140.56,8.3636,393,39.04,23.4623
2000-05-23 00:00:46,641.66,1593.58,1400.84,21.61,554.67,2388.05,9054.32,47.22,522.15,2387.99,8140.16,8.4179,393,38.84,23.4118
2000-05-24 00:00:46,642.2,1589.03,1396.03,21.6,554.97,2388.02,9057.12,47.12,522.42,2388.02,8134.46,8.4078,393,38.96,23.4641
2000-05-25 00:00:46,642.09,1577.46,1393.88,21.61,554.33,2387.97,9054.54,47.13,522.87,2388.01,8142.43,8.4198,391,38.89,23.4135
2000-05-26 00:00:46,641.54,1586.69,1406.26,21.61,554.31,2388.03,9051.35,47.26,522.39,2388.01,8148.63,8.3962,393,38.87,23.4752
