Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-04-08 00:01:27,642.67,1595.33,1404.23,21.61,554.29,2388.04,9060.45,47.36,522.07,2388.01,8143.6,8.4386,396,38.87,23.3231
2000-04-09 00:01:27,642.43,1587.74,1411.71,21.61,553.91,2388.03,9065.16,47.44,521.81,2388.03,8141.4,8.4433,393,38.94,23.3576
2000-04-10 00:01:27,642.88,1584.1,1399.03,21.61,554.26,2388.04,9064.45,47.35,522.07,2388.03,8142.93,8.4248,393,38.96,23.2546
2000-04-11 00:01:27,642.27,1587.9,1397.49,21.61,552.91,2388.03,9059.79,47.28,521.97,2388.05,8147.7,8.4458,392,38.88,23.3086
2000-04-12 00:01:27,642.45,1585.48,1405.6,21.61,553.25,2388.05,9060.3,47.35,522.13,2388.06,8143.75,8.4194,392,38.99,23.3682
2000-04-13 00:01:27,641.88,1587.93,1403.27,21.61,553.9,2388.11,9069.31,47.42,521.91,2388.05,8145.06,8.4277,391,39.02,23.3295
2000-04-14 00:01:27,642.54,1592.86,1401.07,21.61,553.83,2388.07,9061.13,47.4,521.73,2388.09,8144.61,8.4074,391,38.92,23.293
2000-04-15 00:01:27,642.41,1587.06,1400.02,21.61,553.98,2388.07,9063.11,47.44,521.54,2388.05,8145.54,8.4062,392,38.89,23.306
2000-04-16 00:01:27,642.7,1589.73,1409.1,21.61,553.72,2388.06,9060.52,47.46,521.97,2388.05,8142.74,8.4297,393,38.91,23.3575
2000-04-17 00:01:27,642.23,1590.91,1398.67,21.61,554.18,2388.04,9059.42,47.34,522.27,2388.04,8145.33,8.4331,393,38.85,23.3449
2000-04-18 00:01:27,642.58,1578.85,1408.83,21.61,553.74,2388.08,9059.87,47.31,521.78,2388.08,8143.48,8.4558,393,39.05,23.3298
2000-04-19 00:01:27,642.67,1585.02,1408.14,21.61,553.61,2388.07,9064.79,47.28,521.88,2388.04,8142.4,8.419,393,38.91,23.3313
2000-04-20 00:01:27,642.19,1583.74,1407.08,21.61,553.71,2388.07,9065.84,47.46,521.44,2388.05,8150.99,8.454,393,38.84,23.4211
