Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-04-12 00:00:03,642.04,1584.2,1398.13,21.61,553.96,2388.06,9056.95,47.14,522.24,2388.0,8138.4,8.4207,391,38.96,23.3205
2000-04-13 00:00:03,642.66,1587.04,1398.62,21.61,554.76,2388.05,9059.67,47.35,522.03,2388.01,8137.38,8.3949,390,39.07,23.4369
2000-04-14 00:00:03,642.07,1580.75,1401.1,21.61,554.51,2388.03,9050.43,46.94,522.16,2388.01,8137.2,8.382,393,39.03,23.3162
2000-04-15 00:00:03,642.5,1580.12,1395.76,21.61,554.48,2388.07,9060.43,47.44,522.31,2388.07,8139.35,8.394,391,38.94,23.4901
2000-04-16 00:00:03,641.97,1581.48,1394.05,21.61,554.14,2388.01,9054.36,47.16,522.0,2388.03,8135.99,8.4233,391,38.9,23.419
2000-04-17 00:00:03,642.65,1581.26,1397.98,21.61,554.86,2388.08,9048.62,47.12,522.58,2388.08,8137.99,8.4126,392,39.04,23.4656
2000-04-18 00:00:03,642.62,1583.68,1405.76,21.61,554.29,2388.06,9051.91,47.26,522.08,2388.01,8141.85,8.4369,393,39.03,23.4051
2000-04-19 00:00:03,642.23,1581.6,1401.86,21.61,554.11,2388.0,9059.59,47.13,521.87,2388.06,8141.47,8.4197,392,38.85,23.3564
2000-04-20 00:00:03,642.6,1581.04,1398.3,21.61,554.61,2387.99,9060.04,47.16,522.47,2388.09,8136.84,8.4151,392,39.02,23.3873
2000-04-21 00:00:03,642.72,1582.2,1400.07,21.61,554.28,2388.0,9053.42,47.22,522.4,2388.05,8130.42,8.4063,392,38.96,23.3129
2000-04-22 00:00:03,641.94,1591.43,1400.59,21.61,554.88,2388.03,9051.86,47.4,522.02,2388.01,8138.08,8.4237,391,38.8,23.4161
2000-04-23 00:00:03,642.61,1583.92,1404.93,21.61,553.45,2388.06,9049.23,47.17,522.07,2388.02,8141.09,8.3779,393,38.9,23.3028
2000-04-24 00:00:03,642.63,1583.25,1403.52,21.61,555.25,2388.03,9057.09,47.25,522.26,2388.06,8138.75,8.3743,390,39.16,23.3372
2000-04-25 00:00:03,642.16,1591.03,1396.35,21.61,554.31,2388.02,9056.59,47.27,521.69,2387.99,8141.57,8.4339,391,38.9,23.3506
2000-04-26 00:00:03,641.83,1585.29,1398.77,21.61,554.36,2388.05,9058.29,47.15,522.0,2388.06,8138.07,8.4311,390,39.02,23.2825
2000-04-27 00:00:03,642.65,1589.05,1392.15,21.61,554.17,2388.05,9051.12,47.26,522.25,2387.97,8137.26,8.4147,391,38.94,23.4078
2000-04-28 00:00:03,642.78,1588.94,1395.76,21.61,553.74,2388.0,9051.79,47.35,522.37,2387.99,8140.24,8.4018,393,39.13,23.4031
