Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-05-03 00:01:19,642.22,1581.77,1392.78,21.61,554.44,2387.95,9055.37,47.1,522.54,2388.05,8139.5,8.3795,391,39.02,23.526
2000-05-04 00:01:19,641.97,1582.13,1399.23,21.61,554.88,2387.96,9052.66,47.15,522.39,2388.0,8136.53,8.3828,391,39.06,23.3483
2000-05-05 00:01:19,642.15,1584.59,1398.1,21.6,555.06,2387.99,9057.79,47.37,522.14,2387.99,8136.7,8.4288,392,38.95,23.3914
2000-05-06 00:01:19,641.71,1584.17,1396.11,21.61,554.3,2387.99,9059.52,47.09,522.35,2388.0,8142.45,8.3943,392,39.09,23.4778
2000-05-07 00:01:19,642.15,1582.11,1397.45,21.61,554.53,2388.04,9058.93,47.11,522.59,2388.06,8137.43,8.403,392,39.11,23.3996
2000-05-08 00:01:19,642.6,1582.13,1396.57,21.61,554.45,2388.01,9053.58,47.08,522.54,2388.0,8140.85,8.4164,391,39.02,23.467
2000-05-09 00:01:19,642.03,1584.75,1406.71,21.61,554.38,2388.04,9052.04,47.09,522.62,2388.03,8142.9,8.3667,391,39.12,23.4984
2000-05-10 00:01:19,642.73,1583.71,1395.5,21.61,553.96,2388.08,9056.28,47.14,522.55,2387.99,8139.88,8.4049,392,39.11,23.4549
2000-05-11 00:01:19,642.52,1585.8,1396.6,21.61,555.37,2388.02,9052.21,47.13,523.03,2387.95,8137.62,8.3737,391,39.2,23.4008
2000-05-12 00:01:19,642.29,1588.6,1396.27,21.61,554.02,2387.98,9057.69,47.08,522.69,2388.04,8141.34,8.3827,392,38.95,23.4418
2000-05-13 00:01:19,642.27,1576.89,1397.42,21.61,554.66,2387.99,9057.29,47.14,522.56,2387.99,8137.58,8.3975,391,39.03,23.3031
2000-05-14 00:01:19,641.97,1592.16,1403.56,21.6,554.74,2388.02,9058.57,47.34,522.42,2388.02,8142.88,8.388,392,39.04,23.513
2000-05-15 00:01:19,641.94,1580.59,1402.22,21.61,554.89,2388.06,9061.11,47.13,522.39,2387.99,8141.51,8.3997,392,38.94,23.392
2000-05-16 00:01:19,642.01,1584.95,1404.11,21.61,554.61,2388.04,9054.74,47.33,522.47,2387.98,8140.87,8.38,390,38.91,23.4688
2000-05-17 00:01:19,642.01,1589.19,1400.17,21.6,554.25,2388.07,9061.96,47.23,522.28,2388.02,8138.37,8.4185,392,38.91,23.4041
2000-05-18 00:01:19,642.53,1577.53,1397.89,21.61,554.98,2388.0,9058.71,46.92,522.32,2387.94,8143.47,8.4187,391,39.07,23.428
2000-05-19 00:01:19,642.2,1580.36,1388.86,21.61,554.84,2387.99,9053.93,47.17,522.16,2388.02,8136.28,8.4134,392,39.06,23.4588
2000-05-20 00:01:19,641.98,1585.41,1395.44,21.61,554.66,2388.03,9053.24,46.93,522.63,2388.01,8138.78,8.3766,391,39.2,23.5008
2000-05-21 00:01:19,642.53,1588.12,1399.96,21.61,553.93,2388.0,9060.4,47.08,522.28,2387.98,8138.82,8.3817,391,39.13,23.345
2000-05-22 00:01:19,642.74,1576.83,1401.72,21.61,555.1,2387.98,9059.09,47.11,522.2,2387.96,8140.85,8.3805,391,39.05,23.4509
2000-05-23 00:01:19,641.9,1580.28,1400.49,21.61,554.12,2388.01,9059.69,47.22,522.73,2388.05,8138.83,8.4199,392,39.23,23.4448
2000-05-24 00:01:19,642.15,1581.45,1396.46,21.61,554.53,2387.97,9051.83,47.05,522.56,2388.02,8136.83,8.4154,392,39.04,23.5301
2000-05-25 00:01:19,642.35,1582.6,1389.47,21.61,554.15,2388.04,9053.6,47.09,522.3,2388.01,8136.13,8.4232,391,39.07,23.3894
2000-05-26 00:01:19,642.26,1582.97,1395.4,21.61,553.9,2387.96,9053.8,47.2,522.07,2387.98,8138.44,8.3602,392,39.15,23.4369
2000-05-27 00:01:19,641.3,1576.55,1394.52,21.61,554.75,2388.02,9059.94,47.14,522.9,2387.96,8139.81,8.4175,392,38.97,23.492
2000-05-28 00:01:19,642.25,1588.8,1403.72,21.61,554.41,2387.97,9055.37,47.08,522.27,2387.95,8141.22,8.4055,392,39.2,23.4944
2000-05-29 00:01:19,642.1,1587.27,1395.64,21.61,554.99,2388.01,9050.54,47.19,522.72,2387.98,8144.93,8.4106,392,39.04,23.3714
2000-05-30 00:01:19,642.88,1588.64,1400.84,21.61,554.41,2387.99,9060.63,47.1,522.95,2387.96,8140.75,8.4386,390,38.96,23.4116
2000-05-31 00:01:19,641.95,1587.44,1396.78,21.61,554.37,2387.97,9054.8,47.24,522.42,2387.99,8140.01,8.3733,391,39.03,23.4864
2000-06-01 00:01:19,642.06,1582.3,1407.03,21.61,554.6,2388.02,9060.66,47.12,522.81,2387.96,8141.37,8.3787,391,39.1,23.5049
2000-06-02 00:01:19,642.18,1581.59,1408.4,21.61,555.7,2388.03,9058.35,47.25,522.29,2388.03,8141.99,8.4091,390,38.91,23.5292
2000-06-03 00:01:19,641.83,1586.54,1406.35,21.61,555.15,2388.03,9061.72,47.53,522.37,2388.04,8139.33,8.4201,392,38.92,23.4126
2000-06-04 00:01:19,641.5,1584.15,1388.79,21.61,554.42,2388.0,9061.4,47.24,522.21,2388.0,8143.66,8.3574,392,39.07,23.5076
2000-06-05 00:01:19,642.53,1577.16,1400.16,21.61,554.32,2388.01,9053.96,47.31,522.43,2388.0,8140.53,8.3964,391,39.16,23.511
2000-06-06 00:01:19,642.59,1583.42,1392.52,21.6,554.53,2388.02,9055.53,47.23,522.73,2387.98,8142.83,8.3914,391,39.01,23.4144
2000-06-07 00:01:19,642.62,1580.53,1401.54,21.61,554.79,2388.04,9065.42,47.28,522.13,2388.01,8139.01,8.4134,391,38.96,23.456
2000-06-08 00:01:19,642.13,1582.42,1397.4,21.61,554.3,2388.01,9044.98,47.13,522.52,2388.0,8141.97,8.3846,391,39.18,23.4191
2000-06-09 00:01:19,642.1,1577.93,1396.45,21.61,554.3,2387.99,9048.4,47.18,522.65,2387.99,8135.23,8.3953,392,38.96,23.409
2000-06-10 00:01:19,641.46,1584.44,1395.43,21.61,554.85,2388.04,9062.34,47.09,522.29,2388.02,8138.67,8.3837,392,39.25,23.4117
2000-06-11 00:01:19,642.4,1588.45,1392.94,21.61,555.21,2388.03,9058.37,47.17,522.26,2388.06,8143.4,8.3881,391,39.03,23.3655
2000-06-12 00:01:19,642.06,1585.17,1401.86,21.61,554.71,2388.01,9057.78,47.12,522.3,2388.0,8142.72,8.4028,392,38.97,23.4911
