Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-04-12 00:01:08,642.25,1589.89,1408.15,21.61,553.31,2388.07,9065.09,47.29,521.73,2388.11,8141.65,8.4583,394,38.71,23.3029
2000-04-13 00:01:08,642.82,1586.51,1405.07,21.61,554.06,2388.1,9060.7,47.55,522.11,2388.05,8141.33,8.4402,393,38.82,23.3188
2000-04-14 00:01:08,642.33,1584.78,1406.81,21.61,553.3,2388.12,9065.74,47.5,520.98,2388.09,8137.02,8.4029,394,38.92,23.218
2000-04-15 00:01:08,642.23,1589.99,1402.66,21.61,553.77,2388.09,9058.19,47.43,521.56,2388.13,8145.1,8.4299,393,38.89,23.2672
2000-04-16 00:01:08,642.84,1589.79,1401.77,21.61,554.16,2388.08,9056.63,47.42,521.91,2388.03,8143.1,8.4644,394,38.86,23.3894
2000-04-17 00:01:08,642.53,1591.51,1410.22,21.61,553.41,2388.06,9061.79,47.29,521.79,2388.1,8148.48,8.4168,393,38.83,23.3648
2000-04-18 00:01:08,642.38,1583.83,1409.46,21.61,553.6,2388.07,9057.0,47.48,521.78,2388.1,8143.1,8.4428,393,38.81,23.2661
2000-04-19 00:01:08,642.53,1586.51,1394.3,21.61,554.03,2388.1,9063.88,47.29,521.27,2388.05,8142.12,8.4014,392,38.84,23.2953
2000-04-20 00:01:08,642.65,1588.43,1406.22,21.61,553.33,2388.07,9058.96,47.48,521.56,2388.1,8142.41,8.4291,394,38.86,23.3536
2000-04-21 00:01:08,642.3,1587.63,1408.46,21.61,554.08,2388.11,9065.14,47.58,521.47,2388.04,8140.83,8.4185,392,38.9,23.3887
2000-04-22 00:01:08,642.89,1588.11,1412.51,21.61,554.08,2388.06,9059.76,47.33,521.98,2388.07,8145.18,8.4532,392,38.88,23.3126
2000-04-23 00:01:08,642.23,1590.82,1405.1,21.61,553.49,2388.09,9057.65,47.46,521.78,2388.07,8140.58,8.4493,393,38.92,23.3478
2000-04-24 00:01:08,642.69,1589.59,1405.64,21.61,553.86,2388.07,9060.0,47.5,521.87,2388.03,8142.57,8.4653,393,38.99,23.4064
2000-04-25 00:01:08,642.85,1579.07,1406.61,21.61,554.0,2388.08,9063.11,47.36,522.04,2388.09,8142.12,8.4322,393,38.97,23.2721
2000-04-26 00:01:08,642.41,1592.39,1400.94,21.61,553.45,2388.13,9060.61,47.37,522.01,2388.09,8137.87,8.449,393,38.67,23.3774
2000-04-27 00:01:08,642.5,1587.92,1406.85,21.61,553.96,2388.07,9062.36,47.45,521.77,2388.07,8142.09,8.3828,392,38.73,23.3839
2000-04-28 00:01:08,642.37,1589.08,1407.9,21.61,553.72,2388.11,9068.36,47.42,521.66,2388.06,8144.04,8.423,394,38.87,23.4141
2000-04-29 00:01:08,642.78,1584.94,1402.62,21.61,554.23,2388.03,9060.23,47.39,521.66,2388.06,8140.3,8.4429,392,39.04,23.355
2000-04-30 00:01:08,642.17,1585.56,1407.79,21.61,553.14,2388.05,9065.14,47.52,521.25,2388.04,8135.14,8.4374,394,38.94,23.4006
2000-05-01 00:01:08,642.84,1588.89,1412.39,21.61,554.15,2388.07,9065.85,47.35,522.02,2388.07,8143.35,8.43,393,38.92,23.2132
2000-05-02 00:01:08,642.6,1595.95,1405.17,21.61,553.26,2388.06,9058.42,47.67,521.37,2388.06,8138.69,8.4371,393,38.96,23.4632
2000-05-03 00:01:08,642.89,1580.48,1401.22,21.61,554.17,2388.05,9055.42,47.58,521.73,2388.05,8146.56,8.4449,394,38.57,23.3679
2000-05-04 00:01:08,642.25,1593.69,1405.38,21.61,553.57,2388.13,9063.75,47.39,521.17,2388.12,8138.65,8.4038,392,39.02,23.2638
2000-05-05 00:01:08,642.55,1592.87,1406.39,21.61,554.01,2388.04,9066.38,47.51,521.61,2388.05,8143.39,8.3962,392,38.66,23.3238
2000-05-06 00:01:08,642.54,1590.99,1410.77,21.61,553.66,2388.06,9069.39,47.25,521.08,2388.1,8145.02,8.4204,393,39.1,23.3636
2000-05-07 00:01:08,642.29,1590.88,1408.65,21.61,553.28,2388.1,9064.42,47.52,521.71,2388.02,8142.21,8.4238,392,38.79,23.2818
2000-05-08 00:01:08,642.32,1582.9,1406.73,21.61,554.34,2388.08,9067.22,47.5,521.78,2388.07,8140.05,8.4203,392,38.86,23.3234
2000-05-09 00:01:08,642.37,1588.42,1412.37,21.61,553.67,2388.06,9062.68,47.46,521.38,2388.05,8137.25,8.4095,392,39.03,23.478
2000-05-10 00:01:08,643.04,1590.67,1409.13,21.61,554.19,2388.04,9061.3,47.52,521.41,2387.99,8137.27,8.4082,392,38.78,23.3078
2000-05-11 00:01:08,642.57,1590.42,1406.73,21.61,553.92,2388.05,9063.37,47.51,521.68,2388.08,8135.58,8.4279,392,38.94,23.2541
2000-05-12 00:01:08,642.05,1591.26,1409.66,21.61,553.26,2388.08,9061.25,47.46,522.11,2388.0,8141.01,8.444,392,38.79,23.3055
2000-05-13 00:01:08,642.32,1585.66,1401.7,21.61,553.08,2388.07,9062.87,47.43,522.04,2388.06,8142.53,8.4166,392,38.83,23.3571
2000-05-14 00:01:08,642.94,1584.94,1402.85,21.61,554.4,2388.06,9060.83,47.44,522.08,2388.03,8147.72,8.4361,393,38.98,23.4372
2000-05-15 00:01:08,643.03,1593.34,1404.31,21.61,553.47,2388.1,9059.55,47.54,521.26,2388.1,8144.57,8.4445,392,38.8,23.4838
2000-05-16 00:01:08,642.45,1586.72,1403.0,21.61,553.53,2388.07,9061.15,47.51,521.44,2388.07,8142.68,8.4582,394,39.06,23.2859
2000-05-17 00:01:08,642.54,1594.74,1407.48,21.61,552.88,2388.09,9060.97,47.25,521.5,2388.06,8139.25,8.4391,393,38.9,23.2895
