Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-04-12 00:00:09,642.18,1582.99,1396.22,21.61,554.35,2387.96,9065.59,47.09,522.34,2387.95,8149.16,8.402,391,39.04,23.5349
2000-04-13 00:00:09,641.91,1580.17,1394.7,21.61,554.85,2387.94,9063.39,47.12,523.03,2387.98,8148.23,8.4331,392,38.97,23.4335
2000-04-14 00:00:09,642.5,1587.57,1396.79,21.61,554.75,2388.03,9057.58,47.12,522.63,2388.05,8140.94,8.4028,391,39.09,23.4296
2000-04-15 00:00:09,642.04,1584.66,1406.4,21.61,555.19,2388.0,9061.97,47.04,522.85,2388.01,8145.41,8.3741,392,38.96,23.5159
2000-04-16 00:00:09,642.06,1580.0,1400.12,21.61,554.84,2387.95,9062.05,47.15,522.51,2387.98,8145.92,8.3664,390,39.08,23.45
2000-04-17 00:00:09,641.84,1589.51,1401.32,21.61,554.42,2388.01,9062.76,47.07,522.54,2388.04,8147.93,8.3554,393,38.79,23.4186
2000-04-18 00:00:09,641.66,1584.33,1400.27,21.61,553.55,2388.04,9063.1,47.28,522.57,2388.01,8148.53,8.3917,392,39.07,23.4575
2000-04-19 00:00:09,641.46,1581.9,1392.49,21.61,555.66,2388.02,9064.64,47.37,522.21,2387.94,8145.97,8.4011,390,39.27,23.4105
2000-04-20 00:00:09,641.99,1580.58,1394.58,21.6,554.88,2388.04,9070.86,47.2,522.35,2388.04,8148.65,8.3858,391,39.03,23.5122
2000-04-21 00:00:09,641.77,1580.84,1391.62,21.61,554.37,2388.02,9068.09,47.21,522.48,2388.03,8142.56,8.4069,391,38.9,23.4672
2000-04-22 00:00:09,642.33,1581.8,1400.58,21.61,553.61,2388.0,9067.61,47.16,522.75,2387.99,8144.65,8.3929,391,39.08,23.4228
2000-04-23 00:00:09,641.63,1584.2,1402.16,21.61,554.36,2387.98,9066.29,47.0,522.56,2388.04,8150.53,8.4091,392,38.99,23.4246
2000-04-24 00:00:09,641.97,1589.32,1399.58,21.61,553.84,2387.99,9062.77,47.11,522.67,2388.01,8150.97,8.3998,392,38.87,23.516
2000-04-25 00:00:09,642.44,1584.43,1398.28,21.61,554.68,2387.98,9064.45,47.26,522.4,2387.97,8141.72,8.4069,392,39.01,23.445
2000-04-26 00:00:09,641.89,1587.29,1394.71,21.61,555.01,2388.01,9069.84,47.11,522.55,2387.94,8145.79,8.376,392,39.12,23.4519
2000-04-27 00:00:09,642.18,1587.42,1400.74,21.61,554.3,2388.04,9066.31,47.16,523.12,2387.97,8145.13,8.3869,390,38.95,23.393
2000-04-28 00:00:09,641.63,1587.14,1395.4,21.61,554.68,2387.96,9062.97,47.15,522.69,2387.97,8143.8,8.3998,392,39.06,23.3596
2000-04-29 00:00:09,641.7,1592.2,1396.41,21.61,553.78,2388.03,9063.77,47.06,522.48,2388.0,8144.65,8.4065,391,39.04,23.3688
2000-04-30 00:00:09,641.73,1579.41,1398.7,21.61,554.76,2388.02,9065.94,47.2,522.09,2387.96,8146.81,8.4425,391,38.95,23.3515
2000-05-01 00:00:09,642.11,1577.05,1389.2,21.61,555.07,2387.98,9063.07,47.31,522.41,2387.96,8145.7,8.4309,392,39.09,23.3684
2000-05-02 00:00:09,642.03,1579.94,1394.42,21.61,554.75,2388.08,9065.62,47.29,522.86,2387.95,8150.07,8.3922,392,39.06,23.4057
