Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-04-12 00:00:32,643.03,1588.85,1405.9,21.61,553.38,2388.17,9047.84,47.68,521.08,2388.14,8124.43,8.4717,393,38.79,23.3229
2000-04-13 00:00:32,642.69,1587.64,1402.8,21.61,553.45,2388.09,9055.53,47.61,521.68,2388.15,8131.61,8.4412,394,38.79,23.371
2000-04-14 00:00:32,642.56,1590.75,1403.3,21.61,552.79,2388.1,9054.0,47.54,521.37,2388.12,8132.46,8.4176,394,38.87,23.3437
2000-04-15 00:00:32,642.33,1587.59,1410.18,21.61,553.67,2388.13,9044.51,47.48,521.69,2388.18,8131.52,8.4113,393,38.73,23.278
2000-04-16 00:00:32,642.71,1590.78,1407.27,21.61,553.82,2388.15,9051.71,47.47,521.56,2388.13,8128.1,8.4297,394,38.78,23.2464
2000-04-17 00:00:32,642.55,1592.45,1402.86,21.61,552.87,2388.09,9045.41,47.52,521.41,2388.08,8125.23,8.4464,393,38.85,23.271
2000-04-18 00:00:32,642.69,1592.23,1407.25,21.61,552.91,2388.12,9053.34,47.69,521.31,2388.11,8125.77,8.4507,393,38.56,23.2722
2000-04-19 00:00:32,642.89,1590.62,1409.63,21.61,552.9,2388.13,9054.27,47.66,521.35,2388.17,8132.59,8.4183,394,38.95,23.2828
2000-04-20 00:00:32,642.9,1586.53,1410.39,21.61,553.12,2388.12,9044.04,47.5,521.49,2388.16,8124.42,8.4557,394,38.61,23.3429
2000-04-21 00:00:32,642.65,1593.89,1409.03,21.61,553.6,2388.11,9056.44,47.78,521.21,2388.1,8126.57,8.4563,394,38.82,23.3468
2000-04-22 00:00:32,643.04,1589.22,1405.68,21.61,553.43,2388.1,9051.52,47.74,521.12,2388.14,8128.24,8.4175,395,38.89,23.3806
2000-04-23 00:00:32,642.71,1589.75,1402.48,21.61,553.3,2388.14,9051.09,47.45,520.95,2388.1,8132.71,8.4628,393,38.86,23.3214
2000-04-24 00:00:32,643.17,1591.85,1411.06,21.61,553.13,2388.13,9049.86,47.44,521.1,2388.14,8126.33,8.4234,392,38.71,23.2398
2000-04-25 00:00:32,642.71,1589.21,1409.66,21.61,552.75,2388.08,9046.65,47.35,521.57,2388.13,8132.63,8.4608,394,38.56,23.3053
2000-04-26 00:00:32,643.19,1586.95,1415.05,21.61,553.31,2388.16,9052.67,47.52,521.49,2388.14,8133.39,8.404,394,38.73,23.2958
2000-04-27 00:00:32,642.61,1585.11,1405.61,21.61,553.12,2388.12,9053.07,47.46,520.99,2388.08,8131.89,8.4164,394,38.93,23.3462
2000-04-28 00:00:32,642.94,1590.4,1410.7,21.61,554.19,2388.17,9050.29,47.63,521.44,2388.11,8130.51,8.4677,394,38.77,23.2141
2000-04-29 00:00:32,643.08,1587.97,1410.28,21.61,553.15,2388.13,9046.81,47.52,521.54,2388.1,8132.17,8.4542,394,38.85,23.4037
2000-04-30 00:00:32,642.28,1588.93,1406.56,21.61,553.85,2388.17,9046.79,47.41,521.77,2388.09,8130.35,8.4351,392,38.78,23.1949
2000-05-01 00:00:32,642.73,1587.11,1420.61,21.61,553.76,2388.07,9050.54,47.47,521.29,2388.17,8135.19,8.4827,393,38.92,23.2388
2000-05-02 00:00:32,643.35,1597.23,1415.42,21.61,552.75,2388.14,9052.71,47.38,521.51,2388.12,8127.97,8.3979,395,38.69,23.3501
2000-05-03 00:00:32,642.31,1591.53,1404.95,21.61,553.27,2388.14,9047.24,47.53,520.96,2388.06,8127.56,8.4311,392,38.76,23.4096
2000-05-04 00:00:32,642.7,1594.49,1401.24,21.61,552.99,2388.17,9054.37,47.42,521.61,2388.12,8130.42,8.4518,393,38.8,23.2279
2000-05-05 00:00:32,642.5,1590.83,1406.22,21.61,552.91,2388.16,9053.69,47.43,521.53,2388.11,8133.12,8.4314,394,38.87,23.33
2000-05-06 00:00:32,642.9,1588.45,1414.77,21.61,553.52,2388.08,9052.01,47.5,521.37,2388.1,8134.85,8.4596,394,38.87,23.3002
2000-05-07 00:00:32,642.39,1601.88,1410.55,21.61,552.61,2388.06,9051.55,47.48,521.53,2388.13,8130.17,8.4576,392,38.84,23.1325
2000-05-08 00:00:32,643.35,1594.34,1411.97,21.61,553.71,2388.14,9050.91,47.54,520.92,2388.09,8124.48,8.4504,393,38.76,23.1795
2000-05-09 00:00:32,642.72,1589.22,1406.5,21.61,552.14,2388.1,9051.1,47.54,521.72,2388.13,8126.7,8.4369,392,38.82,23.2714
2000-05-10 00:00:32,642.58,1589.57,1410.51,21.61,553.41,2388.11,9049.8,47.57,521.21,2388.15,8130.62,8.4308,393,38.76,23.2873
2000-05-11 00:00:32,642.81,1579.68,1406.51,21.61,553.2,2388.12,9053.92,47.63,520.76,2388.12,8126.31,8.4342,393,38.76,23.2309
2000-05-12 00:00:32,643.15,1588.28,1407.18,21.61,553.05,2388.15,9048.26,47.45,521.56,2388.08,8124.44,8.4689,393,38.88,23.2711
2000-05-13 00:00:32,642.96,1589.91,1413.24,21.61,553.52,2388.13,9050.34,47.39,521.26,2388.14,8128.42,8.4956,394,38.76,23.3232
2000-05-14 00:00:32,643.33,1587.75,1407.25,21.61,553.56,2388.12,9056.46,47.43,521.45,2388.1,8129.92,8.4495,391,38.94,23.32
2000-05-15 00:00:32,642.78,1593.39,1406.59,21.61,553.28,2388.1,9048.07,47.52,521.13,2388.11,8127.84,8.4566,394,38.71,23.2476
