Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-05-03 00:01:18,642.0,1587.5,1395.1,21.61,554.76,2388.02,9055.79,47.0,522.48,2387.96,8139.23,8.3303,392,39.26,23.4923
2000-05-04 00:01:18,641.45,1586.11,1394.24,21.6,555.1,2387.98,9053.91,47.23,522.87,2387.99,8144.53,8.406,391,39.21,23.3712
2000-05-05 00:01:18,641.96,1586.33,1396.56,21.6,555.45,2387.98,9048.37,47.12,522.93,2388.07,8138.47,8.3995,390,39.09,23.4523
2000-05-06 00:01:18,642.14,1591.12,1396.67,21.6,555.58,2387.98,9060.95,47.04,522.1,2388.01,8140.27,8.3548,390,39.16,23.4028
2000-05-07 00:01:18,642.0,1578.97,1399.11,21.61,554.98,2388.02,9061.21,46.9,521.95,2387.99,8140.12,8.4112,391,39.17,23.5384
2000-05-08 00:01:18,641.69,1579.1,1401.36,21.61,554.75,2388.02,9051.03,47.24,522.89,2388.03,8139.28,8.3971,390,39.0,23.405
2000-05-09 00:01:18,641.56,1584.97,1401.27,21.61,554.58,2388.01,9049.62,47.04,522.05,2388.01,8139.96,8.3939,392,38.96,23.3515
2000-05-10 00:01:18,642.05,1583.58,1391.06,21.61,555.12,2387.93,9054.72,47.01,522.92,2388.02,8140.22,8.3638,391,39.14,23.3932
2000-05-11 00:01:18,642.18,1589.59,1392.94,21.61,554.97,2388.03,9053.67,47.2,522.69,2388.0,8140.4,8.3387,390,39.08,23.406
2000-05-12 00:01:18,641.91,1584.85,1398.76,21.61,554.45,2388.01,9054.04,47.17,522.45,2388.02,8136.69,8.3976,392,39.08,23.4687
2000-05-13 00:01:18,642.15,1580.93,1402.4,21.6,554.88,2387.98,9059.04,46.99,523.04,2388.03,8136.86,8.3544,392,38.9,23.4828
2000-05-14 00:01:18,641.5,1576.39,1393.63,21.61,554.96,2387.97,9052.1,47.22,522.19,2388.0,8141.2,8.3806,392,39.16,23.4755
