Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-05-03 00:01:14,642.31,1580.43,1400.18,21.61,554.02,2388.0,9067.46,47.21,522.55,2388.0,8148.06,8.379,391,39.11,23.405
2000-05-04 00:01:14,642.26,1593.03,1398.78,21.61,554.23,2388.01,9068.21,47.39,521.58,2388.01,8149.56,8.4144,392,38.93,23.3752
2000-05-05 00:01:14,642.61,1579.86,1399.5,21.61,554.45,2388.05,9066.32,47.2,522.07,2388.01,8144.95,8.3793,392,38.8,23.4071
2000-05-06 00:01:14,642.07,1589.82,1395.3,21.61,554.09,2387.99,9069.71,47.31,521.77,2388.03,8148.12,8.3876,392,39.0,23.4091
2000-05-07 00:01:14,642.55,1587.88,1395.03,21.61,553.44,2387.99,9059.65,47.47,522.36,2388.02,8142.83,8.398,393,39.06,23.4454
2000-05-08 00:01:14,642.11,1590.19,1401.07,21.61,554.26,2388.05,9074.52,47.21,521.99,2387.99,8151.45,8.3862,393,39.04,23.3673
2000-05-09 00:01:14,642.21,1596.43,1398.69,21.61,554.57,2388.01,9074.0,47.29,522.6,2388.04,8149.58,8.4398,392,38.84,23.434
2000-05-10 00:01:14,642.26,1583.32,1397.7,21.61,553.6,2388.09,9065.24,47.35,522.58,2388.07,8147.74,8.4369,392,39.08,23.3323
2000-05-11 00:01:14,642.18,1583.82,1404.52,21.61,553.27,2388.01,9077.9,47.37,521.94,2387.98,8142.31,8.4468,391,38.81,23.3415
2000-05-12 00:01:14,642.23,1587.34,1399.13,21.61,554.35,2388.01,9062.41,47.39,521.91,2388.02,8141.42,8.4437,392,39.1,23.4662
2000-05-13 00:01:14,642.4,1592.61,1400.94,21.61,554.17,2388.02,9064.84,47.25,522.05,2388.05,8145.21,8.4108,393,38.94,23.3792
2000-05-14 00:01:14,642.78,1587.92,1399.83,21.61,554.76,2387.97,9063.85,47.34,522.03,2388.04,8149.69,8.389,391,38.85,23.3983
2000-05-15 00:01:14,642.31,1587.15,1409.13,21.61,554.71,2388.02,9069.98,47.37,521.98,2387.98,8147.74,8.4122,393,38.83,23.3864
2000-05-16 00:01:14,642.24,1588.65,1398.17,21.61,553.93,2387.96,9074.08,47.44,522.36,2388.09,8148.44,8.4135,393,38.98,23.3187
2000-05-17 00:01:14,641.79,1588.95,1405.96,21.61,554.19,2388.02,9060.94,47.26,521.94,2387.98,8147.68,8.4642,393,38.94,23.4213
2000-05-18 00:01:14,642.3,1591.42,1404.19,21.61,554.1,2388.05,9067.33,47.22,521.81,2387.97,8151.04,8.4004,393,39.09,23.5525
2000-05-19 00:01:14,641.9,1587.62,1399.42,21.61,554.58,2388.07,9068.21,47.34,521.92,2388.01,8145.82,8.4142,394,38.84,23.3135
2000-05-20 00:01:14,642.04,1584.45,1400.28,21.6,554.23,2388.03,9065.4,47.37,522.18,2388.02,8144.17,8.404,392,39.16,23.3719
2000-05-21 00:01:14,642.0,1588.3,1403.17,21.6,554.77,2388.0,9070.61,47.3,522.15,2388.03,8150.04,8.3891,391,38.97,23.4704
2000-05-22 00:01:14,642.4,1577.44,1406.25,21.61,554.39,2388.03,9065.01,47.28,522.32,2388.02,8148.2,8.4065,393,38.87,23.3186
2000-05-23 00:01:14,642.0,1587.03,1404.32,21.61,553.92,2388.04,9066.9,47.37,521.96,2388.04,8152.04,8.4272,392,38.96,23.3468
2000-05-24 00:01:14,641.97,1589.06,1400.03,21.61,553.93,2388.07,9059.51,47.28,521.96,2388.03,8149.83,8.4144,392,38.8,23.4153
2000-05-25 00:01:14,642.44,1582.47,1403.22,21.61,553.92,2388.01,9060.05,47.36,522.43,2388.06,8140.39,8.403,393,39.03,23.4854
2000-05-26 00:01:14,642.48,1584.24,1398.14,21.61,554.19,2388.02,9071.34,47.13,522.51,2388.07,8149.0,8.3969,390,38.94,23.4012
2000-05-27 00:01:14,642.03,1586.06,1398.98,21.61,554.16,2387.99,9062.79,47.38,522.18,2387.98,8147.17,8.3802,393,39.1,23.3906
2000-05-28 00:01:14,642.49,1594.69,1407.46,21.6,553.85,2388.06,9064.45,47.32,521.76,2387.98,8144.55,8.4454,391,38.74,23.3713
2000-05-29 00:01:14,641.79,1587.34,1398.74,21.61,554.64,2388.0,9058.08,47.21,521.72,2388.01,8145.3,8.4213,391,38.96,23.4215
