Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-01-02 00:01:02,642.77,1588.2,1413.2,21.61,553.04,2388.07,9060.26,47.55,521.52,2388.1,8140.43,8.4479,392,38.94,23.2366
2000-01-03 00:01:02,642.53,1580.22,1412.82,21.61,553.68,2388.08,9058.77,47.5,520.92,2388.1,8139.12,8.451,394,38.86,23.3081
2000-01-04 00:01:02,642.52,1589.38,1408.06,21.61,553.07,2388.08,9055.76,47.68,521.57,2388.09,8137.36,8.4472,394,38.88,23.2851
2000-01-05 00:01:02,642.55,1592.7,1414.49,21.61,553.18,2388.13,9054.51,47.39,521.35,2388.1,8135.16,8.4726,394,38.83,23.3822
2000-01-06 00:01:02,642.48,1594.58,1406.66,21.61,553.2,2388.09,9057.34,47.46,521.81,2388.12,8135.8,8.4468,394,38.7,23.3021
2000-01-07 00:01:02,642.55,1588.81,1411.51,21.61,553.5,2388.13,9053.97,47.55,521.85,2388.13,8133.35,8.4738,393,38.84,23.2778
2000-01-08 00:01:02,642.44,1590.91,1410.77,21.61,553.27,2388.13,9049.31,47.56,521.58,2388.08,8137.8,8.4606,394,38.83,23.3421
2000-01-09 00:01:02,642.47,1594.19,1408.83,21.61,553.54,2388.11,9051.55,47.45,520.61,2388.09,8136.48,8.4607,393,39.01,23.204
2000-01-10 00:01:02,642.61,1590.49,1407.77,21.61,553.9,2388.06,9059.34,47.52,521.92,2388.14,8137.48,8.4343,394,38.8,23.3007
2000-01-11 00:01:02,642.0,1594.78,1406.07,21.61,553.38,2388.1,9056.02,47.83,520.74,2388.12,8138.6,8.4353,393,38.72,23.3199
2000-01-12 00:01:02,643.0,1588.03,1411.29,21.61,553.09,2388.13,9053.53,47.74,521.05,2388.1,8134.02,8.4644,393,38.71,23.3129
2000-01-13 00:01:02,642.5,1587.15,1411.1,21.61,553.51,2388.09,9060.59,47.53,521.08,2388.16,8138.42,8.4513,392,38.88,23.1887
2000-01-14 00:01:02,642.91,1585.28,1412.85,21.61,553.58,2388.17,9067.54,47.8,521.17,2388.14,8136.13,8.4616,392,38.73,23.2376
2000-01-15 00:01:02,642.75,1595.56,1406.94,21.61,552.91,2388.06,9055.2,47.6,521.84,2388.11,8137.32,8.4511,392,38.69,23.3035
2000-01-16 00:01:02,642.66,1591.3,1406.98,21.61,553.61,2388.15,9054.87,47.63,521.17,2388.09,8133.7,8.4489,393,38.79,23.2675
2000-01-17 00:01:02,642.49,1590.6,1415.43,21.61,553.46,2388.1,9055.03,47.61,521.4,2388.11,8132.83,8.4956,392,38.81,23.2082
2000-01-18 00:01:02,642.79,1594.19,1398.21,21.61,553.15,2388.12,9059.33,47.46,521.73,2388.2,8138.53,8.4168,391,38.88,23.3373
2000-01-19 00:01:02,643.01,1591.88,1406.25,21.61,552.93,2388.11,9057.93,47.7,521.42,2388.06,8141.7,8.4038,394,38.71,23.3272
2000-01-20 00:01:02,642.36,1582.75,1407.26,21.61,553.63,2388.17,9053.46,47.74,521.14,2388.08,8137.02,8.4299,393,38.86,23.2892
2000-01-21 00:01:02,642.91,1585.24,1414.27,21.61,553.65,2388.08,9060.28,47.63,521.21,2388.13,8133.29,8.4684,394,38.81,23.1553
2000-01-22 00:01:02,642.53,1590.73,1409.23,21.61,553.39,2388.17,9070.01,47.55,521.33,2388.13,8136.16,8.4538,393,38.74,23.1925
2000-01-23 00:01:02,642.21,1591.23,1407.09,21.61,552.39,2388.08,9055.42,47.57,521.41,2388.16,8138.1,8.4825,392,38.8,23.3909
2000-01-24 00:01:02,642.35,1593.99,1404.89,21.61,553.13,2388.13,9058.76,47.53,521.0,2388.1,8134.11,8.4256,392,38.81,23.3098
2000-01-25 00:01:02,643.05,1589.14,1408.05,21.61,553.06,2388.1,9061.7,47.61,521.33,2388.09,8137.2,8.479,393,38.86,23.3371
2000-01-26 00:01:02,642.63,1592.98,1406.74,21.61,552.47,2388.08,9050.07,47.62,521.26,2388.09,8137.39,8.4096,394,39.02,23.2612
2000-01-27 00:01:02,643.04,1593.21,1408.69,21.61,552.64,2388.11,9056.43,47.5,521.39,2388.07,8139.42,8.4435,393,38.92,23.2603
2000-01-28 00:01:02,643.02,1594.89,1414.84,21.61,553.17,2388.13,9056.94,47.43,521.04,2388.15,8132.02,8.4319,393,38.83,23.2148
2000-01-29 00:01:02,642.37,1587.16,1409.02,21.61,552.98,2388.12,9053.39,47.4,521.34,2388.13,8135.56,8.4379,393,38.85,23.2734
2000-01-30 00:01:02,642.78,1595.36,1410.11,21.61,553.33,2388.19,9060.39,47.6,521.77,2388.15,8139.18,8.4882,393,38.77,23.263
2000-01-31 00:01:02,642.5,1591.94,1412.14,21.61,552.99,2388.12,9060.53,47.65,521.75,2388.13,8136.55,8.4135,393,38.67,23.3297
2000-02-01 00:01:02,643.11,1598.06,1410.57,21.61,552.63,2388.1,9060.52,47.59,521.22,2388.06,8134.15,8.4183,393,38.76,23.1726
2000-02-02 00:01:02,642.68,1591.31,1411.31,21.61,553.47,2388.15,9057.44,47.5,521.2,2388.11,8137.75,8.4488,392,38.99,23.3329
2000-02-03 00:01:02,642.24,1590.59,1411.03,21.61,553.95,2388.14,9050.12,47.62,521.38,2388.05,8140.6,8.4512,393,38.84,23.2909
2000-02-04 00:01:02,642.25,1590.12,1416.58,21.61,553.16,2388.15,9056.04,47.49,521.41,2388.16,8134.03,8.4759,393,38.94,23.2215
2000-02-05 00:01:02,642.88,1591.24,1409.62,21.61,553.99,2388.08,9052.1,47.62,520.87,2388.12,8133.94,8.4333,393,38.8,23.2969
2000-02-06 00:01:02,642.47,1584.89,1409.3,21.61,552.42,2388.05,9056.56,47.45,521.54,2388.11,8139.77,8.422,392,38.83,23.3676
2000-02-07 00:01:02,642.2,1592.17,1411.42,21.61,552.75,2388.15,9056.32,47.69,521.3,2388.1,8139.22,8.4486,393,38.67,23.2645
2000-02-08 00:01:02,642.24,1590.42,1413.17,21.61,553.03,2388.11,9058.6,47.83,520.72,2388.12,8138.51,8.4496,392,38.98,23.3147
2000-02-09 00:01:02,642.79,1594.87,1414.58,21.61,553.8,2388.12,9060.09,47.78,521.03,2388.11,8141.65,8.4785,394,38.88,23.2311
