Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-05-03 00:00:51,641.83,1583.55,1408.68,21.61,553.56,2387.98,9065.98,47.25,521.79,2387.99,8149.56,8.3884,391,39.08,23.3214
2000-05-04 00:00:51,642.09,1580.84,1397.69,21.61,553.74,2387.97,9060.95,47.19,522.13,2387.98,8145.73,8.3922,391,38.83,23.3451
2000-05-05 00:00:51,642.49,1591.56,1398.4,21.6,553.8,2387.98,9064.23,47.06,522.27,2388.0,8142.38,8.4018,392,39.18,23.3495
2000-05-06 00:00:51,642.42,1573.22,1397.74,21.61,554.93,2388.07,9072.7,47.19,522.71,2387.99,8148.23,8.39,393,38.89,23.4847
2000-05-07 00:00:51,642.08,1587.52,1388.02,21.61,553.9,2387.99,9062.93,47.25,522.14,2388.02,8147.25,8.4024,391,39.05,23.4072
2000-05-08 00:00:51,642.36,1588.81,1413.03,21.61,553.71,2388.0,9066.39,47.07,521.99,2387.98,8145.04,8.3998,389,39.25,23.4322
2000-05-09 00:00:51,642.59,1586.67,1397.9,21.61,554.3,2387.96,9065.31,47.35,522.66,2388.0,8150.71,8.402,390,38.95,23.4541
2000-05-10 00:00:51,642.13,1585.18,1389.85,21.61,554.97,2388.01,9070.65,47.23,522.84,2388.01,8148.9,8.3824,390,39.14,23.3908
2000-05-11 00:00:51,641.92,1581.31,1391.19,21.61,553.82,2388.04,9070.01,47.22,522.91,2387.98,8146.25,8.3882,393,39.1,23.4177
2000-05-12 00:00:51,641.95,1579.59,1395.93,21.61,554.78,2387.99,9061.13,47.13,522.07,2387.98,8152.59,8.3868,392,39.04,23.4171
2000-05-13 00:00:51,641.99,1585.7,1393.19,21.61,553.77,2387.97,9068.79,47.34,522.38,2388.02,8150.89,8.4186,392,38.92,23.4027
2000-05-14 00:00:51,642.21,1583.55,1389.2,21.61,554.52,2387.99,9065.9,47.15,522.05,2388.06,8144.55,8.4291,391,39.1,23.3517
2000-05-15 00:00:51,641.58,1587.14,1396.97,21.61,554.59,2388.03,9071.65,47.24,522.49,2388.04,8145.81,8.3808,392,39.08,23.4121
2000-05-16 00:00:51,642.45,1579.21,1403.43,21.61,554.42,2388.03,9061.97,47.18,523.01,2387.99,8144.39,8.4423,392,38.99,23.4162
2000-05-17 00:00:51,642.06,1584.57,1396.03,21.61,553.91,2388.03,9060.32,47.27,522.01,2388.0,8147.09,8.4001,392,38.9,23.4238
2000-05-18 00:00:51,641.76,1587.33,1397.08,21.61,554.2,2388.02,9071.14,47.3,522.29,2388.03,8144.6,8.4088,392,39.12,23.3354
2000-05-19 00:00:51,642.11,1578.84,1396.02,21.61,554.76,2387.99,9068.06,47.04,521.96,2388.03,8151.42,8.3953,391,38.87,23.4162
2000-05-20 00:00:51,642.5,1585.74,1390.17,21.61,554.52,2388.01,9065.7,47.17,522.27,2387.96,8141.5,8.4231,392,39.1,23.3507
2000-05-21 00:00:51,641.54,1586.4,1400.69,21.61,554.69,2388.02,9064.79,47.24,522.27,2388.0,8138.56,8.3937,391,38.82,23.4286
2000-05-22 00:00:51,642.5,1590.56,1399.39,21.61,554.25,2388.03,9058.19,47.41,522.69,2388.04,8150.28,8.4209,392,39.04,23.2901
2000-05-23 00:00:51,642.07,1581.87,1398.51,21.61,554.34,2387.99,9064.35,47.09,522.15,2387.94,8149.93,8.3907,392,38.99,23.2898
2000-05-24 00:00:51,642.19,1577.01,1402.11,21.61,555.04,2387.98,9062.26,47.18,522.69,2387.99,8147.21,8.361,392,38.95,23.4309
2000-05-25 00:00:51,642.38,1584.38,1395.99,21.61,554.79,2388.01,9065.78,47.39,522.6,2388.01,8143.61,8.415,392,39.06,23.3853
2000-05-26 00:00:51,642.0,1583.36,1399.28,21.61,554.48,2388.01,9063.45,47.29,522.21,2388.02,8150.43,8.4044,391,38.9,23.3236
2000-05-27 00:00:51,641.87,1587.45,1398.14,21.61,555.07,2388.08,9057.63,47.16,522.59,2387.96,8146.1,8.3719,392,39.02,23.3845
2000-05-28 00:00:51,641.97,1586.1,1397.02,21.61,554.29,2388.03,9069.78,46.97,522.18,2387.98,8152.07,8.3953,394,39.04,23.3796
2000-05-29 00:00:51,642.43,1587.92,1397.9,21.61,554.5,2388.01,9065.78,47.25,522.21,2388.01,8152.2,8.3918,393,39.05,23.4449
2000-05-30 00:00:51,642.21,1580.72,1394.09,21.61,553.34,2387.99,9066.77,47.21,522.67,2388.03,8144.06,8.3837,392,39.08,23.3686
2000-05-31 00:00:51,642.0,1589.57,1395.6,21.61,554.25,2388.0,9069.51,47.23,522.35,2388.03,8145.93,8.3822,392,39.02,23.4774
2000-06-01 00:00:51,642.44,1583.31,1397.49,21.61,554.14,2387.97,9064.15,47.12,522.53,2387.97,8148.14,8.4299,392,38.98,23.3854
2000-06-02 00:00:51,642.57,1589.98,1394.81,21.61,553.31,2388.01,9069.88,47.06,522.6,2388.03,8155.46,8.3994,392,39.02,23.3859
2000-06-03 00:00:51,641.9,1588.91,1402.73,21.61,553.6,2388.03,9069.05,47.15,521.96,2388.07,8146.25,8.4454,391,39.01,23.3623
2000-06-04 00:00:51,642.38,1580.28,1402.87,21.61,555.11,2388.0,9071.64,47.18,522.39,2388.07,8148.43,8.4054,392,38.9,23.4073
2000-06-05 00:00:51,642.04,1580.13,1394.64,21.61,554.38,2387.98,9069.82,47.1,522.87,2388.01,8154.57,8.4032,392,38.93,23.4866
2000-06-06 00:00:51,642.07,1584.53,1403.04,21.61,554.02,2388.01,9065.98,47.15,522.16,2388.04,8146.52,8.3551,393,39.14,23.3543
2000-06-07 00:00:51,642.27,1585.42,1400.76,21.61,554.63,2387.97,9065.16,47.08,521.8,2388.01,8151.69,8.4338,392,39.08,23.4072
2000-06-08 00:00:51,642.31,1578.13,1400.38,21.61,553.93,2387.98,9066.67,47.35,522.41,2388.04,8144.68,8.4037,393,39.0,23.4549
2000-06-09 00:00:51,642.53,1578.81,1397.83,21.61,554.25,2387.98,9068.23,47.04,522.25,2388.04,8141.69,8.3871,391,39.12,23.413
2000-06-10 00:00:51,642.27,1578.65,1399.7,21.61,554.13,2388.01,9060.11,47.12,522.61,2388.02,8143.77,8.4055,391,38.94,23.4417
2000-06-11 00:00:51,642.3,1587.11,1401.09,21.61,554.72,2388.0,9066.2,47.14,522.41,2388.01,8145.1,8.4084,394,39.02,23.5103
2000-06-12 00:00:51,642.37,1589.88,1402.95,21.61,554.98,2388.06,9070.69,47.25,522.22,2387.96,8155.59,8.4242,392,38.92,23.3851
2000-06-13 00:00:51,641.77,1583.89,1406.52,21.61,554.55,2388.03,9066.26,47.1,522.35,2387.99,8145.62,8.3691,391,39.09,23.4411
2000-06-14 00:00:51,641.75,1590.87,1390.27,21.6,555.22,2388.01,9065.07,47.05,522.86,2387.99,8146.23,8.4266,391,39.06,23.3238
2000-06-15 00:00:51,642.35,1579.96,1401.64,21.6,554.09,2388.02,9073.44,47.13,522.38,2388.01,8151.05,8.4022,392,39.1,23.3925
2000-06-16 00:00:51,642.3,1585.72,1407.09,21.61,554.14,2388.0,9063.8,47.25,522.2,2388.0,8139.54,8.3736,393,38.97,23.3901
2000-06-17 00:00:51,642.59,1580.8,1393.9,21.61,554.99,2388.02,9071.14,47.11,522.11,2387.95,8149.89,8.4039,391,39.16,23.3419
2000-06-18 00:00:51,641.89,1584.02,1394.6,21.6,555.0,2388.05,9063.82,47.35,522.46,2388.05,8145.38,8.4086,393,39.11,23.4013
2000-06-19 00:00:51,641.94,1590.27,1396.94,21.61,554.11,2387.99,9068.28,47.26,522.11,2387.96,8146.86,8.3985,392,38.84,23.547
2000-06-20 00:00:51,641.65,1583.44,1397.07,21.61,554.18,2387.95,9068.79,47.21,522.09,2388.05,8149.32,8.4013,393,39.07,23.3951
2000-06-21 00:00:51,642.14,1583.81,1403.18,21.61,554.37,2388.06,9065.88,47.48,522.39,2387.97,8148.73,8.4097,391,39.02,23.4311
2000-06-22 00:00:51,641.9,1585.3,1394.31,21.61,553.75,2387.95,9061.92,47.43,522.5,2387.99,8150.99,8.3889,392,39.14,23.4143
2000-06-23 00:00:51,641.7,1579.66,1396.44,21.6,554.61,2387.98,9066.09,47.29,522.51,2387.94,8144.85,8.3845,392,39.1,23.4208
2000-06-24 00:00:51,642.38,1583.5,1401.44,21.61,554.73,2388.0,9064.94,47.34,522.26,2388.01,8153.14,8.3947,391,39.03,23.3348
2000-06-25 00:00:51,642.14,1580.92,1392.3,21.61,554.15,2387.98,9071.38,47.23,522.8,2388.03,8149.07,8.435,392,39.13,23.3836
2000-06-26 00:00:51,642.36,1584.86,1393.78,21.61,555.01,2388.0,9067.56,47.36,522.33,2388.0,8152.04,8.4292,390,38.98,23.42
2000-06-27 00:00:51,642.24,1581.96,1401.09,21.61,553.81,2388.02,9070.96,47.09,522.4,2388.05,8146.05,8.3923,390,38.99,23.3662
2000-06-28 00:00:51,642.48,1585.54,1397.4,21.61,554.06,2388.05,9064.91,47.05,521.74,2388.0,8149.0,8.4277,391,39.15,23.4264
2000-06-29 00:00:51,642.25,1574.28,1403.2,21.61,554.46,2388.01,9068.53,47.15,522.15,2388.0,8155.35,8.43,390,39.09,23.4685
2000-06-30 00:00:51,642.36,1580.13,1395.36,21.61,553.99,2387.97,9070.55,47.25,522.34,2387.97,8148.22,8.394,392,38.97,23.3901
2000-07-01 00:00:51,642.17,1585.85,1396.7,21.61,554.65,2388.04,9065.17,47.46,522.29,2388.01,8147.36,8.4162,392,38.97,23.5202
2000-07-02 00:00:51,642.4,1588.12,1394.9,21.61,554.05,2387.97,9064.09,47.4,522.08,2387.98,8152.84,8.4289,392,39.02,23.3826
2000-07-03 00:00:51,641.85,1583.34,1398.23,21.61,554.28,2388.0,9066.45,47.27,521.77,2388.06,8153.69,8.3997,392,38.94,23.3381
2000-07-04 00:00:51,642.07,1584.81,1396.39,21.61,553.89,2387.98,9061.25,47.28,522.4,2387.98,8152.38,8.4127,391,38.98,23.364
2000-07-05 00:00:51,642.67,1584.89,1396.9,21.61,554.9,2388.07,9074.75,47.21,522.3,2388.07,8145.93,8.4155,394,38.93,23.3223
2000-07-06 00:00:51,642.07,1575.34,1397.81,21.61,554.12,2387.96,9060.52,47.14,522.43,2388.04,8145.99,8.4453,391,38.81,23.474
2000-07-07 00:00:51,641.9,1582.86,1395.43,21.61,554.42,2387.98,9073.89,47.23,522.64,2387.98,8150.61,8.3891,392,38.99,23.3575
2000-07-08 00:00:51,642.45,1586.96,1402.05,21.6,555.23,2388.02,9067.99,47.18,521.81,2388.03,8148.48,8.4157,391,38.8,23.43
2000-07-09 00:00:51,641.59,1589.74,1404.45,21.61,555.52,2388.01,9068.51,47.41,522.61,2388.04,8154.12,8.4101,392,38.82,23.4198
2000-07-10 00:00:51,642.08,1582.23,1401.39,21.61,554.52,2388.03,9075.63,47.27,522.14,2388.03,8150.9,8.4112,391,38.91,23.4664
2000-07-11 00:00:51,642.71,1578.36,1402.68,21.61,554.92,2387.97,9069.87,47.2,521.65,2388.04,8148.62,8.3573,390,38.94,23.3504
2000-07-12 00:00:51,642.21,1584.91,1400.74,21.61,554.81,2387.95,9068.32,47.25,522.2,2388.08,8150.09,8.4336,393,39.01,23.4582
