Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-04-12 00:01:36,642.03,1579.12,1404.22,21.61,554.92,2388.11,9046.49,47.41,522.26,2388.06,8133.36,8.4293,392,38.82,23.4178
2000-04-13 00:01:36,641.99,1585.8,1396.96,21.61,553.66,2388.1,9058.7,47.26,522.31,2388.17,8136.21,8.4423,392,39.01,23.3585
2000-04-14 00:01:36,642.03,1580.89,1395.06,21.61,554.03,2388.04,9047.25,47.33,522.26,2388.01,8134.72,8.4207,392,38.91,23.3341
2000-04-15 00:01:36,642.22,1580.01,1393.84,21.61,554.43,2388.03,9055.6,47.19,522.09,2388.03,8134.52,8.4166,391,38.97,23.3679
2000-04-16 00:01:36,642.46,1587.35,1403.18,21.61,554.28,2388.05,9051.83,47.22,521.92,2388.08,8135.34,8.3952,393,39.0,23.4582
2000-04-17 00:01:36,642.5,1582.47,1401.9,21.61,554.32,2388.03,9046.9,47.27,522.17,2388.06,8134.99,8.4305,390,38.96,23.419
2000-04-18 00:01:36,642.2,1583.86,1397.12,21.61,554.24,2388.04,9052.24,47.28,522.43,2388.03,8133.24,8.3763,393,39.08,23.3395
2000-04-19 00:01:36,642.41,1579.28,1402.43,21.61,554.43,2388.08,9059.01,47.27,521.83,2388.08,8133.72,8.4288,392,39.11,23.4059
2000-04-20 00:01:36,642.28,1582.82,1399.6,21.61,554.15,2388.09,9047.92,47.17,521.72,2388.06,8131.8,8.4291,392,38.98,23.3796
2000-04-21 00:01:36,641.97,1587.86,1408.76,21.61,553.92,2388.05,9050.81,47.24,522.29,2388.04,8134.63,8.398,392,38.86,23.5344
2000-04-22 00:01:36,642.42,1588.7,1396.68,21.61,554.07,2388.05,9054.9,47.37,522.0,2388.06,8136.62,8.4534,393,38.92,23.4007
2000-04-23 00:01:36,642.09,1580.9,1398.01,21.6,554.43,2388.05,9047.87,47.19,522.14,2388.05,8134.84,8.4037,391,38.95,23.4199
2000-04-24 00:01:36,642.16,1586.38,1407.59,21.61,554.38,2388.0,9045.95,47.34,522.43,2388.04,8142.12,8.4001,392,38.93,23.295
2000-04-25 00:01:36,642.73,1588.64,1397.55,21.61,553.39,2388.0,9046.56,47.31,521.95,2388.09,8130.26,8.3756,391,38.86,23.3464
2000-04-26 00:01:36,642.17,1581.43,1399.91,21.61,554.18,2388.04,9055.24,47.36,522.53,2388.07,8134.66,8.3882,392,39.03,23.4392
2000-04-27 00:01:36,642.13,1578.69,1403.3,21.61,554.44,2387.98,9054.89,47.02,522.05,2388.08,8130.16,8.4112,393,38.95,23.4259
2000-04-28 00:01:36,642.63,1585.38,1404.67,21.61,553.59,2388.03,9053.77,47.22,522.32,2388.1,8132.74,8.437,391,39.0,23.3382
2000-04-29 00:01:36,642.01,1583.03,1397.32,21.61,553.23,2388.02,9051.39,47.42,521.99,2388.04,8128.37,8.4481,393,39.05,23.3905
2000-04-30 00:01:36,641.93,1583.78,1401.88,21.61,553.97,2388.05,9055.55,47.36,521.84,2388.02,8131.4,8.3837,392,39.15,23.4007
2000-05-01 00:01:36,642.18,1583.28,1404.79,21.61,554.57,2388.08,9057.11,47.38,521.54,2388.05,8139.71,8.4191,392,38.93,23.3624
2000-05-02 00:01:36,642.23,1588.23,1397.7,21.61,554.24,2388.03,9053.79,47.28,522.37,2388.03,8135.58,8.4194,392,38.96,23.3706
2000-05-03 00:01:36,642.22,1584.66,1406.21,21.61,554.48,2387.97,9060.63,47.43,521.93,2388.02,8133.02,8.3961,392,38.77,23.3102
2000-05-04 00:01:36,642.52,1575.65,1398.56,21.61,554.39,2388.04,9058.85,47.19,521.77,2388.07,8132.09,8.4178,392,38.86,23.4381
2000-05-05 00:01:36,642.27,1584.93,1397.8,21.61,554.45,2388.05,9055.87,47.29,522.47,2388.01,8132.63,8.4012,392,39.05,23.3216
2000-05-06 00:01:36,642.27,1584.35,1404.23,21.61,553.87,2388.07,9051.1,47.24,521.75,2387.99,8132.33,8.4617,392,38.95,23.3556
2000-05-07 00:01:36,642.21,1585.18,1401.97,21.61,554.44,2388.05,9056.53,47.26,522.46,2388.04,8131.01,8.4268,392,38.91,23.3176
2000-05-08 00:01:36,642.05,1587.26,1398.19,21.61,554.01,2388.1,9045.93,47.35,522.08,2388.1,8133.95,8.4186,393,39.06,23.485
2000-05-09 00:01:36,642.34,1587.93,1398.68,21.61,554.83,2388.06,9048.09,47.35,521.88,2388.06,8136.71,8.3983,392,38.87,23.3695
2000-05-10 00:01:36,642.39,1578.06,1402.89,21.61,554.11,2388.04,9053.18,47.37,521.52,2388.05,8131.19,8.4268,392,39.03,23.3051
2000-05-11 00:01:36,642.28,1588.73,1399.72,21.61,555.27,2388.0,9052.71,47.23,522.06,2388.06,8136.67,8.4019,391,39.09,23.2911
2000-05-12 00:01:36,642.04,1588.89,1401.76,21.61,554.19,2388.04,9049.98,47.2,521.47,2388.06,8132.42,8.4078,393,38.93,23.4791
2000-05-13 00:01:36,642.92,1583.99,1402.85,21.61,554.63,2388.06,9053.9,47.35,522.26,2388.09,8132.54,8.3985,392,38.97,23.3493
2000-05-14 00:01:36,642.57,1586.94,1398.36,21.61,554.25,2388.1,9058.49,47.26,522.28,2388.09,8136.58,8.4244,391,39.0,23.3649
2000-05-15 00:01:36,642.33,1589.76,1406.01,21.61,554.21,2388.07,9045.11,47.29,520.82,2388.04,8137.7,8.401,391,39.05,23.3203
2000-05-16 00:01:36,641.63,1584.2,1396.97,21.61,554.13,2388.06,9044.22,47.14,522.26,2388.02,8128.4,8.4146,392,38.87,23.3176
2000-05-17 00:01:36,642.25,1587.65,1402.43,21.61,554.51,2388.02,9053.84,47.21,521.98,2388.04,8130.7,8.4123,392,38.95,23.4124
2000-05-18 00:01:36,642.54,1587.41,1409.13,21.61,554.0,2388.05,9057.45,47.46,522.39,2388.06,8131.37,8.4248,392,39.1,23.3888
2000-05-19 00:01:36,642.1,1585.02,1398.37,21.61,553.11,2388.03,9046.77,47.47,522.2,2388.06,8135.73,8.4128,392,38.84,23.3303
2000-05-20 00:01:36,642.3,1584.48,1402.96,21.61,554.32,2388.07,9044.67,47.33,521.74,2388.05,8132.04,8.4071,392,39.08,23.3403
2000-05-21 00:01:36,642.45,1586.71,1394.76,21.61,553.31,2388.03,9058.89,47.35,522.21,2388.07,8134.86,8.3951,393,38.92,23.4348
2000-05-22 00:01:36,642.53,1587.48,1397.57,21.61,554.08,2388.08,9053.24,47.27,522.62,2388.07,8132.76,8.4056,391,38.92,23.4974
2000-05-23 00:01:36,642.5,1583.98,1403.99,21.61,554.15,2388.03,9045.48,47.4,522.06,2388.09,8132.81,8.4327,392,38.91,23.4001
