Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-04-12 00:01:33,642.51,1579.7,1402.95,21.61,554.54,2388.07,9060.7,47.13,522.42,2388.03,8139.06,8.4373,391,39.03,23.3501
2000-04-13 00:01:33,642.06,1583.52,1394.46,21.61,553.95,2388.02,9062.06,47.04,521.66,2388.03,8141.41,8.4357,392,38.99,23.3998
2000-04-14 00:01:33,641.88,1583.81,1388.81,21.61,554.1,2388.06,9062.63,47.42,522.2,2387.99,8140.79,8.4127,393,38.94,23.381
2000-04-15 00:01:33,641.64,1584.57,1395.56,21.61,554.0,2388.05,9061.06,47.11,522.34,2388.0,8144.72,8.379,390,39.03,23.4494
2000-04-16 00:01:33,642.66,1583.04,1394.77,21.61,554.81,2388.08,9062.0,47.19,522.28,2387.97,8144.23,8.397,392,38.94,23.31
2000-04-17 00:01:33,642.15,1585.54,1398.23,21.61,553.91,2387.99,9066.45,47.53,523.04,2387.98,8141.67,8.4252,392,38.9,23.2549
2000-04-18 00:01:33,642.17,1592.67,1398.81,21.61,553.88,2388.09,9054.66,47.25,522.31,2388.05,8143.05,8.3991,393,39.05,23.4584
2000-04-19 00:01:33,641.94,1577.83,1399.59,21.61,554.3,2388.05,9065.07,47.43,522.55,2387.98,8139.83,8.4123,391,38.99,23.4375
2000-04-20 00:01:33,642.07,1590.77,1404.51,21.61,554.58,2387.97,9057.62,47.24,522.33,2388.01,8141.93,8.4321,395,39.08,23.339
2000-04-21 00:01:33,642.0,1584.78,1398.88,21.61,554.22,2388.03,9063.0,47.34,522.41,2388.06,8147.38,8.3859,392,38.92,23.3936
2000-04-22 00:01:33,642.13,1585.78,1397.07,21.61,554.43,2388.03,9063.65,47.32,521.9,2388.02,8137.68,8.4371,391,38.97,23.2917
2000-04-23 00:01:33,641.88,1591.53,1395.74,21.61,554.54,2388.02,9058.5,47.2,522.22,2387.99,8146.48,8.4631,392,38.95,23.4204
2000-04-24 00:01:33,642.09,1587.5,1395.74,21.61,554.58,2387.98,9059.31,47.27,522.32,2388.02,8140.39,8.3733,392,39.12,23.3624
2000-04-25 00:01:33,642.55,1578.26,1407.54,21.61,554.7,2387.98,9063.17,47.35,522.08,2388.03,8143.4,8.4249,391,39.04,23.3249
2000-04-26 00:01:33,641.74,1591.68,1397.78,21.61,554.8,2388.04,9057.33,47.2,522.13,2387.99,8150.6,8.3771,390,39.03,23.3488
2000-04-27 00:01:33,641.99,1583.33,1400.41,21.61,554.26,2388.07,9053.17,47.19,521.68,2388.04,8137.32,8.418,392,38.95,23.3007
2000-04-28 00:01:33,642.4,1583.88,1400.02,21.61,554.02,2388.01,9062.9,47.29,521.88,2388.05,8145.88,8.4206,391,39.07,23.4115
2000-04-29 00:01:33,642.14,1575.08,1405.49,21.61,554.59,2388.0,9058.84,47.34,521.9,2388.04,8141.36,8.4278,392,38.81,23.4692
2000-04-30 00:01:33,642.19,1590.07,1397.8,21.61,553.86,2388.06,9059.77,47.16,522.44,2388.03,8141.03,8.3891,392,39.03,23.2859
2000-05-01 00:01:33,642.04,1587.41,1400.46,21.61,554.37,2388.06,9062.78,47.32,522.25,2388.01,8143.85,8.4121,392,38.88,23.3637
2000-05-02 00:01:33,642.15,1585.73,1405.02,21.61,554.26,2388.04,9060.61,47.48,522.53,2388.02,8143.45,8.4088,391,39.02,23.4172
2000-05-03 00:01:33,641.97,1589.43,1398.5,21.61,554.37,2388.02,9063.9,47.26,521.82,2387.98,8145.87,8.4277,392,38.95,23.2934
