Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-04-12 00:00:29,642.85,1590.52,1408.46,21.61,554.41,2388.04,9055.13,47.4,521.92,2388.02,8143.8,8.4185,393,39.09,23.3381
2000-04-13 00:00:29,642.27,1592.43,1408.53,21.61,553.71,2388.03,9060.3,47.27,521.77,2388.05,8140.58,8.4272,392,38.84,23.335
2000-04-14 00:00:29,642.67,1587.06,1399.36,21.61,554.12,2388.11,9062.25,47.56,521.94,2388.08,8144.01,8.4103,393,38.81,23.3956
2000-04-15 00:00:29,642.7,1590.5,1404.58,21.61,554.62,2388.05,9070.14,47.35,522.65,2388.07,8145.94,8.4657,393,38.89,23.3491
2000-04-16 00:00:29,642.76,1588.83,1405.83,21.61,553.38,2388.08,9062.12,47.4,521.66,2388.06,8140.63,8.4279,393,38.88,23.2584
2000-04-17 00:00:29,642.29,1587.25,1401.97,21.61,553.52,2388.08,9057.78,47.31,521.82,2388.03,8137.41,8.4409,393,38.81,23.425
2000-04-18 00:00:29,641.61,1591.95,1410.22,21.61,553.67,2388.05,9060.72,47.31,521.88,2388.05,8140.89,8.4337,392,38.85,23.4348
2000-04-19 00:00:29,642.45,1581.85,1403.44,21.61,553.81,2388.01,9054.0,47.4,521.63,2388.07,8140.8,8.4199,393,39.05,23.4201
2000-04-20 00:00:29,641.88,1586.87,1406.02,21.61,553.43,2388.02,9064.46,47.36,521.88,2388.02,8145.7,8.4254,392,38.88,23.3746
2000-04-21 00:00:29,642.61,1588.05,1402.72,21.61,554.02,2388.06,9058.27,47.43,522.33,2388.08,8140.65,8.4242,394,38.84,23.357
2000-04-22 00:00:29,642.64,1585.48,1406.08,21.61,553.32,2388.07,9059.95,47.38,521.84,2388.06,8141.68,8.4439,392,38.97,23.3476
2000-04-23 00:00:29,642.33,1591.01,1410.3,21.61,554.0,2388.11,9058.11,47.27,521.79,2388.07,8143.65,8.4137,393,38.88,23.2505
2000-04-24 00:00:29,642.25,1596.28,1403.02,21.61,554.06,2388.09,9060.55,47.39,521.9,2388.03,8144.47,8.3917,393,38.87,23.2653
2000-04-25 00:00:29,642.3,1593.51,1402.65,21.61,553.24,2388.06,9060.52,47.37,522.32,2388.03,8140.22,8.4174,392,38.91,23.3366
2000-04-26 00:00:29,642.42,1587.53,1402.14,21.61,554.06,2388.07,9052.72,47.49,522.23,2388.03,8141.46,8.4243,393,38.92,23.4404
2000-04-27 00:00:29,642.31,1585.86,1403.55,21.61,554.53,2388.06,9057.35,47.26,522.01,2388.09,8143.12,8.4339,394,39.06,23.3746
2000-04-28 00:00:29,642.3,1584.21,1406.37,21.61,553.6,2388.02,9066.63,47.42,522.32,2388.11,8137.84,8.4449,393,38.79,23.2866
