Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-04-08 00:00:06,642.73,1584.4,1412.34,21.61,552.99,2388.12,9037.26,47.56,521.69,2388.12,8116.86,8.4286,394,38.94,23.3086
2000-04-09 00:00:06,642.07,1590.38,1401.1,21.61,553.02,2388.09,9045.95,47.65,521.03,2388.07,8126.01,8.4343,393,38.89,23.2645
2000-04-10 00:00:06,642.57,1588.18,1405.86,21.61,552.76,2388.13,9044.75,47.49,521.68,2388.11,8125.49,8.4072,392,38.79,23.2163
2000-04-11 00:00:06,641.97,1589.4,1401.21,21.61,553.1,2388.1,9036.97,47.38,521.84,2388.14,8117.06,8.4012,394,38.83,23.3215
2000-04-12 00:00:06,642.62,1595.13,1409.67,21.61,553.27,2388.15,9040.85,47.49,521.37,2388.18,8124.1,8.4583,394,38.87,23.324
2000-04-13 00:00:06,642.33,1589.59,1408.46,21.61,553.91,2388.15,9039.36,47.49,521.29,2388.15,8121.04,8.4994,393,38.88,23.2869
2000-04-14 00:00:06,642.44,1586.65,1403.63,21.61,553.28,2388.11,9049.25,47.49,521.38,2388.08,8121.85,8.4163,395,38.85,23.2894
2000-04-15 00:00:06,642.33,1586.78,1404.99,21.61,553.89,2388.16,9041.47,47.69,521.71,2388.17,8123.6,8.4739,393,38.93,23.287
2000-04-16 00:00:06,643.36,1585.15,1407.48,21.61,553.54,2388.15,9040.9,47.6,522.21,2388.1,8126.08,8.4614,393,38.73,23.3138
2000-04-17 00:00:06,642.81,1587.89,1414.99,21.61,553.28,2388.15,9034.79,47.45,521.08,2388.14,8122.22,8.4129,391,38.75,23.2454
2000-04-18 00:00:06,642.5,1586.81,1401.78,21.61,552.84,2388.19,9046.12,47.67,521.55,2388.15,8123.31,8.4694,394,38.98,23.3941
2000-04-19 00:00:06,642.28,1594.5,1404.65,21.61,552.36,2388.13,9040.82,47.4,521.25,2388.07,8122.73,8.4313,394,38.86,23.3945
2000-04-20 00:00:06,642.37,1589.99,1409.91,21.61,553.67,2388.12,9044.29,47.6,520.78,2388.11,8122.02,8.4537,394,38.93,23.3845
2000-04-21 00:00:06,642.91,1592.99,1406.48,21.61,553.98,2388.15,9039.81,47.61,521.79,2388.15,8123.95,8.4495,393,38.84,23.3262
2000-04-22 00:00:06,642.55,1584.5,1410.62,21.61,553.84,2388.11,9037.5,47.59,521.53,2388.15,8117.53,8.4468,394,38.64,23.3293
2000-04-23 00:00:06,643.02,1589.35,1411.03,21.61,553.15,2388.1,9045.23,47.68,521.48,2388.1,8124.29,8.4485,394,38.88,23.3919
2000-04-24 00:00:06,643.11,1588.67,1411.59,21.61,552.85,2388.08,9042.32,47.49,521.35,2388.12,8122.36,8.445,392,38.87,23.2692
2000-04-25 00:00:06,642.68,1587.04,1410.2,21.61,552.43,2388.1,9036.7,47.7,521.41,2388.17,8118.77,8.4504,392,38.9,23.4346
2000-04-26 00:00:06,642.19,1588.21,1408.93,21.61,552.77,2388.13,9048.39,47.59,522.16,2388.08,8126.26,8.4358,394,38.87,23.2571
2000-04-27 00:00:06,642.63,1590.31,1405.84,21.61,553.16,2388.12,9045.94,47.47,521.32,2388.1,8122.53,8.4163,393,38.76,23.2654
2000-04-28 00:00:06,642.41,1587.62,1411.2,21.61,553.52,2388.08,9037.73,47.51,521.03,2388.12,8120.2,8.4108,393,38.94,23.2284
2000-04-29 00:00:06,642.75,1586.8,1412.36,21.61,553.78,2388.14,9038.39,47.53,521.78,2388.16,8124.21,8.4461,393,38.71,23.2824
2000-04-30 00:00:06,642.65,1592.61,1405.78,21.61,552.93,2388.19,9039.07,47.49,521.47,2388.15,8122.56,8.4343,395,38.71,23.2665
2000-05-01 00:00:06,642.64,1587.84,1408.88,21.61,552.66,2388.1,9042.18,47.54,521.47,2388.14,8119.7,8.4512,394,38.77,23.2691
2000-05-02 00:00:06,642.6,1588.2,1404.17,21.61,553.01,2388.12,9041.67,47.37,521.51,2388.16,8119.54,8.4449,393,38.81,23.2809
2000-05-03 00:00:06,643.19,1591.45,1409.38,21.61,553.53,2388.13,9045.49,47.59,521.75,2388.14,8121.5,8.4876,392,38.76,23.3463
2000-05-04 00:00:06,642.91,1587.33,1408.41,21.61,553.68,2388.13,9043.31,47.56,521.33,2388.14,8126.84,8.4485,392,38.83,23.4141
2000-05-05 00:00:06,642.68,1590.93,1407.17,21.61,553.42,2388.13,9040.91,47.58,521.25,2388.13,8122.7,8.4252,394,38.83,23.27
2000-05-06 00:00:06,642.02,1587.92,1411.63,21.61,552.83,2388.18,9045.71,47.36,521.17,2388.1,8120.58,8.414,393,38.88,23.1688
2000-05-07 00:00:06,642.1,1583.0,1409.32,21.61,553.29,2388.1,9040.37,47.46,521.46,2388.15,8115.3,8.4518,393,38.97,23.388
2000-05-08 00:00:06,642.36,1591.59,1402.06,21.61,553.17,2388.11,9044.26,47.48,521.13,2388.11,8123.97,8.4004,393,38.79,23.3245
