Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-01-02 00:01:38,642.3,1580.93,1404.55,21.61,554.16,2388.0,9073.83,47.25,522.3,2387.97,8150.69,8.3792,392,39.01,23.4547
2000-01-03 00:01:38,642.13,1585.29,1394.47,21.61,552.75,2388.03,9070.74,47.03,521.8,2388.03,8147.03,8.4158,392,38.91,23.3055
2000-01-04 00:01:38,642.35,1582.27,1396.33,21.61,555.45,2387.94,9068.22,47.22,522.47,2387.99,8149.19,8.4124,391,39.16,23.3677
2000-01-05 00:01:38,641.8,1585.23,1398.98,21.61,554.99,2387.98,9068.93,47.07,522.19,2387.99,8156.01,8.45,391,39.07,23.3832
2000-01-06 00:01:38,641.85,1592.31,1397.87,21.61,554.04,2388.0,9070.44,47.1,521.96,2387.92,8148.47,8.4068,392,39.03,23.4866
2000-01-07 00:01:38,642.46,1581.0,1400.8,21.61,554.18,2387.99,9070.09,47.26,522.69,2387.95,8149.25,8.3922,390,39.05,23.5227
2000-01-08 00:01:38,642.08,1578.64,1405.97,21.61,554.72,2388.09,9066.95,47.21,522.58,2388.05,8145.93,8.3928,392,38.92,23.3819
2000-01-09 00:01:38,642.1,1583.29,1402.88,21.61,554.15,2388.0,9074.48,47.08,522.6,2388.04,8149.59,8.3901,391,38.94,23.4539
2000-01-10 00:01:38,642.22,1588.95,1393.89,21.61,554.81,2388.03,9071.66,47.15,522.75,2388.0,8146.29,8.3943,392,38.94,23.4024
2000-01-11 00:01:38,642.07,1584.36,1396.5,21.61,552.81,2388.02,9075.91,47.24,522.49,2388.03,8148.87,8.4025,392,38.99,23.5006
2000-01-12 00:01:38,642.6,1583.96,1401.37,21.61,554.39,2388.0,9073.5,47.09,522.39,2387.95,8153.29,8.4142,391,39.01,23.383
2000-01-13 00:01:38,641.87,1579.66,1397.29,21.61,554.43,2387.94,9069.02,47.28,522.59,2388.07,8150.29,8.3912,392,38.94,23.3952
2000-01-14 00:01:38,641.86,1578.11,1396.26,21.61,554.91,2387.97,9066.55,47.46,522.65,2388.0,8149.15,8.4239,391,39.02,23.4809
2000-01-15 00:01:38,642.74,1586.49,1393.15,21.61,554.62,2388.03,9071.68,47.36,521.81,2388.04,8150.04,8.3817,392,39.0,23.5295
2000-01-16 00:01:38,642.17,1584.16,1399.3,21.61,554.09,2388.02,9064.26,47.15,522.51,2387.98,8148.23,8.3773,393,38.9,23.4568
2000-01-17 00:01:38,642.71,1584.08,1399.74,21.61,554.68,2388.01,9065.01,47.08,522.32,2387.97,8151.86,8.451,392,39.3,23.4036
