Artficial_timestamp,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21
2000-04-12 00:00:59,642.23,1583.85,1394.9,21.61,554.96,2388.01,9054.46,47.12,522.76,2387.99,8138.74,8.4077,390,38.95,23.3631
2000-04-13 00:00:59,641.68,1583.38,1391.57,21.61,554.44,2388.0,9048.32,47.05,522.92,2388.0,8143.46,8.4237,391,39.07,23.5368
2000-04-14 00:00:59,642.12,1593.37,1396.53,21.61,554.45,2388.01,9048.23,47.09,522.29,2388.04,8142.43,8.3694,391,39.08,23.3646
2000-04-15 00:00:59,641.91,1582.06,1397.24,21.6,554.75,2388.01,9057.77,47.14,522.65,2388.01,8144.85,8.3991,391,38.94,23.4428
2000-04-16 00:00:59,642.45,1587.57,1397.78,21.61,553.96,2388.02,9058.48,47.15,522.12,2387.99,8139.1,8.3991,390,39.18,23.503
2000-04-17 00:00:59,642.06,1581.03,1394.81,21.61,554.4,2387.99,9051.75,47.23,522.22,2387.96,8135.43,8.4062,391,39.12,23.4303
2000-04-18 00:00:59,642.27,1584.95,1396.13,21.61,555.24,2387.96,9054.09,47.07,522.2,2388.03,8135.67,8.3909,391,39.03,23.4483
2000-04-19 00:00:59,642.02,1583.08,1398.88,21.61,555.13,2388.01,9068.66,47.11,522.43,2387.99,8139.45,8.4222,389,39.05,23.4404
2000-04-20 00:00:59,642.36,1576.47,1397.44,21.61,554.87,2388.01,9053.1,46.95,522.74,2387.97,8139.97,8.3953,391,39.12,23.4364
2000-04-21 00:00:59,642.46,1580.88,1395.39,21.61,555.07,2387.98,9050.94,47.23,522.5,2387.98,8141.35,8.4098,391,39.04,23.4173
2000-04-22 00:00:59,642.21,1583.2,1404.76,21.61,554.57,2388.0,9049.98,47.14,522.15,2387.94,8135.85,8.3806,392,39.03,23.4487
2000-04-23 00:00:59,642.63,1581.27,1395.08,21.61,554.47,2388.01,9054.86,47.04,522.45,2388.02,8139.12,8.3833,392,38.98,23.4486
2000-04-24 00:00:59,641.96,1586.06,1397.83,21.61,554.75,2387.99,9058.86,46.99,522.15,2387.98,8140.48,8.3712,392,38.92,23.5137
